Packet Number,Device Name,Device Type
266,Ledvance Smart+ Plug,Socket
267,Power Plug 1,Socket
268,Unknown,Unknown
269,Coordinator,Coordinator
270,Unknown,Unknown
271,Smart Socket,Socket
272,Unknown,Unknown
273,Coordinator,Coordinator
274,Unknown,Unknown
275,Philips Lamp 1,Bulb
276,Unknown,Unknown
277,Coordinator,Coordinator
278,Unknown,Unknown
279,Power Plug 1,Socket
280,Unknown,Unknown
281,Coordinator,Coordinator
282,Unknown,Unknown
283,Coordinator,Coordinator
284,Unknown,Unknown
285,Smart Socket,Socket
286,Unknown,Unknown
287,Coordinator,Coordinator
288,Unknown,Unknown
289,Philips Lamp 1,Bulb
290,Coordinator,Coordinator
291,Unknown,Unknown
292,Power Plug 1,Socket
293,Unknown,Unknown
294,Philips Lamp 1,Bulb
295,Unknown,Unknown
296,Coordinator,Coordinator
297,Unknown,Unknown
298,Smart Socket,Socket
299,Unknown,Unknown
300,Coordinator,Coordinator
301,Unknown,Unknown
302,Power Plug 2,Socket
303,Unknown,Unknown
304,Coordinator,Coordinator
305,Unknown,Unknown
306,Smart Socket,Socket
307,Coordinator,Coordinator
308,Unknown,Unknown
309,Philips Lamp 1,Bulb
310,Unknown,Unknown
311,Philips Lamp 1,Bulb
312,Unknown,Unknown
313,Coordinator,Coordinator
314,Unknown,Unknown
315,Smart Socket,Socket
316,Coordinator,Coordinator
317,Unknown,Unknown
318,Smart Socket,Socket
319,Unknown,Unknown
320,Philips Lamp 3,Motion
321,Unknown,Unknown
322,Smart Socket,Socket
323,Coordinator,Coordinator
324,Unknown,Unknown
325,Philips Lamp 2,Bulb
326,Unknown,Unknown
327,Philips Lamp 2,Bulb
328,Unknown,Unknown
329,Coordinator,Coordinator
330,Unknown,Unknown
331,Unknown,Unknown
332,Coordinator,Coordinator
333,Philips Lamp 3,Motion
334,Unknown,Unknown
335,Ledvance Bulb,Bulb
336,Philips Lamp 1,Bulb
337,Philips Lamp 3,Motion
338,Unknown,Unknown
339,Moes Bulb,Bulb
340,Power Plug 1,Socket
341,Ledvance Smart+ Plug,Socket
342,Philips Motion,Bulb
343,Smart Socket,Socket
344,Philips Lamp 3,Motion
345,Unknown,Unknown
346,Philips Lamp 3,Motion
347,Philips Lamp 3,Motion
348,Unknown,Unknown
349,Smart Socket,Socket
350,Unknown,Unknown
351,Philips Lamp 3,Motion
352,Unknown,Unknown
353,Coordinator,Coordinator
354,Unknown,Unknown
355,Coordinator,Coordinator
356,Philips Lamp 3,Motion
357,Unknown,Unknown
358,Smart Socket,Socket
359,Unknown,Unknown
360,Philips Lamp 3,Motion
361,Unknown,Unknown
362,Philips Lamp 3,Motion
363,Unknown,Unknown
364,Smart Socket,Socket
365,Unknown,Unknown
366,Philips Lamp 3,Motion
367,Unknown,Unknown
368,Ledvance Bulb,Bulb
369,Philips Lamp 3,Motion
370,Unknown,Unknown
371,Philips Lamp 1,Bulb
372,Moes Bulb,Bulb
373,Ledvance Smart+ Plug,Socket
374,Power Plug 1,Socket
375,Coordinator,Coordinator
376,Unknown,Unknown
377,Ledvance Bulb,Bulb
378,Unknown,Unknown
379,Philips Lamp 3,Motion
380,Unknown,Unknown
381,Philips Motion,Bulb
382,Unknown,Unknown
383,Ledvance Bulb,Bulb
384,Unknown,Unknown
385,Philips Motion,Bulb
386,Unknown,Unknown
387,Ledvance Bulb,Bulb
388,Unknown,Unknown
389,Coordinator,Coordinator
390,Unknown,Unknown
391,Ledvance Bulb,Bulb
392,Unknown,Unknown
393,Philips Motion,Bulb
394,Unknown,Unknown
395,Ledvance Bulb,Bulb
396,Unknown,Unknown
397,Philips Motion,Bulb
398,Unknown,Unknown
399,Ledvance Bulb,Bulb
400,Unknown,Unknown
401,Coordinator,Coordinator
402,Unknown,Unknown
403,Smart Socket,Socket
404,Unknown,Unknown
405,Coordinator,Coordinator
406,Unknown,Unknown
407,Philips Lamp 1,Bulb
408,Unknown,Unknown
409,Coordinator,Coordinator
410,Unknown,Unknown
411,Unknown,Unknown
412,Coordinator,Coordinator
413,Unknown,Unknown
414,Smart Socket,Socket
415,Unknown,Unknown
416,Coordinator,Coordinator
417,Unknown,Unknown
418,Philips Lamp 1,Bulb
419,Unknown,Unknown
420,Coordinator,Coordinator
421,Coordinator,Coordinator
422,Coordinator,Coordinator
423,Unknown,Unknown
424,Power Plug 1,Socket
425,Unknown,Unknown
426,Coordinator,Coordinator
427,Philips Lamp 1,Bulb
428,Unknown,Unknown
429,Coordinator,Coordinator
430,Unknown,Unknown
431,Smart Socket,Socket
432,Unknown,Unknown
433,Coordinator,Coordinator
434,Unknown,Unknown
435,Power Plug 2,Socket
436,Unknown,Unknown
437,Coordinator,Coordinator
438,Unknown,Unknown
439,Smart Socket,Socket
440,Unknown,Unknown
441,Power Plug 2,Socket
442,Unknown,Unknown
443,Coordinator,Coordinator
444,Unknown,Unknown
445,Philips Lamp 1,Bulb
446,Unknown,Unknown
447,Coordinator,Coordinator
448,Unknown,Unknown
449,Smart Socket,Socket
450,Unknown,Unknown
451,Coordinator,Coordinator
452,Unknown,Unknown
453,Coordinator,Coordinator
454,Unknown,Unknown
455,Smart Socket,Socket
456,Unknown,Unknown
457,Smart Socket,Socket
458,Ledvance Z3 Plug,Socket
459,Philips Motion,Bulb
460,Coordinator,Coordinator
461,Philips Lamp 3,Motion
462,Unknown,Unknown
463,Ledvance Bulb,Bulb
464,Ledvance Bulb,Bulb
465,Unknown,Unknown
466,Coordinator,Coordinator
467,Unknown,Unknown
468,Smart Socket,Socket
469,Unknown,Unknown
470,Coordinator,Coordinator
471,Unknown,Unknown
472,Smart Socket,Socket
473,Unknown,Unknown
474,Ledvance Bulb,Bulb
475,Unknown,Unknown
476,Philips Lamp 3,Motion
477,Unknown,Unknown
478,Philips Lamp 2,Bulb
479,Moes Bulb,Bulb
480,Power Plug 1,Socket
481,Ledvance Smart+ Plug,Socket
482,Philips Lamp 3,Motion
483,Unknown,Unknown
484,Philips Lamp 1,Bulb
485,Smart Socket,Socket
486,Power Plug 2,Socket
487,Coordinator,Coordinator
488,Philips Motion,Bulb
489,Ledvance Z3 Plug,Socket
490,Philips Lamp 3,Motion
491,Unknown,Unknown
492,Ledvance Bulb,Bulb
493,Philips Lamp 3,Motion
494,Unknown,Unknown
495,Moes Bulb,Bulb
496,Unknown,Unknown
497,Coordinator,Coordinator
498,Unknown,Unknown
499,Smart Socket,Socket
500,Unknown,Unknown
501,Power Plug 2,Socket
502,Unknown,Unknown
503,Philips Lamp 2,Bulb
504,Power Plug 1,Socket
505,Ledvance Smart+ Plug,Socket
506,Philips Lamp 3,Motion
507,Unknown,Unknown
508,Coordinator,Coordinator
509,Unknown,Unknown
510,Smart Socket,Socket
511,Unknown,Unknown
512,Coordinator,Coordinator
513,Unknown,Unknown
514,Unknown,Unknown
515,Coordinator,Coordinator
516,Unknown,Unknown
517,Power Plug 1,Socket
518,Unknown,Unknown
519,Coordinator,Coordinator
520,Unknown,Unknown
521,Smart Socket,Socket
522,Unknown,Unknown
523,Coordinator,Coordinator
524,Unknown,Unknown
525,Coordinator,Coordinator
526,Coordinator,Coordinator
527,Coordinator,Coordinator
528,Power Plug 1,Socket
529,Unknown,Unknown
530,Unknown,Unknown
531,Coordinator,Coordinator
532,Unknown,Unknown
533,Smart Socket,Socket
534,Power Plug 2,Socket
535,Unknown,Unknown
536,Coordinator,Coordinator
537,Unknown,Unknown
538,Coordinator,Coordinator
539,Unknown,Unknown
540,Smart Socket,Socket
541,Unknown,Unknown
542,Coordinator,Coordinator
543,Unknown,Unknown
544,Power Plug 2,Socket
545,Coordinator,Coordinator
546,Unknown,Unknown
547,Smart Socket,Socket
548,Unknown,Unknown
549,Coordinator,Coordinator
550,Unknown,Unknown
551,Smart Socket,Socket
552,Unknown,Unknown
553,Smart Socket,Socket
554,Unknown,Unknown
555,Philips Lamp 3,Motion
556,Unknown,Unknown
557,Philips Motion,Bulb
558,Coordinator,Coordinator
559,Ledvance Bulb,Bulb
560,Ledvance Z3 Plug,Socket
561,Philips Lamp 3,Motion
562,Unknown,Unknown
563,Moes Bulb,Bulb
564,Power Plug 1,Socket
565,Philips Lamp 3,Motion
566,Philips Lamp 3,Motion
567,Unknown,Unknown
568,Philips Lamp 2,Bulb
569,Smart Socket,Socket
570,Philips Lamp 1,Bulb
571,Power Plug 2,Socket
572,Philips Lamp 3,Motion
573,Unknown,Unknown
574,Philips Motion,Bulb
575,Coordinator,Coordinator
576,Ledvance Bulb,Bulb
577,Coordinator,Coordinator
578,Coordinator,Coordinator
579,Philips Lamp 1,Bulb
580,Philips Lamp 1,Bulb
581,Unknown,Unknown
582,Philips Lamp 1,Bulb
583,Unknown,Unknown
584,Coordinator,Coordinator
585,Unknown,Unknown
586,Philips Lamp 3,Motion
587,Unknown,Unknown
588,Philips Lamp 1,Bulb
589,Unknown,Unknown
590,Unknown,Unknown
591,Unknown,Unknown
592,Moes Bulb,Bulb
593,Ledvance Smart+ Plug,Socket
594,Power Plug 1,Socket
595,Philips Lamp 3,Motion
596,Unknown,Unknown
597,Smart Socket,Socket
598,Unknown,Unknown
599,Coordinator,Coordinator
600,Unknown,Unknown
601,Smart Socket,Socket
602,Unknown,Unknown
603,Smart Socket,Socket
604,Unknown,Unknown
605,Coordinator,Coordinator
606,Unknown,Unknown
607,Smart Socket,Socket
608,Unknown,Unknown
609,Coordinator,Coordinator
610,Unknown,Unknown
611,Smart Socket,Socket
612,Unknown,Unknown
613,Coordinator,Coordinator
614,Unknown,Unknown
615,Unknown,Unknown
616,Unknown,Unknown
617,Coordinator,Coordinator
618,Unknown,Unknown
619,Power Plug 1,Socket
620,Unknown,Unknown
621,Coordinator,Coordinator
622,Unknown,Unknown
623,Smart Socket,Socket
624,Unknown,Unknown
625,Coordinator,Coordinator
626,Unknown,Unknown
627,Philips Lamp 1,Bulb
628,Unknown,Unknown
629,Power Plug 1,Socket
630,Unknown,Unknown
631,Coordinator,Coordinator
632,Unknown,Unknown
633,Unknown,Unknown
634,Coordinator,Coordinator
635,Unknown,Unknown
636,Smart Socket,Socket
637,Unknown,Unknown
638,Coordinator,Coordinator
639,Unknown,Unknown
640,Power Plug 2,Socket
641,Unknown,Unknown
642,Coordinator,Coordinator
643,Unknown,Unknown
644,Smart Socket,Socket
645,Unknown,Unknown
646,Smart Socket,Socket
647,Unknown,Unknown
648,Unknown,Unknown
649,Coordinator,Coordinator
650,Coordinator,Coordinator
651,Coordinator,Coordinator
652,Coordinator,Coordinator
653,Coordinator,Coordinator
654,Unknown,Unknown
655,Power Plug 2,Socket
656,Smart Socket,Socket
657,Power Plug 2,Socket
658,Unknown,Unknown
659,Smart Socket,Socket
660,Unknown,Unknown
661,Smart Socket,Socket
662,Unknown,Unknown
663,Smart Socket,Socket
664,Coordinator,Coordinator
665,Coordinator,Coordinator
666,Unknown,Unknown
667,Smart Socket,Socket
668,Unknown,Unknown
669,Smart Socket,Socket
670,Power Plug 2,Socket
671,Philips Lamp 2,Bulb
672,Philips Lamp 1,Bulb
673,Philips Lamp 3,Motion
674,Unknown,Unknown
675,Coordinator,Coordinator
676,Ledvance Bulb,Bulb
677,Ledvance Z3 Plug,Socket
678,Philips Motion,Bulb
679,Philips Lamp 3,Motion
680,Unknown,Unknown
681,Moes Bulb,Bulb
682,Ledvance Smart+ Plug,Socket
683,Power Plug 1,Socket
684,Philips Lamp 3,Motion
685,Unknown,Unknown
686,Smart Socket,Socket
687,Power Plug 2,Socket
688,Philips Lamp 2,Bulb
689,Philips Lamp 1,Bulb
690,Philips Lamp 3,Motion
691,Unknown,Unknown
692,Ledvance Bulb,Bulb
693,Philips Lamp 3,Motion
694,Unknown,Unknown
695,Coordinator,Coordinator
696,Philips Motion,Bulb
697,Moes Bulb,Bulb
698,Ledvance Smart+ Plug,Socket
699,Power Plug 1,Socket
700,Unknown,Unknown
701,Coordinator,Coordinator
702,Unknown,Unknown
703,Smart Socket,Socket
704,Unknown,Unknown
705,Coordinator,Coordinator
706,Unknown,Unknown
707,Philips Lamp 1,Bulb
708,Unknown,Unknown
709,Coordinator,Coordinator
710,Unknown,Unknown
711,Power Plug 1,Socket
712,Unknown,Unknown
713,Coordinator,Coordinator
714,Unknown,Unknown
715,Smart Socket,Socket
716,Unknown,Unknown
717,Coordinator,Coordinator
718,Unknown,Unknown
719,Philips Lamp 1,Bulb
720,Unknown,Unknown
721,Coordinator,Coordinator
722,Unknown,Unknown
723,Philips Lamp 1,Bulb
724,Unknown,Unknown
725,Coordinator,Coordinator
726,Unknown,Unknown
727,Power Plug 1,Socket
728,Unknown,Unknown
729,Coordinator,Coordinator
730,Unknown,Unknown
731,Smart Socket,Socket
732,Unknown,Unknown
733,Coordinator,Coordinator
734,Unknown,Unknown
735,Smart Socket,Socket
736,Coordinator,Coordinator
737,Coordinator,Coordinator
738,Coordinator,Coordinator
739,Unknown,Unknown
740,Unknown,Unknown
741,Smart Socket,Socket
742,Unknown,Unknown
743,Philips Lamp 1,Bulb
744,Unknown,Unknown
745,Power Plug 2,Socket
746,Unknown,Unknown
747,Coordinator,Coordinator
748,Unknown,Unknown
749,Smart Socket,Socket
750,Unknown,Unknown
751,Coordinator,Coordinator
752,Unknown,Unknown
753,Smart Socket,Socket
754,Unknown,Unknown
755,Smart Socket,Socket
756,Power Plug 2,Socket
757,Unknown,Unknown
758,Philips Lamp 1,Bulb
759,Philips Lamp 3,Motion
760,Unknown,Unknown
761,Smart Socket,Socket
762,Unknown,Unknown
763,Coordinator,Coordinator
764,Unknown,Unknown
765,Smart Socket,Socket
766,Unknown,Unknown
767,Ledvance Bulb,Bulb
768,Unknown,Unknown
769,Philips Lamp 3,Motion
770,Unknown,Unknown
771,Moes Bulb,Bulb
772,Coordinator,Coordinator
773,Philips Lamp 3,Motion
774,Unknown,Unknown
775,Smart Socket,Socket
776,Unknown,Unknown
777,Philips Lamp 3,Motion
778,Unknown,Unknown
779,Coordinator,Coordinator
780,Unknown,Unknown
781,Ledvance Smart+ Plug,Socket
782,Power Plug 1,Socket
783,Philips Motion,Bulb
784,Philips Lamp 3,Motion
785,Unknown,Unknown
786,Smart Socket,Socket
787,Unknown,Unknown
788,Philips Lamp 3,Motion
789,Unknown,Unknown
790,Philips Lamp 3,Motion
791,Unknown,Unknown
792,Smart Socket,Socket
793,Unknown,Unknown
794,Philips Lamp 3,Motion
795,Unknown,Unknown
796,Philips Lamp 3,Motion
797,Unknown,Unknown
798,Smart Socket,Socket
799,Unknown,Unknown
800,Unknown,Unknown
801,Philips Lamp 3,Motion
802,Unknown,Unknown
803,Unknown,Unknown
804,Philips Lamp 3,Motion
805,Unknown,Unknown
806,Ledvance Z3 Plug,Socket
807,Ledvance Bulb,Bulb
808,Moes Bulb,Bulb
809,Ledvance Smart+ Plug,Socket
810,Power Plug 1,Socket
811,Sonoff Temperature,Temperature
812,Unknown,Unknown
813,Power Plug 2,Socket
814,Unknown,Unknown
815,Philips Lamp 3,Motion
816,Unknown,Unknown
817,Power Plug 1,Socket
818,Unknown,Unknown
819,Coordinator,Coordinator
820,Unknown,Unknown
821,Smart Socket,Socket
822,Unknown,Unknown
823,Coordinator,Coordinator
824,Unknown,Unknown
825,Philips Lamp 1,Bulb
826,Unknown,Unknown
827,Power Plug 1,Socket
828,Coordinator,Coordinator
829,Unknown,Unknown
830,Smart Socket,Socket
831,Unknown,Unknown
832,Power Plug 1,Socket
833,Unknown,Unknown
834,Coordinator,Coordinator
835,Unknown,Unknown
836,Coordinator,Coordinator
837,Unknown,Unknown
838,Philips Lamp 1,Bulb
839,Unknown,Unknown
840,Sonoff Temperature,Temperature
841,Unknown,Unknown
842,Coordinator,Coordinator
843,Unknown,Unknown
844,Smart Socket,Socket
845,Smart Socket,Socket
846,Smart Socket,Socket
847,Smart Socket,Socket
848,Unknown,Unknown
849,Power Plug 1,Socket
850,Coordinator,Coordinator
851,Power Plug 1,Socket
852,Power Plug 1,Socket
853,Unknown,Unknown
854,Power Plug 1,Socket
855,Unknown,Unknown
856,Coordinator,Coordinator
857,Power Plug 1,Socket
858,Philips Lamp 1,Bulb
859,Power Plug 1,Socket
860,Philips Lamp 1,Bulb
861,Power Plug 2,Socket
862,Unknown,Unknown
863,Power Plug 1,Socket
864,Philips Lamp 1,Bulb
865,Power Plug 1,Socket
866,Power Plug 1,Socket
867,Coordinator,Coordinator
868,Power Plug 2,Socket
869,Unknown,Unknown
870,Philips Lamp 1,Bulb
871,Philips Lamp 1,Bulb
872,Philips Lamp 1,Bulb
873,Unknown,Unknown
874,Power Plug 2,Socket
875,Unknown,Unknown
876,Coordinator,Coordinator
877,Unknown,Unknown
878,Philips Lamp 1,Bulb
879,Unknown,Unknown
880,Coordinator,Coordinator
881,Unknown,Unknown
882,Smart Socket,Socket
883,Smart Socket,Socket
884,Smart Socket,Socket
885,Coordinator,Coordinator
886,Smart Socket,Socket
887,Unknown,Unknown
888,Coordinator,Coordinator
889,Unknown,Unknown
890,Power Plug 2,Socket
891,Unknown,Unknown
892,Smart Socket,Socket
893,Coordinator,Coordinator
894,Unknown,Unknown
895,Philips Lamp 1,Bulb
896,Unknown,Unknown
897,Coordinator,Coordinator
898,Unknown,Unknown
899,Coordinator,Coordinator
900,Unknown,Unknown
901,Power Plug 2,Socket
902,Unknown,Unknown
903,Smart Socket,Socket
904,Unknown,Unknown
905,Smart Socket,Socket
906,Unknown,Unknown
907,Smart Socket,Socket
908,Unknown,Unknown
909,Coordinator,Coordinator
910,Unknown,Unknown
911,Smart Socket,Socket
912,Unknown,Unknown
913,Coordinator,Coordinator
914,Philips Motion,Bulb
915,Smart Socket,Socket
916,Coordinator,Coordinator
917,Unknown,Unknown
918,Power Plug 1,Socket
919,Unknown,Unknown
920,Power Plug 2,Socket
921,Philips Lamp 3,Motion
922,Unknown,Unknown
923,Philips Lamp 1,Bulb
924,Philips Lamp 3,Motion
925,Unknown,Unknown
926,Smart Socket,Socket
927,Unknown,Unknown
928,Philips Lamp 3,Motion
929,Unknown,Unknown
930,Coordinator,Coordinator
931,Unknown,Unknown
932,Philips Lamp 2,Bulb
933,Philips Lamp 3,Motion
934,Unknown,Unknown
935,Smart Socket,Socket
936,Unknown,Unknown
937,Philips Lamp 3,Motion
938,Unknown,Unknown
939,Philips Lamp 3,Motion
940,Unknown,Unknown
941,Smart Socket,Socket
942,Unknown,Unknown
943,Philips Lamp 3,Motion
944,Unknown,Unknown
945,Ledvance Z3 Plug,Socket
946,Ledvance Bulb,Bulb
947,Moes Bulb,Bulb
948,Ledvance Smart+ Plug,Socket
949,Power Plug 1,Socket
950,Philips Lamp 3,Motion
951,Unknown,Unknown
952,Coordinator,Coordinator
953,Smart Socket,Socket
954,Philips Motion,Bulb
955,Philips Lamp 3,Motion
956,Unknown,Unknown
957,Philips Lamp 1,Bulb
958,Philips Lamp 3,Motion
959,Unknown,Unknown
960,Ledvance Bulb,Bulb
961,Ledvance Z3 Plug,Socket
962,Philips Lamp 2,Bulb
963,Moes Bulb,Bulb
964,Power Plug 2,Socket
965,Unknown,Unknown
966,Coordinator,Coordinator
967,Unknown,Unknown
968,Smart Socket,Socket
969,Unknown,Unknown
970,Power Plug 2,Socket
971,Unknown,Unknown
972,Unknown,Unknown
973,Unknown,Unknown
974,Unknown,Unknown
975,Coordinator,Coordinator
976,Unknown,Unknown
977,Smart Socket,Socket
978,Unknown,Unknown
979,Power Plug 2,Socket
980,Unknown,Unknown
981,Power Plug 1,Socket
982,Ledvance Smart+ Plug,Socket
983,Philips Lamp 3,Motion
984,Unknown,Unknown
985,Coordinator,Coordinator
986,Unknown,Unknown
987,Smart Socket,Socket
988,Unknown,Unknown
989,Coordinator,Coordinator
990,Philips Lamp 1,Bulb
991,Unknown,Unknown
992,Coordinator,Coordinator
993,Unknown,Unknown
994,Power Plug 1,Socket
995,Unknown,Unknown
996,Coordinator,Coordinator
997,Unknown,Unknown
998,Smart Socket,Socket
999,Unknown,Unknown
1000,Coordinator,Coordinator
1001,Unknown,Unknown
1002,Philips Lamp 1,Bulb
1003,Unknown,Unknown
1004,Coordinator,Coordinator
1005,Unknown,Unknown
1006,Unknown,Unknown
1007,Unknown,Unknown
1008,Coordinator,Coordinator
1009,Unknown,Unknown
1010,Power Plug 1,Socket
1011,Unknown,Unknown
1012,Coordinator,Coordinator
1013,Unknown,Unknown
1014,Smart Socket,Socket
1015,Unknown,Unknown
1016,Power Plug 2,Socket
1017,Unknown,Unknown
1018,Coordinator,Coordinator
1019,Unknown,Unknown
1020,Smart Socket,Socket
