Packet Number,Device Name,Device Type
314,Philips Lamp 1,Bulb
315,Unknown,Unknown
316,Coordinator,Coordinator
317,Unknown,Unknown
318,Philips Lamp 1,Bulb
319,Unknown,Unknown
320,Philips Lamp 1,Bulb
321,Unknown,Unknown
322,Unknown,Unknown
323,Coordinator,Coordinator
324,Ledvance Bulb,Bulb
325,Ledvance Z3 Plug,Socket
326,Moes Bulb,Bulb
327,Philips Lamp 3,Motion
328,Unknown,Unknown
329,Ledvance Smart+ Plug,Socket
330,Power Plug 1,Socket
331,Coordinator,Coordinator
332,Coordinator,Coordinator
333,Coordinator,Coordinator
334,Coordinator,Coordinator
335,Coordinator,Coordinator
336,Coordinator,Coordinator
337,Coordinator,Coordinator
338,Coordinator,Coordinator
339,Coordinator,Coordinator
340,Unknown,Unknown
341,Unknown,Unknown
342,Philips Lamp 2,Bulb
343,Unknown,Unknown
344,Philips Lamp 2,Bulb
345,Unknown,Unknown
346,Coordinator,Coordinator
347,Coordinator,Coordinator
348,Coordinator,Coordinator
349,Coordinator,Coordinator
350,Coordinator,Coordinator
351,Coordinator,Coordinator
352,Coordinator,Coordinator
353,Coordinator,Coordinator
354,Coordinator,Coordinator
355,Coordinator,Coordinator
356,Coordinator,Coordinator
357,Coordinator,Coordinator
358,Coordinator,Coordinator
359,Coordinator,Coordinator
360,Coordinator,Coordinator
361,Coordinator,Coordinator
362,Coordinator,Coordinator
363,Coordinator,Coordinator
364,Coordinator,Coordinator
365,Coordinator,Coordinator
366,Smart Socket,Socket
367,Power Plug 2,Socket
368,Philips Lamp 3,Motion
369,Unknown,Unknown
370,Power Plug 2,Socket
371,Unknown,Unknown
372,Coordinator,Coordinator
373,Unknown,Unknown
374,Philips Lamp 2,Bulb
375,Unknown,Unknown
376,Power Plug 2,Socket
377,Power Plug 2,Socket
378,Unknown,Unknown
379,Philips Lamp 1,Bulb
380,Philips Lamp 3,Motion
381,Unknown,Unknown
382,Philips Motion,Bulb
383,Philips Lamp 2,Bulb
384,Coordinator,Coordinator
385,Ledvance Z3 Plug,Socket
386,Moes Bulb,Bulb
387,Ledvance Bulb,Bulb
388,Philips Lamp 3,Motion
389,Unknown,Unknown
390,Ledvance Smart+ Plug,Socket
391,Coordinator,Coordinator
392,Unknown,Unknown
393,Smart Socket,Socket
394,Smart Socket,Socket
395,Coordinator,Coordinator
396,Coordinator,Coordinator
397,Coordinator,Coordinator
398,Coordinator,Coordinator
399,Coordinator,Coordinator
400,Coordinator,Coordinator
401,Coordinator,Coordinator
402,Coordinator,Coordinator
403,Smart Socket,Socket
404,Coordinator,Coordinator
405,Coordinator,Coordinator
406,Coordinator,Coordinator
407,Coordinator,Coordinator
408,Smart Socket,Socket
409,Unknown,Unknown
410,Smart Socket,Socket
411,Unknown,Unknown
412,Coordinator,Coordinator
413,Coordinator,Coordinator
414,Coordinator,Coordinator
415,Unknown,Unknown
416,Coordinator,Coordinator
417,Coordinator,Coordinator
418,Coordinator,Coordinator
419,Coordinator,Coordinator
420,Unknown,Unknown
421,Coordinator,Coordinator
422,Coordinator,Coordinator
423,Coordinator,Coordinator
424,Coordinator,Coordinator
425,Coordinator,Coordinator
426,Coordinator,Coordinator
427,Unknown,Unknown
428,Coordinator,Coordinator
429,Smart Socket,Socket
430,Coordinator,Coordinator
431,Coordinator,Coordinator
432,Unknown,Unknown
433,Smart Socket,Socket
434,Unknown,Unknown
435,Coordinator,Coordinator
436,Coordinator,Coordinator
437,Coordinator,Coordinator
438,Coordinator,Coordinator
439,Smart Socket,Socket
440,Unknown,Unknown
441,Smart Socket,Socket
442,Unknown,Unknown
443,Smart Socket,Socket
444,Unknown,Unknown
445,Coordinator,Coordinator
446,Coordinator,Coordinator
447,Coordinator,Coordinator
448,Coordinator,Coordinator
449,Smart Socket,Socket
450,Coordinator,Coordinator
451,Coordinator,Coordinator
452,Coordinator,Coordinator
453,Coordinator,Coordinator
454,Coordinator,Coordinator
455,Coordinator,Coordinator
456,Unknown,Unknown
457,Coordinator,Coordinator
458,Coordinator,Coordinator
459,Coordinator,Coordinator
460,Coordinator,Coordinator
461,Unknown,Unknown
462,Coordinator,Coordinator
463,Coordinator,Coordinator
464,Coordinator,Coordinator
465,Coordinator,Coordinator
466,Unknown,Unknown
467,Power Plug 2,Socket
468,Unknown,Unknown
469,Coordinator,Coordinator
470,Coordinator,Coordinator
471,Coordinator,Coordinator
472,Unknown,Unknown
473,Moes Bulb,Bulb
474,Unknown,Unknown
475,Ledvance Smart+ Plug,Socket
476,Coordinator,Coordinator
477,Moes Bulb,Bulb
478,Smart Socket,Socket
479,Moes Bulb,Bulb
480,Unknown,Unknown
481,Smart Socket,Socket
482,Unknown,Unknown
483,Power Plug 2,Socket
484,Power Plug 2,Socket
485,Sonoff Temperature,Temperature
486,Sonoff Temperature,Temperature
487,Power Plug 2,Socket
488,Unknown,Unknown
489,Unknown,Unknown
490,Power Plug 2,Socket
491,Unknown,Unknown
492,Sonoff Temperature,Temperature
493,Unknown,Unknown
494,Power Plug 2,Socket
495,Unknown,Unknown
496,Power Plug 2,Socket
497,Power Plug 2,Socket
498,Unknown,Unknown
499,Power Plug 2,Socket
500,Philips Lamp 1,Bulb
501,Coordinator,Coordinator
502,Philips Motion,Bulb
503,Philips Lamp 2,Bulb
504,Ledvance Bulb,Bulb
505,Moes Bulb,Bulb
506,Ledvance Smart+ Plug,Socket
507,Power Plug 1,Socket
508,Smart Socket,Socket
509,Power Plug 2,Socket
510,Unknown,Unknown
511,Philips Lamp 3,Motion
512,Unknown,Unknown
513,Ledvance Bulb,Bulb
514,Coordinator,Coordinator
515,Philips Lamp 1,Bulb
516,Power Plug 2,Socket
517,Unknown,Unknown
518,Coordinator,Coordinator
519,Ledvance Smart+ Plug,Socket
520,Philips Lamp 2,Bulb
521,Unknown,Unknown
522,Philips Lamp 2,Bulb
523,Unknown,Unknown
524,Moes Bulb,Bulb
525,Philips Lamp 1,Bulb
526,Ledvance Bulb,Bulb
527,Ledvance Smart+ Plug,Socket
528,Philips Motion,Bulb
529,Power Plug 2,Socket
530,Unknown,Unknown
531,Coordinator,Coordinator
532,Unknown,Unknown
533,Philips Lamp 2,Bulb
534,Unknown,Unknown
535,Power Plug 2,Socket
536,Unknown,Unknown
537,Smart Socket,Socket
538,Ledvance Smart+ Plug,Socket
539,Philips Lamp 2,Bulb
540,Moes Bulb,Bulb
541,Power Plug 1,Socket
542,Coordinator,Coordinator
543,Ledvance Z3 Plug,Socket
544,Ledvance Smart+ Plug,Socket
545,Ledvance Bulb,Bulb
546,Philips Motion,Bulb
547,Smart Socket,Socket
548,Philips Lamp 1,Bulb
549,Philips Motion,Bulb
550,Philips Lamp 3,Motion
551,Unknown,Unknown
552,Philips Lamp 2,Bulb
553,Moes Bulb,Bulb
554,Power Plug 1,Socket
555,Ledvance Z3 Plug,Socket
556,Smart Socket,Socket
557,Coordinator,Coordinator
558,Ledvance Bulb,Bulb
559,Philips Motion,Bulb
560,Philips Lamp 1,Bulb
561,Coordinator,Coordinator
562,Coordinator,Coordinator
563,Unknown,Unknown
564,Coordinator,Coordinator
565,Unknown,Unknown
566,Smart Socket,Socket
567,Unknown,Unknown
568,Coordinator,Coordinator
569,Coordinator,Coordinator
570,Unknown,Unknown
571,Ledvance Smart+ Plug,Socket
572,Coordinator,Coordinator
573,Unknown,Unknown
574,Philips Lamp 1,Bulb
575,Philips Lamp 2,Bulb
576,Smart Socket,Socket
577,Unknown,Unknown
578,Power Plug 1,Socket
579,Unknown,Unknown
580,Philips Lamp 1,Bulb
581,Unknown,Unknown
582,Coordinator,Coordinator
583,Philips Lamp 2,Bulb
584,Unknown,Unknown
585,Coordinator,Coordinator
586,Unknown,Unknown
587,Power Plug 2,Socket
588,Unknown,Unknown
589,Coordinator,Coordinator
590,Unknown,Unknown
591,Philips Lamp 2,Bulb
592,Unknown,Unknown
593,Coordinator,Coordinator
594,Unknown,Unknown
595,Power Plug 2,Socket
596,Unknown,Unknown
597,Ledvance Bulb,Bulb
598,Coordinator,Coordinator
599,Unknown,Unknown
600,Power Plug 2,Socket
601,Philips Lamp 2,Bulb
602,Unknown,Unknown
603,Coordinator,Coordinator
604,Unknown,Unknown
605,Coordinator,Coordinator
606,Unknown,Unknown
607,Coordinator,Coordinator
608,Unknown,Unknown
609,Coordinator,Coordinator
610,Unknown,Unknown
611,Smart Socket,Socket
612,Philips Lamp 1,Bulb
613,Unknown,Unknown
614,Power Plug 1,Socket
615,Unknown,Unknown
616,Coordinator,Coordinator
617,Unknown,Unknown
618,Philips Lamp 1,Bulb
619,Coordinator,Coordinator
620,Unknown,Unknown
621,Philips Lamp 1,Bulb
622,Unknown,Unknown
623,Philips Lamp 1,Bulb
624,Unknown,Unknown
625,Power Plug 1,Socket
626,Power Plug 1,Socket
627,Unknown,Unknown
628,Coordinator,Coordinator
629,Unknown,Unknown
630,Philips Lamp 1,Bulb
631,Unknown,Unknown
632,Ledvance Smart+ Plug,Socket
633,Ledvance Z3 Plug,Socket
634,Coordinator,Coordinator
635,Philips Lamp 2,Bulb
636,Power Plug 2,Socket
637,Philips Lamp 1,Bulb
638,Philips Motion,Bulb
639,Smart Socket,Socket
640,Ledvance Bulb,Bulb
641,Moes Bulb,Bulb
642,Ledvance Z3 Plug,Socket
643,Unknown,Unknown
644,Philips Lamp 1,Bulb
645,Smart Socket,Socket
646,Philips Motion,Bulb
647,Coordinator,Coordinator
648,Coordinator,Coordinator
649,Smart Socket,Socket
650,Philips Lamp 3,Motion
651,Unknown,Unknown
652,Ledvance Bulb,Bulb
653,Coordinator,Coordinator
654,Moes Bulb,Bulb
655,Unknown,Unknown
656,Philips Lamp 3,Motion
657,Unknown,Unknown
658,Power Plug 1,Socket
659,Philips Lamp 1,Bulb
660,Philips Motion,Bulb
661,Philips Lamp 3,Motion
662,Ledvance Z3 Plug,Socket
663,Philips Lamp 3,Motion
664,Unknown,Unknown
665,Coordinator,Coordinator
666,Ledvance Smart+ Plug,Socket
667,Philips Lamp 3,Motion
668,Power Plug 1,Socket
669,Ledvance Bulb,Bulb
670,Coordinator,Coordinator
671,Unknown,Unknown
672,Smart Socket,Socket
673,Unknown,Unknown
674,Coordinator,Coordinator
675,Coordinator,Coordinator
676,Unknown,Unknown
677,Coordinator,Coordinator
678,Unknown,Unknown
679,Power Plug 1,Socket
680,Unknown,Unknown
681,Power Plug 1,Socket
682,Unknown,Unknown
683,Coordinator,Coordinator
684,Unknown,Unknown
685,Smart Socket,Socket
686,Unknown,Unknown
687,Coordinator,Coordinator
688,Unknown,Unknown
689,Power Plug 1,Socket
690,Unknown,Unknown
691,Coordinator,Coordinator
692,Coordinator,Coordinator
693,Unknown,Unknown
694,Philips Lamp 2,Bulb
695,Unknown,Unknown
696,Coordinator,Coordinator
697,Unknown,Unknown
698,Power Plug 2,Socket
699,Unknown,Unknown
700,Coordinator,Coordinator
701,Unknown,Unknown
702,Philips Lamp 2,Bulb
703,Power Plug 2,Socket
704,Coordinator,Coordinator
705,Power Plug 2,Socket
706,Power Plug 2,Socket
707,Coordinator,Coordinator
708,Philips Lamp 2,Bulb
709,Unknown,Unknown
710,Unknown,Unknown
711,Power Plug 2,Socket
712,Unknown,Unknown
713,Coordinator,Coordinator
714,Unknown,Unknown
715,Philips Lamp 2,Bulb
716,Unknown,Unknown
717,Smart Socket,Socket
718,Philips Motion,Bulb
719,Power Plug 2,Socket
720,Ledvance Z3 Plug,Socket
721,Philips Lamp 3,Motion
722,Unknown,Unknown
723,Philips Lamp 3,Motion
724,Unknown,Unknown
725,Smart Socket,Socket
726,Unknown,Unknown
727,Coordinator,Coordinator
728,Coordinator,Coordinator
729,Coordinator,Coordinator
730,Coordinator,Coordinator
731,Unknown,Unknown
732,Smart Socket,Socket
733,Unknown,Unknown
734,Smart Socket,Socket
735,Unknown,Unknown
736,Smart Socket,Socket
737,Unknown,Unknown
738,Coordinator,Coordinator
739,Unknown,Unknown
740,Smart Socket,Socket
741,Unknown,Unknown
742,Philips Lamp 3,Motion
743,Unknown,Unknown
744,Philips Lamp 3,Motion
745,Unknown,Unknown
746,Philips Lamp 1,Bulb
747,Smart Socket,Socket
748,Ledvance Bulb,Bulb
749,Philips Lamp 2,Bulb
750,Philips Motion,Bulb
751,Power Plug 1,Socket
752,Ledvance Smart+ Plug,Socket
753,Coordinator,Coordinator
754,Smart Socket,Socket
755,Power Plug 2,Socket
756,Power Plug 1,Socket
757,Moes Bulb,Bulb
758,Ledvance Bulb,Bulb
759,Ledvance Z3 Plug,Socket
760,Smart Socket,Socket
761,Power Plug 2,Socket
762,Power Plug 1,Socket
763,Ledvance Smart+ Plug,Socket
764,Moes Bulb,Bulb
765,Unknown,Unknown
766,Ledvance Bulb,Bulb
767,Philips Lamp 3,Motion
768,Unknown,Unknown
769,Moes Bulb,Bulb
770,Ledvance Smart+ Plug,Socket
771,Coordinator,Coordinator
772,Philips Lamp 3,Motion
773,Unknown,Unknown
774,Ledvance Bulb,Bulb
775,Smart Socket,Socket
776,Philips Motion,Bulb
777,Philips Lamp 2,Bulb
778,Ledvance Z3 Plug,Socket
779,Philips Lamp 1,Bulb
780,Power Plug 2,Socket
781,Philips Lamp 3,Motion
782,Aqara Vibration,Vibration
783,Unknown,Unknown
784,Smart Socket,Socket
785,Unknown,Unknown
786,Aqara Vibration,Vibration
787,Unknown,Unknown
788,Smart Socket,Socket
789,Unknown,Unknown
790,Smart Socket,Socket
791,Unknown,Unknown
792,Aqara Vibration,Vibration
793,Aqara Vibration,Vibration
794,Aqara Vibration,Vibration
795,Aqara Vibration,Vibration
796,Moes Bulb,Bulb
797,Coordinator,Coordinator
798,Unknown,Unknown
799,Philips Lamp 1,Bulb
800,Philips Lamp 1,Bulb
801,Philips Lamp 1,Bulb
802,Unknown,Unknown
803,Coordinator,Coordinator
804,Unknown,Unknown
805,Philips Lamp 1,Bulb
806,Sonoff Temperature,Temperature
807,Unknown,Unknown
808,Power Plug 2,Socket
809,Unknown,Unknown
810,Sonoff Temperature,Temperature
811,Unknown,Unknown
812,Coordinator,Coordinator
813,Unknown,Unknown
814,Smart Socket,Socket
815,Unknown,Unknown
816,Coordinator,Coordinator
817,Unknown,Unknown
818,Philips Lamp 1,Bulb
819,Unknown,Unknown
820,Coordinator,Coordinator
821,Unknown,Unknown
822,Power Plug 1,Socket
823,Unknown,Unknown
824,Coordinator,Coordinator
825,Unknown,Unknown
826,Smart Socket,Socket
827,Unknown,Unknown
828,Coordinator,Coordinator
829,Unknown,Unknown
830,Philips Lamp 1,Bulb
831,Unknown,Unknown
832,Coordinator,Coordinator
833,Unknown,Unknown
834,Power Plug 1,Socket
835,Coordinator,Coordinator
836,Coordinator,Coordinator
837,Philips Lamp 1,Bulb
838,Unknown,Unknown
839,Coordinator,Coordinator
840,Unknown,Unknown
841,Power Plug 1,Socket
842,Unknown,Unknown
843,Philips Lamp 2,Bulb
844,Unknown,Unknown
845,Philips Lamp 3,Motion
846,Unknown,Unknown
847,Philips Lamp 1,Bulb
848,Unknown,Unknown
849,Philips Lamp 3,Motion
850,Unknown,Unknown
851,Coordinator,Coordinator
852,Unknown,Unknown
853,Philips Lamp 3,Motion
854,Coordinator,Coordinator
855,Unknown,Unknown
856,Coordinator,Coordinator
857,Philips Lamp 1,Bulb
858,Unknown,Unknown
859,Philips Lamp 3,Motion
860,Unknown,Unknown
861,Unknown,Unknown
862,Power Plug 2,Socket
863,Unknown,Unknown
864,Coordinator,Coordinator
865,Unknown,Unknown
866,Philips Lamp 2,Bulb
867,Unknown,Unknown
868,Philips Lamp 1,Bulb
869,Unknown,Unknown
870,Philips Lamp 1,Bulb
871,Unknown,Unknown
872,Coordinator,Coordinator
873,Unknown,Unknown
874,Philips Lamp 1,Bulb
875,Unknown,Unknown
876,Coordinator,Coordinator
877,Unknown,Unknown
878,Power Plug 2,Socket
879,Philips Lamp 2,Bulb
880,Unknown,Unknown
881,Unknown,Unknown
882,Coordinator,Coordinator
883,Power Plug 2,Socket
884,Unknown,Unknown
885,Power Plug 2,Socket
886,Unknown,Unknown
887,Coordinator,Coordinator
888,Unknown,Unknown
889,Coordinator,Coordinator
890,Unknown,Unknown
891,Coordinator,Coordinator
892,Unknown,Unknown
893,Philips Lamp 2,Bulb
894,Philips Lamp 2,Bulb
895,Unknown,Unknown
896,Ledvance Bulb,Bulb
897,Smart Socket,Socket
898,Ledvance Z3 Plug,Socket
899,Power Plug 2,Socket
900,Philips Lamp 3,Motion
901,Philips Lamp 3,Motion
902,Unknown,Unknown
903,Moes Bulb,Bulb
904,Ledvance Smart+ Plug,Socket
905,Power Plug 1,Socket
906,Coordinator,Coordinator
907,Unknown,Unknown
908,Unknown,Unknown
909,Smart Socket,Socket
910,Ledvance Bulb,Bulb
911,Philips Motion,Bulb
912,Power Plug 2,Socket
913,Unknown,Unknown
914,Philips Lamp 3,Motion
915,Unknown,Unknown
916,Philips Lamp 3,Motion
917,Unknown,Unknown
918,Moes Bulb,Bulb
919,Ledvance Smart+ Plug,Socket
920,Coordinator,Coordinator
921,Coordinator,Coordinator
922,Unknown,Unknown
923,Smart Socket,Socket
924,Unknown,Unknown
925,Coordinator,Coordinator
926,Unknown,Unknown
927,Philips Lamp 1,Bulb
928,Unknown,Unknown
929,Coordinator,Coordinator
930,Unknown,Unknown
931,Power Plug 1,Socket
932,Unknown,Unknown
933,Coordinator,Coordinator
934,Unknown,Unknown
935,Smart Socket,Socket
936,Unknown,Unknown
937,Coordinator,Coordinator
938,Unknown,Unknown
939,Philips Lamp 1,Bulb
940,Unknown,Unknown
941,Coordinator,Coordinator
942,Unknown,Unknown
943,Philips Lamp 1,Bulb
944,Unknown,Unknown
945,Coordinator,Coordinator
946,Unknown,Unknown
947,Philips Lamp 2,Bulb
948,Coordinator,Coordinator
949,Unknown,Unknown
950,Power Plug 1,Socket
951,Unknown,Unknown
952,Coordinator,Coordinator
953,Unknown,Unknown
954,Philips Lamp 2,Bulb
955,Unknown,Unknown
956,Philips Lamp 2,Bulb
957,Unknown,Unknown
958,Power Plug 2,Socket
959,Unknown,Unknown
960,Coordinator,Coordinator
961,Coordinator,Coordinator
962,Philips Lamp 1,Bulb
963,Power Plug 2,Socket
964,Philips Lamp 1,Bulb
965,Unknown,Unknown
966,Coordinator,Coordinator
967,Coordinator,Coordinator
968,Coordinator,Coordinator
969,Unknown,Unknown
970,Coordinator,Coordinator
971,Unknown,Unknown
972,Unknown,Unknown
973,Philips Lamp 2,Bulb
974,Power Plug 2,Socket
975,Unknown,Unknown
976,Coordinator,Coordinator
977,Unknown,Unknown
978,Coordinator,Coordinator
979,Unknown,Unknown
980,Philips Lamp 2,Bulb
981,Unknown,Unknown
982,Philips Lamp 2,Bulb
983,Unknown,Unknown
984,Philips Lamp 3,Motion
985,Unknown,Unknown
986,Ledvance Bulb,Bulb
987,Smart Socket,Socket
988,Power Plug 2,Socket
989,Philips Motion,Bulb
990,Smart Socket,Socket
991,Unknown,Unknown
992,Coordinator,Coordinator
