Packet Number,Device Name,Device Type
315,Coordinator,Coordinator
316,Unknown,Unknown
317,Philips Lamp 2,Bulb
318,Unknown,Unknown
319,Coordinator,Coordinator
320,Coordinator,Coordinator
321,Coordinator,Coordinator
322,Coordinator,Coordinator
323,Philips Lamp 2,Bulb
324,Unknown,Unknown
325,Coordinator,Coordinator
326,Coordinator,Coordinator
327,Coordinator,Coordinator
328,Coordinator,Coordinator
329,Coordinator,Coordinator
330,Coordinator,Coordinator
331,Coordinator,Coordinator
332,Coordinator,Coordinator
333,Coordinator,Coordinator
334,Unknown,Unknown
335,Philips Lamp 1,Bulb
336,Unknown,Unknown
337,Coordinator,Coordinator
338,Coordinator,Coordinator
339,Coordinator,Coordinator
340,Coordinator,Coordinator
341,Coordinator,Coordinator
342,Coordinator,Coordinator
343,Coordinator,Coordinator
344,Coordinator,Coordinator
345,Philips Lamp 1,Bulb
346,Unknown,Unknown
347,Coordinator,Coordinator
348,Coordinator,Coordinator
349,Coordinator,Coordinator
350,Coordinator,Coordinator
351,Philips Lamp 2,Bulb
352,Philips Lamp 2,Bulb
353,Unknown,Unknown
354,Coordinator,Coordinator
355,Philips Lamp 2,Bulb
356,Unknown,Unknown
357,Coordinator,Coordinator
358,Coordinator,Coordinator
359,Coordinator,Coordinator
360,Philips Lamp 2,Bulb
361,Unknown,Unknown
362,Coordinator,Coordinator
363,Philips Lamp 2,Bulb
364,Unknown,Unknown
365,Coordinator,Coordinator
366,Coordinator,Coordinator
367,Coordinator,Coordinator
368,Coordinator,Coordinator
369,Coordinator,Coordinator
370,Coordinator,Coordinator
371,Coordinator,Coordinator
372,Philips Lamp 3,Motion
373,Philips Lamp 3,Motion
374,Unknown,Unknown
375,Philips Lamp 1,Bulb
376,Unknown,Unknown
377,Philips Lamp 1,Bulb
378,Unknown,Unknown
379,Philips Lamp 1,Bulb
380,Unknown,Unknown
381,Philips Lamp 1,Bulb
382,Unknown,Unknown
383,Coordinator,Coordinator
384,Coordinator,Coordinator
385,Coordinator,Coordinator
386,Coordinator,Coordinator
387,Coordinator,Coordinator
388,Coordinator,Coordinator
389,Coordinator,Coordinator
390,Ledvance Smart+ Plug,Socket
391,Coordinator,Coordinator
392,Coordinator,Coordinator
393,Coordinator,Coordinator
394,Philips Lamp 2,Bulb
395,Coordinator,Coordinator
396,Coordinator,Coordinator
397,Coordinator,Coordinator
398,Coordinator,Coordinator
399,Coordinator,Coordinator
400,Coordinator,Coordinator
401,Coordinator,Coordinator
402,Smart Socket,Socket
403,Coordinator,Coordinator
404,Coordinator,Coordinator
405,Coordinator,Coordinator
406,Ledvance Smart+ Plug,Socket
407,Coordinator,Coordinator
408,Philips Lamp 1,Bulb
409,Coordinator,Coordinator
410,Coordinator,Coordinator
411,Coordinator,Coordinator
412,Coordinator,Coordinator
413,Coordinator,Coordinator
414,Coordinator,Coordinator
415,Coordinator,Coordinator
416,Coordinator,Coordinator
417,Coordinator,Coordinator
418,Coordinator,Coordinator
419,Coordinator,Coordinator
420,Coordinator,Coordinator
421,Power Plug 2,Socket
422,Ledvance Smart+ Plug,Socket
423,Smart Socket,Socket
424,Coordinator,Coordinator
425,Coordinator,Coordinator
426,Coordinator,Coordinator
427,Coordinator,Coordinator
428,Coordinator,Coordinator
429,Coordinator,Coordinator
430,Coordinator,Coordinator
431,Coordinator,Coordinator
432,Coordinator,Coordinator
433,Coordinator,Coordinator
434,Coordinator,Coordinator
435,Coordinator,Coordinator
436,Coordinator,Coordinator
437,Coordinator,Coordinator
438,Coordinator,Coordinator
439,Coordinator,Coordinator
440,Power Plug 1,Socket
441,Coordinator,Coordinator
442,Philips Lamp 1,Bulb
443,Coordinator,Coordinator
444,Coordinator,Coordinator
445,Coordinator,Coordinator
446,Coordinator,Coordinator
447,Coordinator,Coordinator
448,Coordinator,Coordinator
449,Coordinator,Coordinator
450,Coordinator,Coordinator
451,Coordinator,Coordinator
452,Coordinator,Coordinator
453,Coordinator,Coordinator
454,Coordinator,Coordinator
455,Coordinator,Coordinator
456,Coordinator,Coordinator
457,Coordinator,Coordinator
458,Coordinator,Coordinator
459,Smart Socket,Socket
460,Coordinator,Coordinator
461,Coordinator,Coordinator
462,Coordinator,Coordinator
463,Coordinator,Coordinator
464,Coordinator,Coordinator
465,Coordinator,Coordinator
466,Coordinator,Coordinator
467,Coordinator,Coordinator
468,Philips Lamp 2,Bulb
469,Coordinator,Coordinator
470,Power Plug 1,Socket
471,Ledvance Z3 Plug,Socket
472,Power Plug 2,Socket
473,Philips Lamp 2,Bulb
474,Unknown,Unknown
475,Philips Lamp 2,Bulb
476,Unknown,Unknown
477,Philips Lamp 1,Bulb
478,Philips Lamp 1,Bulb
479,Unknown,Unknown
480,Philips Lamp 1,Bulb
481,Unknown,Unknown
482,Coordinator,Coordinator
483,Power Plug 2,Socket
484,Coordinator,Coordinator
485,Unknown,Unknown
486,Philips Lamp 1,Bulb
487,Unknown,Unknown
488,Coordinator,Coordinator
489,Unknown,Unknown
490,Philips Lamp 2,Bulb
491,Unknown,Unknown
492,Philips Lamp 1,Bulb
493,Unknown,Unknown
494,Philips Lamp 2,Bulb
495,Unknown,Unknown
496,Ledvance Smart+ Plug,Socket
497,Philips Lamp 1,Bulb
498,Philips Lamp 1,Bulb
499,Unknown,Unknown
500,Philips Lamp 1,Bulb
501,Unknown,Unknown
502,Philips Lamp 1,Bulb
503,Unknown,Unknown
504,Philips Lamp 1,Bulb
505,Unknown,Unknown
506,Philips Lamp 2,Bulb
507,Unknown,Unknown
508,Philips Lamp 2,Bulb
509,Unknown,Unknown
510,Philips Lamp 1,Bulb
511,Unknown,Unknown
512,Philips Lamp 1,Bulb
513,Unknown,Unknown
514,Philips Lamp 3,Motion
515,Unknown,Unknown
516,Coordinator,Coordinator
517,Coordinator,Coordinator
518,Unknown,Unknown
519,Philips Lamp 2,Bulb
520,Unknown,Unknown
521,Coordinator,Coordinator
522,Coordinator,Coordinator
523,Coordinator,Coordinator
524,Coordinator,Coordinator
525,Philips Lamp 2,Bulb
526,Unknown,Unknown
527,Coordinator,Coordinator
528,Ledvance Smart+ Plug,Socket
529,Coordinator,Coordinator
530,Coordinator,Coordinator
531,Coordinator,Coordinator
532,Coordinator,Coordinator
533,Coordinator,Coordinator
534,Unknown,Unknown
535,Philips Lamp 1,Bulb
536,Unknown,Unknown
537,Coordinator,Coordinator
538,Coordinator,Coordinator
539,Coordinator,Coordinator
540,Coordinator,Coordinator
541,Power Plug 2,Socket
542,Coordinator,Coordinator
543,Coordinator,Coordinator
544,Coordinator,Coordinator
545,Coordinator,Coordinator
546,Philips Lamp 1,Bulb
547,Unknown,Unknown
548,Philips Lamp 1,Bulb
549,Unknown,Unknown
550,Coordinator,Coordinator
551,Philips Lamp 1,Bulb
552,Coordinator,Coordinator
553,Ledvance Z3 Plug,Socket
554,Coordinator,Coordinator
555,Philips Lamp 1,Bulb
556,Unknown,Unknown
557,Coordinator,Coordinator
558,Philips Lamp 1,Bulb
559,Unknown,Unknown
560,Coordinator,Coordinator
561,Coordinator,Coordinator
562,Coordinator,Coordinator
563,Smart Socket,Socket
564,Philips Lamp 1,Bulb
565,Unknown,Unknown
566,Coordinator,Coordinator
567,Philips Lamp 1,Bulb
568,Unknown,Unknown
569,Ledvance Smart+ Plug,Socket
570,Coordinator,Coordinator
571,Coordinator,Coordinator
572,Coordinator,Coordinator
573,Coordinator,Coordinator
574,Coordinator,Coordinator
575,Coordinator,Coordinator
576,Coordinator,Coordinator
577,Coordinator,Coordinator
578,Power Plug 2,Socket
579,Ledvance Smart+ Plug,Socket
580,Power Plug 1,Socket
581,Philips Lamp 2,Bulb
582,Coordinator,Coordinator
583,Coordinator,Coordinator
584,Philips Lamp 1,Bulb
585,Coordinator,Coordinator
586,Coordinator,Coordinator
587,Coordinator,Coordinator
588,Coordinator,Coordinator
589,Coordinator,Coordinator
590,Coordinator,Coordinator
591,Coordinator,Coordinator
592,Coordinator,Coordinator
593,Coordinator,Coordinator
594,Coordinator,Coordinator
595,Coordinator,Coordinator
596,Coordinator,Coordinator
597,Ledvance Z3 Plug,Socket
598,Coordinator,Coordinator
599,Coordinator,Coordinator
600,Coordinator,Coordinator
601,Coordinator,Coordinator
602,Coordinator,Coordinator
603,Coordinator,Coordinator
604,Coordinator,Coordinator
605,Coordinator,Coordinator
606,Coordinator,Coordinator
607,Coordinator,Coordinator
608,Coordinator,Coordinator
609,Coordinator,Coordinator
610,Coordinator,Coordinator
611,Coordinator,Coordinator
612,Coordinator,Coordinator
613,Coordinator,Coordinator
614,Power Plug 2,Socket
615,Coordinator,Coordinator
616,Coordinator,Coordinator
617,Coordinator,Coordinator
618,Power Plug 1,Socket
619,Coordinator,Coordinator
620,Coordinator,Coordinator
621,Coordinator,Coordinator
622,Coordinator,Coordinator
623,Coordinator,Coordinator
624,Coordinator,Coordinator
625,Coordinator,Coordinator
626,Coordinator,Coordinator
627,Coordinator,Coordinator
628,Smart Socket,Socket
629,Philips Lamp 2,Bulb
630,Coordinator,Coordinator
631,Philips Lamp 1,Bulb
632,Coordinator,Coordinator
633,Ledvance Z3 Plug,Socket
634,Coordinator,Coordinator
635,Coordinator,Coordinator
636,Coordinator,Coordinator
637,Coordinator,Coordinator
638,Coordinator,Coordinator
639,Coordinator,Coordinator
640,Coordinator,Coordinator
641,Coordinator,Coordinator
642,Coordinator,Coordinator
643,Coordinator,Coordinator
644,Coordinator,Coordinator
645,Coordinator,Coordinator
646,Coordinator,Coordinator
647,Coordinator,Coordinator
648,Coordinator,Coordinator
649,Coordinator,Coordinator
650,Coordinator,Coordinator
651,Coordinator,Coordinator
652,Coordinator,Coordinator
653,Coordinator,Coordinator
654,Philips Lamp 2,Bulb
655,Unknown,Unknown
656,Coordinator,Coordinator
657,Coordinator,Coordinator
658,Coordinator,Coordinator
659,Coordinator,Coordinator
660,Coordinator,Coordinator
661,Coordinator,Coordinator
662,Coordinator,Coordinator
663,Philips Lamp 2,Bulb
664,Unknown,Unknown
665,Coordinator,Coordinator
666,Coordinator,Coordinator
667,Coordinator,Coordinator
668,Coordinator,Coordinator
669,Coordinator,Coordinator
670,Coordinator,Coordinator
671,Coordinator,Coordinator
672,Coordinator,Coordinator
673,Coordinator,Coordinator
674,Philips Lamp 1,Bulb
675,Unknown,Unknown
676,Philips Lamp 1,Bulb
677,Unknown,Unknown
678,Coordinator,Coordinator
679,Unknown,Unknown
680,Coordinator,Coordinator
681,Unknown,Unknown
682,Ledvance Z3 Plug,Socket
683,Unknown,Unknown
684,Ledvance Z3 Plug,Socket
685,Unknown,Unknown
686,Ledvance Smart+ Plug,Socket
687,Unknown,Unknown
688,Coordinator,Coordinator
689,Unknown,Unknown
690,Coordinator,Coordinator
691,Unknown,Unknown
692,Coordinator,Coordinator
693,Unknown,Unknown
694,Ledvance Smart+ Plug,Socket
695,Unknown,Unknown
696,Ledvance Z3 Plug,Socket
697,Unknown,Unknown
698,Moes Bulb,Bulb
699,Moes Bulb,Bulb
700,Moes Bulb,Bulb
701,Philips Lamp 1,Bulb
702,Ledvance Smart+ Plug,Socket
703,Ledvance Smart+ Plug,Socket
704,Ledvance Z3 Plug,Socket
705,Coordinator,Coordinator
706,Unknown,Unknown
707,Power Plug 1,Socket
708,Coordinator,Coordinator
709,Coordinator,Coordinator
710,Coordinator,Coordinator
711,Unknown,Unknown
712,Power Plug 2,Socket
713,Smart Socket,Socket
714,Philips Lamp 2,Bulb
715,Coordinator,Coordinator
716,Unknown,Unknown
717,Moes Bulb,Bulb
718,Coordinator,Coordinator
719,Moes Bulb,Bulb
720,Moes Bulb,Bulb
721,Ledvance Smart+ Plug,Socket
722,Ledvance Smart+ Plug,Socket
723,Unknown,Unknown
724,Ledvance Z3 Plug,Socket
725,Moes Bulb,Bulb
726,Unknown,Unknown
727,Moes Bulb,Bulb
728,Ledvance Smart+ Plug,Socket
729,Unknown,Unknown
730,Smart Socket,Socket
731,Moes Bulb,Bulb
732,Unknown,Unknown
733,Ledvance Smart+ Plug,Socket
734,Coordinator,Coordinator
735,Unknown,Unknown
736,Smart Socket,Socket
737,Unknown,Unknown
738,Coordinator,Coordinator
739,Unknown,Unknown
740,Power Plug 2,Socket
741,Smart Socket,Socket
742,Unknown,Unknown
743,Ledvance Smart+ Plug,Socket
744,Unknown,Unknown
745,Coordinator,Coordinator
746,Unknown,Unknown
747,Smart Socket,Socket
748,Unknown,Unknown
749,Coordinator,Coordinator
750,Unknown,Unknown
751,Smart Socket,Socket
752,Unknown,Unknown
753,Coordinator,Coordinator
754,Coordinator,Coordinator
755,Unknown,Unknown
756,Smart Socket,Socket
757,Unknown,Unknown
758,Philips Lamp 2,Bulb
759,Moes Bulb,Bulb
760,Unknown,Unknown
761,Moes Bulb,Bulb
762,Unknown,Unknown
763,Moes Bulb,Bulb
764,Ledvance Smart+ Plug,Socket
765,Unknown,Unknown
766,Ledvance Smart+ Plug,Socket
767,Unknown,Unknown
768,Coordinator,Coordinator
769,Coordinator,Coordinator
770,Unknown,Unknown
771,Moes Bulb,Bulb
772,Unknown,Unknown
773,Smart Socket,Socket
774,Unknown,Unknown
775,Moes Bulb,Bulb
776,Power Plug 2,Socket
777,Coordinator,Coordinator
778,Unknown,Unknown
779,Smart Socket,Socket
780,Ledvance Smart+ Plug,Socket
781,Unknown,Unknown
782,Smart Socket,Socket
783,Smart Socket,Socket
784,Unknown,Unknown
785,Moes Bulb,Bulb
786,Unknown,Unknown
787,Ledvance Smart+ Plug,Socket
788,Unknown,Unknown
789,Moes Bulb,Bulb
790,Unknown,Unknown
791,Ledvance Smart+ Plug,Socket
792,Unknown,Unknown
793,Smart Socket,Socket
794,Philips Motion,Bulb
795,Philips Lamp 1,Bulb
796,Ledvance Z3 Plug,Socket
797,Coordinator,Coordinator
798,Unknown,Unknown
799,Power Plug 2,Socket
800,Ledvance Smart+ Plug,Socket
801,Philips Motion,Bulb
802,Coordinator,Coordinator
803,Unknown,Unknown
804,Smart Socket,Socket
805,Unknown,Unknown
806,Ledvance Z3 Plug,Socket
807,Unknown,Unknown
808,Philips Lamp 1,Bulb
809,Ledvance Z3 Plug,Socket
810,Philips Motion,Bulb
811,Philips Lamp 2,Bulb
812,Philips Lamp 2,Bulb
813,Moes Bulb,Bulb
814,Moes Bulb,Bulb
815,Ledvance Z3 Plug,Socket
816,Coordinator,Coordinator
817,Power Plug 1,Socket
818,Power Plug 1,Socket
819,Coordinator,Coordinator
820,Coordinator,Coordinator
821,Unknown,Unknown
822,Philips Motion,Bulb
823,Unknown,Unknown
824,Smart Socket,Socket
825,Moes Bulb,Bulb
826,Coordinator,Coordinator
827,Coordinator,Coordinator
828,Unknown,Unknown
829,Coordinator,Coordinator
830,Unknown,Unknown
831,Philips Motion,Bulb
832,Unknown,Unknown
833,Coordinator,Coordinator
834,Unknown,Unknown
835,Philips Motion,Bulb
836,Unknown,Unknown
837,Philips Motion,Bulb
838,Unknown,Unknown
839,Philips Motion,Bulb
840,Unknown,Unknown
841,Smart Socket,Socket
842,Philips Motion,Bulb
843,Power Plug 2,Socket
844,Smart Socket,Socket
845,Coordinator,Coordinator
846,Unknown,Unknown
847,Philips Lamp 1,Bulb
848,Coordinator,Coordinator
849,Unknown,Unknown
850,Power Plug 2,Socket
851,Unknown,Unknown
852,Philips Motion,Bulb
853,Unknown,Unknown
854,Ledvance Z3 Plug,Socket
855,Smart Socket,Socket
856,Unknown,Unknown
857,Ledvance Z3 Plug,Socket
858,Unknown,Unknown
859,Coordinator,Coordinator
860,Unknown,Unknown
861,Ledvance Z3 Plug,Socket
862,Unknown,Unknown
863,Philips Motion,Bulb
864,Unknown,Unknown
865,Ledvance Smart+ Plug,Socket
866,Coordinator,Coordinator
867,Unknown,Unknown
868,Philips Lamp 1,Bulb
869,Moes Bulb,Bulb
870,Coordinator,Coordinator
871,Coordinator,Coordinator
872,Unknown,Unknown
873,Philips Motion,Bulb
874,Philips Motion,Bulb
875,Unknown,Unknown
876,Philips Motion,Bulb
877,Philips Lamp 2,Bulb
878,Moes Bulb,Bulb
879,Philips Motion,Bulb
880,Unknown,Unknown
881,Coordinator,Coordinator
882,Unknown,Unknown
883,Philips Lamp 2,Bulb
884,Coordinator,Coordinator
885,Unknown,Unknown
886,Ledvance Z3 Plug,Socket
887,Unknown,Unknown
888,Ledvance Z3 Plug,Socket
889,Smart Socket,Socket
890,Power Plug 2,Socket
891,Moes Bulb,Bulb
892,Unknown,Unknown
893,Philips Motion,Bulb
894,Ledvance Smart+ Plug,Socket
895,Unknown,Unknown
896,Philips Motion,Bulb
897,Coordinator,Coordinator
898,Unknown,Unknown
899,Ledvance Z3 Plug,Socket
900,Unknown,Unknown
901,Moes Bulb,Bulb
902,Coordinator,Coordinator
903,Power Plug 1,Socket
904,Philips Lamp 1,Bulb
905,Moes Bulb,Bulb
906,Philips Lamp 2,Bulb
907,Smart Socket,Socket
908,Ledvance Z3 Plug,Socket
909,Philips Motion,Bulb
910,Power Plug 2,Socket
911,Philips Lamp 2,Bulb
912,Coordinator,Coordinator
913,Unknown,Unknown
914,Philips Motion,Bulb
915,Coordinator,Coordinator
916,Coordinator,Coordinator
917,Unknown,Unknown
918,Ledvance Z3 Plug,Socket
919,Unknown,Unknown
920,Philips Motion,Bulb
921,Ledvance Z3 Plug,Socket
922,Philips Motion,Bulb
923,Philips Lamp 2,Bulb
924,Coordinator,Coordinator
925,Unknown,Unknown
926,Coordinator,Coordinator
927,Unknown,Unknown
928,Coordinator,Coordinator
929,Unknown,Unknown
930,Unknown,Unknown
931,Ledvance Smart+ Plug,Socket
932,Philips Lamp 2,Bulb
933,Philips Lamp 1,Bulb
934,Unknown,Unknown
935,Smart Socket,Socket
936,Coordinator,Coordinator
937,Power Plug 2,Socket
938,Philips Lamp 1,Bulb
939,Ledvance Z3 Plug,Socket
940,Philips Lamp 3,Motion
941,Unknown,Unknown
942,Coordinator,Coordinator
943,Coordinator,Coordinator
944,Unknown,Unknown
945,Philips Lamp 2,Bulb
946,Unknown,Unknown
947,Power Plug 2,Socket
948,Unknown,Unknown
949,Power Plug 2,Socket
950,Power Plug 2,Socket
951,Unknown,Unknown
952,Philips Lamp 2,Bulb
953,Coordinator,Coordinator
954,Unknown,Unknown
955,Smart Socket,Socket
956,Unknown,Unknown
957,Smart Socket,Socket
958,Unknown,Unknown
959,Philips Motion,Bulb
960,Philips Motion,Bulb
961,Philips Lamp 1,Bulb
962,Power Plug 1,Socket
963,Moes Bulb,Bulb
964,Coordinator,Coordinator
965,Unknown,Unknown
966,Smart Socket,Socket
967,Philips Motion,Bulb
968,Unknown,Unknown
969,Philips Lamp 2,Bulb
970,Ledvance Z3 Plug,Socket
971,Coordinator,Coordinator
972,Philips Motion,Bulb
973,Unknown,Unknown
974,Ledvance Bulb,Bulb
975,Ledvance Bulb,Bulb
976,Ledvance Bulb,Bulb
977,Philips Lamp 2,Bulb
978,Smart Socket,Socket
979,Power Plug 2,Socket
