Packet Number,Device Name,Device Type,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Human Command,Packet Type,Command String
111,Smart Socket,Socket,Coordinator,Coordinator,Moes Bulb,1,On (0x01),"{'Sequence Number': '203', 'Command': 'On (0x01)'}"
112,Unknown,Unknown,Unknown,Unknown,,0,Ack,
113,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '203', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x01', 'Status': 'Success (0x00)'}"
114,Unknown,Unknown,Unknown,Unknown,,0,Ack,
115,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '37', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
116,Unknown,Unknown,Unknown,Unknown,,0,Ack,
117,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
118,Unknown,Unknown,Unknown,Unknown,,0,Ack,
119,Smart Socket,Socket,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
120,Unknown,Unknown,Unknown,Unknown,,0,Ack,
121,Unknown,Unknown,Unknown,Unknown,,0,,
122,Unknown,Unknown,Unknown,Unknown,,0,,
123,Philips Lamp 3,Bulb,Unknown,Unknown,,0,beacon,
124,Philips Lamp 2,Bulb,Unknown,Unknown,,0,beacon,
125,Power Plug 1,Socket,Unknown,Unknown,,0,beacon,
126,Philips Lamp 1,Bulb,Unknown,Unknown,,0,beacon,
127,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,0,beacon,
128,Power Plug 2,Socket,Unknown,Unknown,,0,beacon,
129,Ledvance Bulb,Bulb,Unknown,Unknown,,0,beacon,
130,Coordinator,Coordinator,Unknown,Unknown,,0,beacon,
131,Ledvance Z3 Plug,Socket,Unknown,Unknown,,0,beacon,
132,Smart Socket,Socket,Unknown,Unknown,,0,beacon,
133,Moes Bulb,Bulb,Unknown,Unknown,,0,beacon,
134,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 3,1,On (0x01),"{'Sequence Number': '205', 'Command': 'On (0x01)'}"
135,Unknown,Unknown,Unknown,Unknown,,0,Ack,
136,Philips Lamp 3,Bulb,Philips Lamp 3,Bulb,Coordinator,0,Route Record (0x05),
137,Unknown,Unknown,Unknown,Unknown,,0,Ack,
138,Philips Lamp 3,Bulb,Unknown,Unknown,,0,,
139,Unknown,Unknown,Unknown,Unknown,,0,Ack,
140,Unknown,Unknown,Unknown,Unknown,,0,,
141,Unknown,Unknown,Unknown,Unknown,,0,Ack,
142,Philips Lamp 3,Bulb,Philips Lamp 3,Bulb,Coordinator,0,Route Record (0x05),
143,Unknown,Unknown,Unknown,Unknown,,0,Ack,
144,Philips Lamp 3,Bulb,Philips Lamp 3,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '208', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
145,Unknown,Unknown,Unknown,Unknown,,0,Ack,
146,Philips Lamp 3,Bulb,Philips Lamp 3,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '209', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '33'}"
147,Unknown,Unknown,Unknown,Unknown,,0,Ack,
148,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '197', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Active Power (0x050b)', 'Data Type': '16-Bit Signed Integer (0x29)', 'Int16': '4'}"
149,Unknown,Unknown,Unknown,Unknown,,0,Ack,
150,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '198', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'RMS Current (0x0508)', 'Data Type': '16-Bit Unsigned Integer (0x21)', 'Uint16': '35 (0x0023)'}"
151,Unknown,Unknown,Unknown,Unknown,,0,Ack,
152,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
153,Unknown,Unknown,Unknown,Unknown,,0,Ack,
154,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
155,Unknown,Unknown,Unknown,Unknown,,0,Ack,
156,Philips Lamp 3,Bulb,Philips Lamp 3,Bulb,Coordinator,0,Route Record (0x05),
157,Unknown,Unknown,Unknown,Unknown,,0,Ack,
158,Philips Lamp 3,Bulb,Philips Lamp 3,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '210', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '254'}"
159,Unknown,Unknown,Unknown,Unknown,,0,Ack,
160,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
161,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
162,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Unknown,0,Link Status (0x08),
163,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,1,On (0x01),"{'Sequence Number': '207', 'Command': 'On (0x01)'}"
164,Unknown,Unknown,Unknown,Unknown,,0,Ack,
165,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Route Record (0x05),
166,Unknown,Unknown,Unknown,Unknown,,0,Ack,
167,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '207', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x01', 'Status': 'Success (0x00)'}"
168,Unknown,Unknown,Unknown,Unknown,,0,Ack,
169,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Route Record (0x05),
170,Unknown,Unknown,Unknown,Unknown,,0,Ack,
171,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Route Record (0x05),
172,Unknown,Unknown,Unknown,Unknown,,0,Ack,
173,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '207', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
174,Unknown,Unknown,Unknown,Unknown,,0,Ack,
175,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '208', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '199'}"
176,Unknown,Unknown,Unknown,Unknown,,0,Ack,
177,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Route Record (0x05),
178,Unknown,Unknown,Unknown,Unknown,,0,Ack,
179,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '209', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '254'}"
180,Unknown,Unknown,Unknown,Unknown,,0,Ack,
181,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '211', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Active Power (0x050b)', 'Data Type': '16-Bit Signed Integer (0x29)', 'Int16': '4'}"
182,Unknown,Unknown,Unknown,Unknown,,0,Ack,
183,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '212', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'RMS Current (0x0508)', 'Data Type': '16-Bit Unsigned Integer (0x21)', 'Uint16': '34 (0x0022)'}"
184,Unknown,Unknown,Unknown,Unknown,,0,Ack,
185,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
186,Unknown,Unknown,Unknown,Unknown,,0,Ack,
187,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
188,Unknown,Unknown,Unknown,Unknown,,0,Ack,
189,Unknown,Unknown,Unknown,Unknown,,0,,
190,Philips Lamp 3,Bulb,Unknown,Unknown,,0,beacon,
191,Philips Lamp 1,Bulb,Unknown,Unknown,,0,beacon,
192,Philips Lamp 2,Bulb,Unknown,Unknown,,0,beacon,
193,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,0,beacon,
194,Coordinator,Coordinator,Unknown,Unknown,,0,beacon,
195,Moes Bulb,Bulb,Unknown,Unknown,,0,beacon,
196,Power Plug 2,Socket,Unknown,Unknown,,0,beacon,
197,Unknown,Unknown,Unknown,Unknown,,0,,
198,Power Plug 1,Socket,Unknown,Unknown,,0,beacon,
199,Ledvance Bulb,Bulb,Unknown,Unknown,,0,beacon,
200,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,1,Off (0x00),"{'Sequence Number': '209', 'Command': 'Off (0x00)'}"
201,Unknown,Unknown,Unknown,Unknown,,0,Ack,
202,Smart Socket,Socket,Coordinator,Coordinator,Moes Bulb,1,Off (0x00),"{'Sequence Number': '209', 'Command': 'Off (0x00)'}"
203,Unknown,Unknown,Unknown,Unknown,,0,Ack,
204,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '209', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x00', 'Status': 'Success (0x00)'}"
205,Unknown,Unknown,Unknown,Unknown,,0,Ack,
206,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 2,1,Off (0x00),"{'Sequence Number': '211', 'Command': 'Off (0x00)'}"
207,Unknown,Unknown,Unknown,Unknown,,0,Ack,
208,Power Plug 2,Socket,Coordinator,Coordinator,Philips Lamp 2,1,Off (0x00),"{'Sequence Number': '211', 'Command': 'Off (0x00)'}"
209,Unknown,Unknown,Unknown,Unknown,,0,Ack,
210,Philips Lamp 2,Bulb,Unknown,Unknown,,0,,
211,Unknown,Unknown,Unknown,Unknown,,0,Ack,
212,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,0,Route Record (0x05),
213,Unknown,Unknown,Unknown,Unknown,,0,Ack,
214,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 3,1,Off (0x00),"{'Sequence Number': '213', 'Command': 'Off (0x00)'}"
215,Unknown,Unknown,Unknown,Unknown,,0,Ack,
216,Philips Lamp 3,Bulb,Unknown,Unknown,,0,,
217,Unknown,Unknown,Unknown,Unknown,,0,Ack,
218,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,1,Off (0x00),"{'Sequence Number': '215', 'Command': 'Off (0x00)'}"
219,Unknown,Unknown,Unknown,Unknown,,0,Ack,
220,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Route Record (0x05),
221,Unknown,Unknown,Unknown,Unknown,,0,Ack,
222,Philips Lamp 2,Bulb,Unknown,Unknown,,0,,
223,Unknown,Unknown,Unknown,Unknown,,0,Ack,
224,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,1,Off (0x00),"{'Sequence Number': '217', 'Command': 'Off (0x00)'}"
225,Unknown,Unknown,Unknown,Unknown,,0,Ack,
226,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '211', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x00', 'Status': 'Success (0x00)'}"
227,Unknown,Unknown,Unknown,Unknown,,0,Ack,
228,Power Plug 2,Socket,Philips Lamp 2,Bulb,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '211', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x00', 'Status': 'Success (0x00)'}"
229,Unknown,Unknown,Unknown,Unknown,,0,Ack,
230,Philips Lamp 3,Bulb,Philips Lamp 3,Bulb,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '213', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x00', 'Status': 'Success (0x00)'}"
231,Unknown,Unknown,Unknown,Unknown,,0,Ack,
232,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
233,Unknown,Unknown,Unknown,Unknown,,0,Ack,
234,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '215', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x00', 'Status': 'Success (0x00)'}"
235,Unknown,Unknown,Unknown,Unknown,,0,Ack,
236,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
237,Unknown,Unknown,Unknown,Unknown,,0,Ack,
238,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
239,Unknown,Unknown,Unknown,Unknown,,0,Ack,
240,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '217', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x00', 'Status': 'Success (0x00)'}"
241,Unknown,Unknown,Unknown,Unknown,,0,Ack,
