Packet Number,Device Name,Device Type,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Human Command,Packet Type,Command String
32,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
33,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,,"{'Sequence Number': '116', 'Command': 'Query Next Image Request (0x01)', 'Field Control': '0x01, Hardware Version', 'Manufacturer Code': 'LEDVANCE LLC. (0x1189)', 'Image Type': 'Manufacturer Specific (0x008a)', 'File Version': '0x00203045', 'Hardware Version': '0x0002'}"
34,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,,"{'Sequence Number': '116', 'Command': 'Query Next Image Request (0x01)', 'Field Control': '0x01, Hardware Version', 'Manufacturer Code': 'LEDVANCE LLC. (0x1189)', 'Image Type': 'Manufacturer Specific (0x008a)', 'File Version': '0x00203045', 'Hardware Version': '0x0002'}"
35,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,,"{'Sequence Number': '116', 'Command': 'Query Next Image Request (0x01)', 'Field Control': '0x01, Hardware Version', 'Manufacturer Code': 'LEDVANCE LLC. (0x1189)', 'Image Type': 'Manufacturer Specific (0x008a)', 'File Version': '0x00203045', 'Hardware Version': '0x0002'}"
36,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,,"{'Sequence Number': '116', 'Command': 'Query Next Image Request (0x01)', 'Field Control': '0x01, Hardware Version', 'Manufacturer Code': 'LEDVANCE LLC. (0x1189)', 'Image Type': 'Manufacturer Specific (0x008a)', 'File Version': '0x00203045', 'Hardware Version': '0x0002'}"
37,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
38,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
39,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
40,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
41,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,,"{'Sequence Number': '116', 'Command': 'Query Next Image Request (0x01)', 'Field Control': '0x01, Hardware Version', 'Manufacturer Code': 'LEDVANCE LLC. (0x1189)', 'Image Type': 'Manufacturer Specific (0x008a)', 'File Version': '0x00203045', 'Hardware Version': '0x0002'}"
42,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,,"{'Sequence Number': '116', 'Command': 'Query Next Image Request (0x01)', 'Field Control': '0x01, Hardware Version', 'Manufacturer Code': 'LEDVANCE LLC. (0x1189)', 'Image Type': 'Manufacturer Specific (0x008a)', 'File Version': '0x00203045', 'Hardware Version': '0x0002'}"
43,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,,"{'Sequence Number': '116', 'Command': 'Query Next Image Request (0x01)', 'Field Control': '0x01, Hardware Version', 'Manufacturer Code': 'LEDVANCE LLC. (0x1189)', 'Image Type': 'Manufacturer Specific (0x008a)', 'File Version': '0x00203045', 'Hardware Version': '0x0002'}"
44,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,,"{'Sequence Number': '116', 'Command': 'Query Next Image Request (0x01)', 'Field Control': '0x01, Hardware Version', 'Manufacturer Code': 'LEDVANCE LLC. (0x1189)', 'Image Type': 'Manufacturer Specific (0x008a)', 'File Version': '0x00203045', 'Hardware Version': '0x0002'}"
45,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
46,Unknown,Unknown,Unknown,Unknown,,0,Ack,
47,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
48,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
49,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
50,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
51,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
52,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
53,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
54,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
55,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
56,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
57,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
58,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
59,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
60,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
61,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
62,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
63,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
64,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
65,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
66,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
67,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
68,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
69,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
70,Philips Motion,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
71,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
72,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
73,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
74,Unknown,Unknown,Unknown,Unknown,,0,Ack,
75,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,,"{'Sequence Number': '116', 'Command': 'Query Next Image Request (0x01)', 'Field Control': '0x01, Hardware Version', 'Manufacturer Code': 'LEDVANCE LLC. (0x1189)', 'Image Type': 'Manufacturer Specific (0x008a)', 'File Version': '0x00203045', 'Hardware Version': '0x0002'}"
76,Unknown,Unknown,Unknown,Unknown,,0,Ack,
77,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,APS: Ack,
78,Unknown,Unknown,Unknown,Unknown,,0,Ack,
79,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,,"{'Sequence Number': '116', 'Command': 'Query Next Image Response (0x02)', 'Status': 'Ota No Image Available (0x98)'}"
80,Unknown,Unknown,Unknown,Unknown,,0,Ack,
81,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
82,Unknown,Unknown,Unknown,Unknown,,0,Ack,
83,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,APS: Ack,
84,Unknown,Unknown,Unknown,Unknown,,0,Ack,
85,Smart Socket,Socket,Smart Socket,Socket,Unknown,0,Link Status (0x08),
86,Unknown,Unknown,Unknown,Unknown,Unknown,0,Link Status (0x08),
87,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Unknown,0,Link Status (0x08),
88,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
89,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Link Status (0x08),
90,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
91,Sonoff Temperature,Temperature,Sonoff Temperature,Temperature,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '72', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Measured Value (0x0000)', 'Data Type': '16-Bit Signed Integer (0x29)', 'Measured Value': '21.59 [°C]'}"
92,Sonoff Temperature,Temperature,Sonoff Temperature,Temperature,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '72', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Measured Value (0x0000)', 'Data Type': '16-Bit Signed Integer (0x29)', 'Measured Value': '21.59 [°C]'}"
93,Sonoff Temperature,Temperature,Sonoff Temperature,Temperature,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '72', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Measured Value (0x0000)', 'Data Type': '16-Bit Signed Integer (0x29)', 'Measured Value': '21.59 [°C]'}"
94,Unknown,Unknown,Unknown,Unknown,,0,Ack,
95,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
96,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Unknown,0,Link Status (0x08),
97,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
98,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
99,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Route Reply (0x02),
100,Unknown,Unknown,Unknown,Unknown,,0,Ack,
101,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
102,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
103,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '33', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
104,Unknown,Unknown,Unknown,Unknown,,0,Ack,
105,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '33', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '222 (0x00de)']}"
106,Unknown,Unknown,Unknown,Unknown,,0,Ack,
107,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
108,Unknown,Unknown,Unknown,Unknown,,0,Ack,
109,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
110,Philips Motion,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
111,Smart Socket,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
112,Unknown,Unknown,Unknown,Unknown,Smart Socket,0,Route Reply (0x02),
113,Unknown,Unknown,Unknown,Unknown,,0,Ack,
114,Power Plug 2,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
115,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Route Reply (0x02),
116,Unknown,Unknown,Unknown,Unknown,,0,Ack,
117,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Route Reply (0x02),
118,Unknown,Unknown,Unknown,Unknown,,0,Ack,
119,Philips Lamp 1,Bulb,Unknown,Unknown,,0,,
120,Philips Motion,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
121,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
122,Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
123,Ledvance Z3 Plug,Socket,Unknown,Unknown,,0,,
124,Moes Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
125,Unknown,Unknown,Unknown,Unknown,Philips Motion,0,Route Reply (0x02),
126,Power Plug 2,Socket,Unknown,Unknown,,0,,
127,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,zdp,
128,Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
129,Moes Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
130,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '29', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
131,Unknown,Unknown,Unknown,Unknown,,0,Ack,
132,Philips Motion,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
133,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '29', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '226 (0x00000000000000e2)', 'Bitmap8': '0x00'}"
134,Unknown,Unknown,Unknown,Unknown,,0,Ack,
135,Power Plug 2,Socket,Unknown,Unknown,,0,,
136,Unknown,Unknown,Unknown,Unknown,,0,Ack,
137,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Route Reply (0x02),
138,Unknown,Unknown,Unknown,Unknown,,0,Ack,
139,Unknown,Unknown,Unknown,Unknown,,0,Ack,
140,Moes Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
141,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Read Attributes (0x00),"{'Sequence Number': '31', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
142,Unknown,Unknown,Unknown,Unknown,,0,Ack,
143,Smart Socket,Socket,Coordinator,Coordinator,Unknown,0,Read Attributes (0x00),"{'Sequence Number': '31', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
144,Unknown,Unknown,Unknown,Unknown,,0,Ack,
145,Unknown,Unknown,Unknown,Unknown,,0,,
146,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
147,Unknown,Unknown,Unknown,Unknown,,0,Ack,
148,Unknown,Unknown,Unknown,Unknown,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '31', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '2 (0x0000000000000002)', 'Bitmap8': '0x00'}"
149,Unknown,Unknown,Unknown,Unknown,,0,Ack,
150,Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
151,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Read Attributes (0x00),"{'Sequence Number': '35', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
152,Unknown,Unknown,Unknown,Unknown,,0,Ack,
153,Smart Socket,Socket,Coordinator,Coordinator,Unknown,0,Read Attributes (0x00),"{'Sequence Number': '35', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
154,Smart Socket,Socket,Coordinator,Coordinator,Unknown,0,Read Attributes (0x00),"{'Sequence Number': '35', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
155,Unknown,Unknown,Unknown,Unknown,,0,Ack,
156,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,APS: Ack,
157,Unknown,Unknown,Unknown,Unknown,,0,Ack,
158,Smart Socket,Socket,Coordinator,Coordinator,Unknown,0,APS: Ack,
159,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '37', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
160,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '37', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
161,Unknown,Unknown,Unknown,Unknown,,0,Ack,
162,Unknown,Unknown,Unknown,Unknown,,0,,
163,Unknown,Unknown,Unknown,Unknown,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '35', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '220 (0x00dc)']}"
164,Unknown,Unknown,Unknown,Unknown,,0,Ack,
165,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
166,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '37', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
167,Unknown,Unknown,Unknown,Unknown,,0,Ack,
168,Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
169,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '37', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
170,Unknown,Unknown,Unknown,Unknown,,0,Ack,
171,Unknown,Unknown,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
172,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '39', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
173,Unknown,Unknown,Unknown,Unknown,,0,Ack,
174,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '39', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
175,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
176,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '39', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
177,Smart Socket,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
178,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,APS: Ack,
179,Unknown,Unknown,Unknown,Unknown,,0,Ack,
180,Power Plug 2,Socket,Unknown,Unknown,,0,,
181,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '39', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
182,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
183,Smart Socket,Socket,Coordinator,Coordinator,Unknown,0,APS: Ack,
184,Smart Socket,Socket,Coordinator,Coordinator,Unknown,0,APS: Ack,
185,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '39', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
186,Smart Socket,Socket,Coordinator,Coordinator,Unknown,0,APS: Ack,
187,Power Plug 2,Socket,Unknown,Unknown,,0,,
188,Unknown,Unknown,Unknown,Unknown,,0,Ack,
189,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
190,Philips Motion,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
191,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
192,Philips Motion,Bulb,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '37', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['17 (0x0011)', '220 (0x00dc)']}"
193,Unknown,Unknown,Unknown,Unknown,,0,Ack,
194,Philips Motion,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
195,Power Plug 2,Socket,Unknown,Unknown,,0,,
196,Unknown,Unknown,Unknown,Unknown,,0,Ack,
197,Unknown,Unknown,Unknown,Unknown,,0,,
198,Unknown,Unknown,Unknown,Unknown,,0,Ack,
199,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
200,Unknown,Unknown,Unknown,Unknown,,0,,
201,Moes Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
202,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '39', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
203,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
204,Power Plug 2,Socket,Unknown,Unknown,,0,,
205,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '39', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
206,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
207,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '39', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
