Packet Number,Device Name,Device Type,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Human Command,Packet Type,Command String
36,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '138', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
37,Unknown,Unknown,Unknown,Unknown,,0,Ack,
38,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '138', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
39,Unknown,Unknown,Unknown,Unknown,,0,Ack,
40,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '140', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
41,Unknown,Unknown,Unknown,Unknown,,0,Ack,
42,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '140', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
43,Unknown,Unknown,Unknown,Unknown,,0,Ack,
44,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '140', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '217 (0x00d9)']}"
45,Unknown,Unknown,Unknown,Unknown,,0,Ack,
46,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '142', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
47,Unknown,Unknown,Unknown,Unknown,,0,Ack,
48,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '142', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
49,Unknown,Unknown,Unknown,Unknown,,0,Ack,
50,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
51,Unknown,Unknown,Unknown,Unknown,,0,Ack,
52,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
53,Unknown,Unknown,Unknown,Unknown,,0,Ack,
54,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '144', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
55,Unknown,Unknown,Unknown,Unknown,,0,Ack,
56,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '142', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['15 (0x000f)', '217 (0x00d9)']}"
57,Unknown,Unknown,Unknown,Unknown,,0,Ack,
58,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '144', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
59,Unknown,Unknown,Unknown,Unknown,,0,Ack,
60,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '144', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
61,Unknown,Unknown,Unknown,Unknown,,0,Ack,
62,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
63,Unknown,Unknown,Unknown,Unknown,,0,Ack,
64,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
65,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '144', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '54 (0x0000000000000036)', 'Bitmap8': '0x00'}"
66,Unknown,Unknown,Unknown,Unknown,,0,Ack,
67,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
68,Unknown,Unknown,Unknown,Unknown,,0,Ack,
69,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '144', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '54 (0x0000000000000036)', 'Bitmap8': '0x00'}"
70,Unknown,Unknown,Unknown,Unknown,,0,Ack,
71,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
72,Unknown,Unknown,Unknown,Unknown,,0,Ack,
73,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
74,Unknown,Unknown,Unknown,Unknown,,0,Ack,
75,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
76,Unknown,Unknown,Unknown,Unknown,,0,Ack,
77,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,0,Read Attributes (0x00),"{'Sequence Number': '146', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
78,Unknown,Unknown,Unknown,Unknown,,0,Ack,
79,Philips Motion,Bulb,Coordinator,Coordinator,Philips Lamp 1,0,Read Attributes (0x00),"{'Sequence Number': '146', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
80,Unknown,Unknown,Unknown,Unknown,,0,Ack,
81,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Route Record (0x05),
82,Unknown,Unknown,Unknown,Unknown,,0,Ack,
83,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
84,Unknown,Unknown,Unknown,Unknown,,0,Ack,
85,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
86,Unknown,Unknown,Unknown,Unknown,,0,Ack,
87,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
88,Unknown,Unknown,Unknown,Unknown,,0,Ack,
89,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
90,Unknown,Unknown,Unknown,Unknown,,0,Ack,
91,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
92,Unknown,Unknown,Unknown,Unknown,,0,Ack,
93,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
94,Unknown,Unknown,Unknown,Unknown,,0,Ack,
95,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '146', 'Command': 'Read Attributes Response (0x01)', 'Attribute': 'OnOff (0x0000)', 'Status': 'Success (0x00)', 'Data Type': 'Boolean (0x10)'}"
96,Unknown,Unknown,Unknown,Unknown,,0,Ack,
97,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,0,Read Attributes (0x00),"{'Sequence Number': '148', 'Command': 'Read Attributes (0x00)', 'Attribute': 'Current Level (0x0000)'}"
98,Unknown,Unknown,Unknown,Unknown,,0,Ack,
99,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Route Record (0x05),
100,Unknown,Unknown,Unknown,Unknown,,0,Ack,
101,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '148', 'Command': 'Read Attributes Response (0x01)', 'Attribute': 'Current Level (0x0000)', 'Status': 'Success (0x00)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '254'}"
102,Unknown,Unknown,Unknown,Unknown,,0,Ack,
103,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
104,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Link Status (0x08),
105,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
106,Unknown,Unknown,Unknown,Unknown,,0,Ack,
107,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,,"{'Sequence Number': '65', 'Command': 'Query Next Image Request (0x01)', 'Field Control': '0x01, Hardware Version', 'Manufacturer Code': 'LEDVANCE LLC. (0x1189)', 'Image Type': 'Manufacturer Specific (0x008a)', 'File Version': '0x00203045', 'Hardware Version': '0x0002'}"
108,Unknown,Unknown,Unknown,Unknown,,0,Ack,
109,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,APS: Ack,
110,Unknown,Unknown,Unknown,Unknown,,0,Ack,
111,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,,"{'Sequence Number': '65', 'Command': 'Query Next Image Response (0x02)', 'Status': 'Ota No Image Available (0x98)'}"
112,Unknown,Unknown,Unknown,Unknown,,0,Ack,
113,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
114,Unknown,Unknown,Unknown,Unknown,,0,Ack,
115,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,APS: Ack,
116,Unknown,Unknown,Unknown,Unknown,,0,Ack,
117,Power Plug 1,Socket,Power Plug 1,Socket,Unknown,0,Link Status (0x08),
118,Smart Socket,Socket,Smart Socket,Socket,Unknown,0,Link Status (0x08),
119,Sonoff Motion 2,Motion,Sonoff Motion 2,Motion,Coordinator,1,Zone Status Change Notification (0x00),"{'Sequence Number': '114', 'Command': 'Zone Status Change Notification (0x00)', 'ZoneStatus': '0x0001, Alarm 1', 'Extended Status': '0x00', 'Zone ID': '0x00'}"
120,Unknown,Unknown,Unknown,Unknown,,0,Ack,
121,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
122,Sonoff Motion 2,Motion,Unknown,Unknown,,0,,
123,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Unknown,0,Link Status (0x08),
124,Power Plug 2,Socket,Power Plug 2,Socket,Unknown,0,Link Status (0x08),
125,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
126,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
127,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
128,Aqara Vibration,Vibration,Aqara Vibration,Vibration,Coordinator,1,Report Attributes (0x0a),"{'Sequence Number': '51', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Unknown (0x0055)', 'Data Type': '16-Bit Unsigned Integer (0x21)', 'Uint16': '1 (0x0001)'}"
129,Unknown,Unknown,Unknown,Unknown,,0,Ack,
130,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Link Status (0x08),
131,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Unknown,0,Link Status (0x08),
132,Power Plug 1,Socket,Power Plug 1,Socket,Unknown,0,Link Status (0x08),
133,Smart Socket,Socket,Smart Socket,Socket,Unknown,0,Link Status (0x08),
134,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
135,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Unknown,0,Link Status (0x08),
136,Power Plug 2,Socket,Power Plug 2,Socket,Unknown,0,Link Status (0x08),
137,Sonoff Door 1,Door,Sonoff Door 1,Door,Coordinator,1,Zone Status Change Notification (0x00),"{'Sequence Number': '86', 'Command': 'Zone Status Change Notification (0x00)', 'ZoneStatus': '0x0001, Alarm 1', 'Extended Status': '0x00', 'Zone ID': '0x00'}"
138,Unknown,Unknown,Unknown,Unknown,,0,Ack,
139,Sonoff Door 1,Door,Unknown,Unknown,,0,,
140,Unknown,Unknown,Unknown,Unknown,,0,Ack,
141,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
142,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '151', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
143,Unknown,Unknown,Unknown,Unknown,,0,Ack,
144,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '151', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '226 (0x00000000000000e2)', 'Bitmap8': '0x00'}"
145,Unknown,Unknown,Unknown,Unknown,,0,Ack,
146,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '153', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
147,Unknown,Unknown,Unknown,Unknown,,0,Ack,
148,Unknown,Unknown,Unknown,Unknown,,0,Ack,
149,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
150,Unknown,Unknown,Unknown,Unknown,,0,Ack,
151,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '155', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
152,Unknown,Unknown,Unknown,Unknown,,0,Ack,
153,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '155', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '218 (0x00da)']}"
154,Unknown,Unknown,Unknown,Unknown,,0,Ack,
155,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
156,Unknown,Unknown,Unknown,Unknown,,0,Ack,
157,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
158,Unknown,Unknown,Unknown,Unknown,,0,Ack,
159,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '157', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
160,Unknown,Unknown,Unknown,Unknown,,0,Ack,
161,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '157', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
162,Unknown,Unknown,Unknown,Unknown,,0,Ack,
163,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '159', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
164,Power Plug 1,Socket,Unknown,Unknown,,0,,
165,Philips Lamp 1,Bulb,Unknown,Unknown,,0,,
166,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '159', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
167,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '157', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '218 (0x00da)']}"
168,Unknown,Unknown,Unknown,Unknown,,0,Ack,
169,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
170,Unknown,Unknown,Unknown,Unknown,,0,Ack,
171,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '159', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
172,Unknown,Unknown,Unknown,Unknown,,0,Ack,
173,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '161', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
174,Unknown,Unknown,Unknown,Unknown,,0,Ack,
175,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '159', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
176,Unknown,Unknown,Unknown,Unknown,,0,Ack,
177,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '159', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
178,Unknown,Unknown,Unknown,Unknown,,0,Ack,
179,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '161', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
180,Unknown,Unknown,Unknown,Unknown,,0,Ack,
181,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
182,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
183,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
184,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '161', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
185,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
186,Unknown,Unknown,Unknown,Unknown,,0,Ack,
187,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '159', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['16 (0x0010)', '218 (0x00da)']}"
188,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '159', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['16 (0x0010)', '218 (0x00da)']}"
189,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '159', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['16 (0x0010)', '218 (0x00da)']}"
190,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
191,Unknown,Unknown,Unknown,Unknown,,0,Ack,
192,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '159', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['16 (0x0010)', '218 (0x00da)']}"
