Packet Number,Device Name,Device Type,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Human Command,Packet Type,Command String
24,Unknown,Unknown,Unknown,Unknown,,0,Ack,
25,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,APS: Ack,
26,Unknown,Unknown,Unknown,Unknown,,0,Ack,
27,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '250', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Summation Delivered (0x0000)', 'Data Type': '48-Bit Unsigned Integer (0x25)', 'Uint48': '0 (0x0000000000000000)'}"
28,Unknown,Unknown,Unknown,Unknown,,0,Ack,
29,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
30,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Default Response (0x0b),"{'Sequence Number': '250', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
31,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Default Response (0x0b),"{'Sequence Number': '250', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
32,Unknown,Unknown,Unknown,Unknown,,0,Ack,
33,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,0,Default Response (0x0b),"{'Sequence Number': '250', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
34,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,APS: Ack,
35,Unknown,Unknown,Unknown,Unknown,,0,Ack,
36,Smart Socket,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
37,Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
38,Power Plug 2,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
39,Philips Motion,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
40,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
41,Philips Lamp 2,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
42,Moes Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
43,Power Plug 1,Socket,Power Plug 1,Socket,Philips Lamp 1,0,Route Reply (0x02),
44,Unknown,Unknown,Unknown,Unknown,,0,Ack,
45,Smart Socket,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
46,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
47,Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
48,Power Plug 2,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
49,Philips Motion,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
50,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
51,Moes Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
52,Philips Lamp 2,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
53,Power Plug 2,Socket,Unknown,Unknown,,0,,
54,Philips Lamp 1,Bulb,Unknown,Unknown,,0,,
55,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
56,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Unknown,0,Link Status (0x08),
57,Unknown,Unknown,Unknown,Unknown,,0,,
58,Unknown,Unknown,Unknown,Unknown,,0,Ack,
59,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Unknown,0,Link Status (0x08),
60,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
61,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Unknown,0,Link Status (0x08),
62,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
63,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
64,Unknown,Unknown,Unknown,Unknown,,0,Ack,
65,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
66,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '232', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
67,Unknown,Unknown,Unknown,Unknown,,0,Ack,
68,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '232', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '225 (0x00000000000000e1)', 'Bitmap8': '0x00'}"
69,Unknown,Unknown,Unknown,Unknown,,0,Ack,
70,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '234', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
71,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '234', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
72,Unknown,Unknown,Unknown,Unknown,,0,Ack,
73,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '234', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '0 (0x0000000000000000)', 'Bitmap8': '0x00'}"
74,Unknown,Unknown,Unknown,Unknown,,0,Ack,
75,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
76,Unknown,Unknown,Unknown,Unknown,,0,Ack,
77,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '236', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
78,Unknown,Unknown,Unknown,Unknown,,0,Ack,
79,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '236', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '221 (0x00dd)']}"
80,Unknown,Unknown,Unknown,Unknown,,0,Ack,
81,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '238', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
82,Unknown,Unknown,Unknown,Unknown,,0,Ack,
83,Unknown,Unknown,Unknown,Unknown,,0,,
84,Unknown,Unknown,Unknown,Unknown,,0,Ack,
85,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '238', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
86,Unknown,Unknown,Unknown,Unknown,,0,Ack,
87,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
88,Philips Lamp 1,Bulb,Unknown,Unknown,,0,,
89,Unknown,Unknown,Unknown,Unknown,,0,Ack,
90,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
91,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
92,Unknown,Unknown,Unknown,Unknown,,0,Ack,
93,Philips Motion,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
94,Power Plug 2,Socket,Unknown,Unknown,,0,,
95,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
96,Philips Lamp 2,Bulb,Unknown,Unknown,,0,,
97,Power Plug 2,Socket,Power Plug 2,Socket,Philips Motion,0,Route Reply (0x02),
98,Unknown,Unknown,Unknown,Unknown,,0,Ack,
99,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
100,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Route Reply (0x02),
101,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
102,Unknown,Unknown,Unknown,Unknown,,0,Ack,
103,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Route Reply (0x02),
104,Unknown,Unknown,Unknown,Unknown,,0,Ack,
105,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
106,Unknown,Unknown,Unknown,Unknown,,0,Ack,
107,Moes Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
108,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
109,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
110,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
111,Smart Socket,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
112,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
113,Philips Lamp 1,Bulb,Unknown,Unknown,,0,,
114,Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
115,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '240', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
116,Unknown,Unknown,Unknown,Unknown,,0,Ack,
117,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '240', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
118,Unknown,Unknown,Unknown,Unknown,,0,Ack,
119,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '240', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['15 (0x000f)', '219 (0x00db)']}"
120,Unknown,Unknown,Unknown,Unknown,,0,Ack,
121,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '242', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
122,Unknown,Unknown,Unknown,Unknown,,0,Ack,
123,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '242', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
124,Unknown,Unknown,Unknown,Unknown,,0,Ack,
125,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '242', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '21 (0x0000000000000015)', 'Bitmap8': '0x00'}"
126,Unknown,Unknown,Unknown,Unknown,,0,Ack,
127,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
128,Unknown,Unknown,Unknown,Unknown,,0,Ack,
129,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
130,Unknown,Unknown,Unknown,Unknown,,0,Ack,
131,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
132,Unknown,Unknown,Unknown,Unknown,,0,Ack,
133,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
134,Unknown,Unknown,Unknown,Unknown,,0,Ack,
135,Philips Motion,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
136,Moes Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
137,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
138,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
139,Smart Socket,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
140,Philips Lamp 2,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
141,Power Plug 2,Socket,Power Plug 2,Socket,Philips Lamp 2,0,Route Reply (0x02),
142,Unknown,Unknown,Unknown,Unknown,,0,Ack,
143,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,0,Route Reply (0x02),
144,Unknown,Unknown,Unknown,Unknown,,0,Ack,
145,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
146,Power Plug 1,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
147,Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
148,Moes Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
149,Smart Socket,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
150,Philips Motion,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
151,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
152,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
153,Philips Lamp 2,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
154,Unknown,Unknown,Unknown,Unknown,,0,,
155,Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
156,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Route Request (0x01),
157,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
158,Unknown,Unknown,Unknown,Unknown,,0,Ack,
159,Smart Socket,Socket,Smart Socket,Socket,Unknown,0,Link Status (0x08),
160,Power Plug 2,Socket,Power Plug 2,Socket,Unknown,0,Link Status (0x08),
161,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Unknown,0,Link Status (0x08),
162,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Unknown,0,Link Status (0x08),
163,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
164,Unknown,Unknown,Unknown,Unknown,,0,Ack,
165,Philips Lamp 3,Motion,Philips Lamp 3,Motion,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '36', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Measured Value (0x0000)', 'Data Type': '16-Bit Signed Integer (0x29)', 'Measured Value': '21.79 [°C]'}"
166,Unknown,Unknown,Unknown,Unknown,,0,Ack,
167,Philips Lamp 1,Bulb,Philips Lamp 3,Motion,Coordinator,0,Route Record (0x05),
168,Unknown,Unknown,Unknown,Unknown,,0,Ack,
169,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
170,Unknown,Unknown,Unknown,Unknown,,0,Ack,
171,Philips Lamp 1,Bulb,Philips Lamp 3,Motion,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '36', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Measured Value (0x0000)', 'Data Type': '16-Bit Signed Integer (0x29)', 'Measured Value': '21.79 [°C]'}"
172,Philips Lamp 1,Bulb,Philips Lamp 3,Motion,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '36', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Measured Value (0x0000)', 'Data Type': '16-Bit Signed Integer (0x29)', 'Measured Value': '21.79 [°C]'}"
173,Unknown,Unknown,Unknown,Unknown,,0,Ack,
174,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 3,0,Default Response (0x0b),"{'Sequence Number': '36', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
175,Unknown,Unknown,Unknown,Unknown,,0,Ack,
176,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
177,Unknown,Unknown,Unknown,Unknown,,0,,
178,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Default Response (0x0b),"{'Sequence Number': '36', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
179,Unknown,Unknown,Unknown,Unknown,,0,Ack,
180,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
181,Unknown,Unknown,Unknown,Unknown,,0,Ack,
182,Philips Lamp 3,Motion,Philips Lamp 3,Motion,Coordinator,0,APS: Ack,
183,Unknown,Unknown,Unknown,Unknown,,0,Ack,
184,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
185,Unknown,Unknown,Unknown,Unknown,,0,Ack,
186,Philips Lamp 1,Bulb,Philips Lamp 3,Motion,Coordinator,0,Route Record (0x05),
187,Unknown,Unknown,Unknown,Unknown,,0,Ack,
188,Philips Lamp 1,Bulb,Philips Lamp 3,Motion,Coordinator,0,APS: Ack,
189,Unknown,Unknown,Unknown,Unknown,,0,Ack,
190,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
191,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Unknown,0,Link Status (0x08),
192,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
193,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
194,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
195,Unknown,Unknown,Unknown,Unknown,,0,Ack,
196,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
197,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '185', 'Command': 'Report Attributes (0x0a)', 'Attribute': ['Application Version (0x0001)', 'Unknown (0xffe2)', 'Unknown (0xffe4)'], 'Data Type': ['8-Bit Unsigned Integer (0x20)', '8-Bit Unsigned Integer (0x20)', '8-Bit Unsigned Integer (0x20)'], 'Uint8': ['77 (0x4d)', '54 (0x36)', '0 (0x00)']}"
198,Unknown,Unknown,Unknown,Unknown,,0,Ack,
199,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Default Response (0x0b),"{'Sequence Number': '185', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
200,Unknown,Unknown,Unknown,Unknown,,0,Ack,
201,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,APS: Ack,
202,Unknown,Unknown,Unknown,Unknown,,0,Ack,
203,Power Plug 1,Socket,Power Plug 1,Socket,Unknown,0,Link Status (0x08),
204,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,,"{'Sequence Number': '99', 'Command': 'Query Next Image Request (0x01)', 'Field Control': '0x01, Hardware Version', 'Manufacturer Code': 'LEDVANCE LLC. (0x1189)', 'Image Type': 'Manufacturer Specific (0x008a)', 'File Version': '0x00203045', 'Hardware Version': '0x0002'}"
205,Unknown,Unknown,Unknown,Unknown,,0,Ack,
206,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,APS: Ack,
207,Unknown,Unknown,Unknown,Unknown,,0,Ack,
208,Smart Socket,Socket,Coordinator,Coordinator,Ledvance Bulb,0,APS: Ack,
209,Unknown,Unknown,Unknown,Unknown,,0,Ack,
210,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,,"{'Sequence Number': '99', 'Command': 'Query Next Image Response (0x02)', 'Status': 'Ota No Image Available (0x98)'}"
211,Unknown,Unknown,Unknown,Unknown,,0,Ack,
212,Smart Socket,Socket,Coordinator,Coordinator,Ledvance Bulb,0,,"{'Sequence Number': '99', 'Command': 'Query Next Image Response (0x02)', 'Status': 'Ota No Image Available (0x98)'}"
213,Unknown,Unknown,Unknown,Unknown,,0,Ack,
214,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,APS: Ack,
215,Unknown,Unknown,Unknown,Unknown,,0,Ack,
216,Smart Socket,Socket,Unknown,Unknown,,0,,
217,Power Plug 2,Socket,Power Plug 2,Socket,Unknown,0,Link Status (0x08),
218,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
219,Unknown,Unknown,Unknown,Unknown,,0,Ack,
220,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Unknown,0,Link Status (0x08),
221,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Link Status (0x08),
222,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Unknown,0,Link Status (0x08),
223,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
224,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
225,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
226,Unknown,Unknown,Unknown,Unknown,,0,Ack,
227,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Default Response (0x0b),"{'Sequence Number': '251', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
228,Unknown,Unknown,Unknown,Unknown,,0,,
229,Unknown,Unknown,Unknown,Unknown,,0,Ack,
230,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
231,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
232,Unknown,Unknown,Unknown,Unknown,,0,Ack,
233,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Default Response (0x0b),"{'Sequence Number': '251', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
234,Unknown,Unknown,Unknown,Unknown,,0,Ack,
235,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,Default Response (0x0b),"{'Sequence Number': '251', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
236,Unknown,Unknown,Unknown,Unknown,,0,Ack,
237,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,APS: Ack,
238,Unknown,Unknown,Unknown,Unknown,,0,Ack,
239,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
240,Power Plug 1,Socket,Power Plug 1,Socket,Unknown,0,Link Status (0x08),
241,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '248', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
242,Unknown,Unknown,Unknown,Unknown,,0,Ack,
243,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '248', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '225 (0x00000000000000e1)', 'Bitmap8': '0x00'}"
244,Unknown,Unknown,Unknown,Unknown,,0,Ack,
245,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '250', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
246,Unknown,Unknown,Unknown,Unknown,,0,,
