Packet Number,Device Name,Device Type,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Human Command,Packet Type,Command String
73,Unknown,Unknown,Unknown,Unknown,,0,Ack,
74,Smart Socket,Socket,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
75,Unknown,Unknown,Unknown,Unknown,,0,Ack,
76,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
77,Unknown,Unknown,Unknown,Unknown,,0,Ack,
78,Smart Socket,Socket,Smart Socket,Socket,Unknown,0,Link Status (0x08),
79,Power Plug 2,Socket,Power Plug 2,Socket,Unknown,0,Link Status (0x08),
80,Philips Lamp 2,Bulb,Unknown,Unknown,,0,,
81,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
82,Unknown,Unknown,Unknown,Unknown,,0,Ack,
83,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Unknown,0,Link Status (0x08),
84,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
85,Ledvance Z3 Plug,Socket,Unknown,Unknown,,0,,
86,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
87,Unknown,Unknown,Unknown,Unknown,,0,Ack,
88,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
89,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '33', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Hue (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Hue': '172'}"
90,Unknown,Unknown,Unknown,Unknown,,0,Ack,
91,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '35', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Color Temperature (0x0007)', 'Data Type': '16-Bit Unsigned Integer (0x21)', 'Color Temperature': '180 [Mired] (5555 [K])'}"
92,Unknown,Unknown,Unknown,Unknown,,0,Ack,
93,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '34', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Saturation (0x0001)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Saturation': '254'}"
94,Unknown,Unknown,Unknown,Unknown,,0,Ack,
95,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
96,Unknown,Unknown,Unknown,Unknown,,0,Ack,
97,Smart Socket,Socket,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
98,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
99,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
100,Unknown,Unknown,Unknown,Unknown,,0,Ack,
101,Smart Socket,Socket,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
102,Unknown,Unknown,Unknown,Unknown,,0,Ack,
103,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
104,Unknown,Unknown,Unknown,Unknown,,0,Ack,
105,Smart Socket,Socket,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
106,Unknown,Unknown,Unknown,Unknown,,0,Ack,
107,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Link Status (0x08),
108,Power Plug 1,Socket,Power Plug 1,Socket,Unknown,0,Link Status (0x08),
109,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
110,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
111,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
112,Unknown,Unknown,Unknown,Unknown,,0,Ack,
113,Smart Socket,Socket,Smart Socket,Socket,Unknown,0,Link Status (0x08),
114,Power Plug 2,Socket,Power Plug 2,Socket,Unknown,0,Link Status (0x08),
115,Unknown,Unknown,Unknown,Unknown,,0,,
116,Unknown,Unknown,Unknown,Unknown,,0,Ack,
117,Sonoff Motion 2,Motion,Sonoff Motion 2,Motion,Coordinator,1,Zone Status Change Notification (0x00),"{'Sequence Number': '229', 'Command': 'Zone Status Change Notification (0x00)', 'ZoneStatus': '0x0000', 'Extended Status': '0x00', 'Zone ID': '0x00'}"
118,Unknown,Unknown,Unknown,Unknown,,0,Ack,
119,Ledvance Bulb,Bulb,Sonoff Motion 2,Motion,Coordinator,1,Zone Status Change Notification (0x00),"{'Sequence Number': '229', 'Command': 'Zone Status Change Notification (0x00)', 'ZoneStatus': '0x0000', 'Extended Status': '0x00', 'Zone ID': '0x00'}"
120,Unknown,Unknown,Unknown,Unknown,,0,Ack,
121,Sonoff Motion 2,Motion,Unknown,Unknown,,0,,
122,Unknown,Unknown,Unknown,Unknown,,0,Ack,
123,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Unknown,0,Link Status (0x08),
124,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
125,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Unknown,0,Link Status (0x08),
126,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
127,Unknown,Unknown,Unknown,Unknown,,0,Ack,
128,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Link Status (0x08),
129,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Unknown,0,Link Status (0x08),
130,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
131,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
132,Power Plug 1,Socket,Power Plug 1,Socket,Unknown,0,Link Status (0x08),
133,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '194', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
134,Unknown,Unknown,Unknown,Unknown,,0,Ack,
135,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '194', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '225 (0x00000000000000e1)', 'Bitmap8': '0x00'}"
136,Unknown,Unknown,Unknown,Unknown,,0,Ack,
137,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '196', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
138,Unknown,Unknown,Unknown,Unknown,,0,Ack,
139,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '196', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
140,Unknown,Unknown,Unknown,Unknown,,0,Ack,
141,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
142,Unknown,Unknown,Unknown,Unknown,,0,Ack,
143,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '196', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '0 (0x0000000000000000)', 'Bitmap8': '0x00'}"
144,Unknown,Unknown,Unknown,Unknown,,0,Ack,
145,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '198', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
146,Unknown,Unknown,Unknown,Unknown,,0,Ack,
147,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '198', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '220 (0x00dc)']}"
148,Unknown,Unknown,Unknown,Unknown,,0,Ack,
149,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
150,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
151,Unknown,Unknown,Unknown,Unknown,,0,Ack,
152,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '200', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
153,Unknown,Unknown,Unknown,Unknown,,0,Ack,
154,Philips Lamp 1,Bulb,Unknown,Unknown,,0,,
155,Unknown,Unknown,Unknown,Unknown,,0,Ack,
156,Philips Lamp 1,Bulb,Unknown,Unknown,,0,,
157,Unknown,Unknown,Unknown,Unknown,,0,Ack,
158,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
159,Unknown,Unknown,Unknown,Unknown,,0,Ack,
160,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '202', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
161,Unknown,Unknown,Unknown,Unknown,,0,Ack,
162,Power Plug 1,Socket,Unknown,Unknown,,0,,
163,Unknown,Unknown,Unknown,Unknown,,0,,
164,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '204', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
165,Unknown,Unknown,Unknown,Unknown,,0,Ack,
166,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '200', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
167,Unknown,Unknown,Unknown,Unknown,,0,Ack,
168,Smart Socket,Socket,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '202', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
169,Unknown,Unknown,Unknown,Unknown,,0,Ack,
170,Smart Socket,Socket,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '204', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
171,Smart Socket,Socket,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '204', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
172,Smart Socket,Socket,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '204', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
173,Smart Socket,Socket,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '204', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
174,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
175,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
176,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
177,Unknown,Unknown,Unknown,Unknown,,0,Ack,
178,Power Plug 2,Socket,Unknown,Unknown,,0,,
179,Philips Lamp 1,Bulb,Unknown,Unknown,,0,,
180,Unknown,Unknown,Unknown,Unknown,,0,Ack,
181,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '204', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '21 (0x0000000000000015)', 'Bitmap8': '0x00'}"
182,Unknown,Unknown,Unknown,Unknown,,0,Ack,
183,Power Plug 2,Socket,Unknown,Unknown,,0,,
184,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
185,Unknown,Unknown,Unknown,Unknown,,0,Ack,
186,Smart Socket,Socket,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
187,Unknown,Unknown,Unknown,Unknown,,0,,
188,Smart Socket,Socket,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
189,Power Plug 2,Socket,Unknown,Unknown,,0,,
190,Unknown,Unknown,Unknown,Unknown,,0,Ack,
191,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
192,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
193,Unknown,Unknown,Unknown,Unknown,,0,Ack,
194,Smart Socket,Socket,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
195,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '157', 'Command': 'Report Attributes (0x0a)', 'Attribute': ['RMS Voltage (0x0505)', 'RMS Current (0x0508)', 'Active Power (0x050b)'], 'Data Type': ['16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)', '16-Bit Signed Integer (0x29)'], 'Uint16': ['219 (0x00db)', '0 (0x0000)'], 'Int16': '0'}"
196,Unknown,Unknown,Unknown,Unknown,,0,Ack,
197,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Default Response (0x0b),"{'Sequence Number': '157', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
198,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Default Response (0x0b),"{'Sequence Number': '157', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
199,Unknown,Unknown,Unknown,Unknown,,0,,
200,Unknown,Unknown,Unknown,Unknown,,0,Ack,
201,Power Plug 1,Socket,Unknown,Unknown,,0,,
202,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,APS: Ack,
203,Unknown,Unknown,Unknown,Unknown,,0,Ack,
204,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Default Response (0x0b),"{'Sequence Number': '157', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
205,Unknown,Unknown,Unknown,Unknown,,0,Ack,
206,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '158', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Summation Delivered (0x0000)', 'Data Type': '48-Bit Unsigned Integer (0x25)', 'Uint48': '0 (0x0000000000000000)'}"
207,Unknown,Unknown,Unknown,Unknown,,0,Ack,
208,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Default Response (0x0b),"{'Sequence Number': '158', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
209,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Default Response (0x0b),"{'Sequence Number': '158', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
210,Unknown,Unknown,Unknown,Unknown,,0,Ack,
211,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,APS: Ack,
212,Unknown,Unknown,Unknown,Unknown,,0,Ack,
213,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '95', 'Command': 'Report Attributes (0x0a)', 'Attribute': ['Application Version (0x0001)', 'Unknown (0xffe2)', 'Unknown (0xffe4)'], 'Data Type': ['8-Bit Unsigned Integer (0x20)', '8-Bit Unsigned Integer (0x20)', '8-Bit Unsigned Integer (0x20)'], 'Uint8': ['77 (0x4d)', '54 (0x36)', '0 (0x00)']}"
