Packet Number,Device Name,Device Type,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Human Command,Packet Type,Command String
92,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Route Record (0x05),
93,Unknown,Unknown,Unknown,Unknown,,0,Ack,
94,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '75', 'Command': 'Read Attributes Response (0x01)', 'Attribute': 'Current Level (0x0000)', 'Status': 'Success (0x00)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '254'}"
95,Unknown,Unknown,Unknown,Unknown,,0,Ack,
96,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Link Status (0x08),
97,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
98,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Unknown,0,Link Status (0x08),
99,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '76', 'Command': 'Report Attributes (0x0a)', 'Attribute': ['Current Hue (0x0000)', 'Current Saturation (0x0001)', 'Current X (0x0003)', 'Current Y (0x0004)', 'Color Temperature (0x0007)', 'Enhanced Current Hue (0x4000)'], 'Data Type': ['8-Bit Unsigned Integer (0x20)', '8-Bit Unsigned Integer (0x20)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Hue': '0', 'Saturation': '254', 'Color Temperature': '382 [Mired] (2617 [K])', 'Enhanced Hue': '0'}"
100,Unknown,Unknown,Unknown,Unknown,,0,Ack,
101,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,APS: Ack,
102,Unknown,Unknown,Unknown,Unknown,,0,Ack,
103,Smart Socket,Socket,Coordinator,Coordinator,Ledvance Bulb,0,APS: Ack,
104,Unknown,Unknown,Unknown,Unknown,,0,Ack,
105,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,Default Response (0x0b),"{'Sequence Number': '76', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
106,Unknown,Unknown,Unknown,Unknown,,0,Ack,
107,Smart Socket,Socket,Coordinator,Coordinator,Ledvance Bulb,0,Default Response (0x0b),"{'Sequence Number': '76', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
108,Unknown,Unknown,Unknown,Unknown,,0,Ack,
109,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,APS: Ack,
110,Unknown,Unknown,Unknown,Unknown,,0,Ack,
111,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
112,Unknown,Unknown,Unknown,Unknown,,0,Ack,
113,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
114,Aqara Door 2,Door,Aqara Door 2,Door,Coordinator,0,Report Attributes (0x0a),"{'Manufacturer Code': 'Lumi United Techology, Ltd Shenzhen (0x115f)', 'Sequence Number': '64', 'Command': 'Report Attributes (0x0a)', 'Attribute': '0xff01', 'Data Type': 'Character String (0x42)', 'String': '\\001!I\\f\\003(\\036\\004!�\\023\\005!\\v'}"
115,Unknown,Unknown,Unknown,Unknown,,0,Ack,
116,Smart Socket,Socket,Aqara Door 2,Door,Coordinator,0,Report Attributes (0x0a),"{'Manufacturer Code': 'Lumi United Techology, Ltd Shenzhen (0x115f)', 'Sequence Number': '64', 'Command': 'Report Attributes (0x0a)', 'Attribute': '0xff01', 'Data Type': 'Character String (0x42)', 'String': '\\001!I\\f\\003(\\036\\004!�\\023\\005!\\v'}"
117,Unknown,Unknown,Unknown,Unknown,,0,Ack,
118,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
119,Aqara Door 2,Door,Unknown,Unknown,,0,,
120,Unknown,Unknown,Unknown,Unknown,,0,Ack,
121,Power Plug 1,Socket,Power Plug 1,Socket,Unknown,0,Link Status (0x08),
122,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '78', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
123,Unknown,Unknown,Unknown,Unknown,,0,Ack,
124,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '78', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '225 (0x00000000000000e1)', 'Bitmap8': '0x00'}"
125,Unknown,Unknown,Unknown,Unknown,,0,Ack,
126,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '80', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
127,Unknown,Unknown,Unknown,Unknown,,0,Ack,
128,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '80', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
129,Unknown,Unknown,Unknown,Unknown,,0,Ack,
130,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
131,Unknown,Unknown,Unknown,Unknown,,0,Ack,
132,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '80', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '0 (0x0000000000000000)', 'Bitmap8': '0x00'}"
133,Unknown,Unknown,Unknown,Unknown,,0,Ack,
134,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '82', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
135,Unknown,Unknown,Unknown,Unknown,,0,Ack,
136,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '82', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '221 (0x00dd)']}"
137,Unknown,Unknown,Unknown,Unknown,,0,Ack,
138,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '84', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
139,Philips Lamp 1,Bulb,Unknown,Unknown,,0,,
140,Unknown,Unknown,Unknown,Unknown,,0,Ack,
141,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '84', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
142,Unknown,Unknown,Unknown,Unknown,,0,Ack,
143,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '84', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
144,Unknown,Unknown,Unknown,Unknown,,0,Ack,
145,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
146,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
147,Unknown,Unknown,Unknown,Unknown,,0,Ack,
148,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
149,Unknown,Unknown,Unknown,Unknown,,0,Ack,
150,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '86', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
151,Unknown,Unknown,Unknown,Unknown,,0,Ack,
152,Philips Lamp 2,Bulb,Unknown,Unknown,,0,,
153,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
154,Unknown,Unknown,Unknown,Unknown,,0,Ack,
155,Power Plug 2,Socket,Unknown,Unknown,,0,,
156,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '88', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
157,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '88', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
158,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '88', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
159,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '88', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
160,Unknown,Unknown,Unknown,Unknown,,0,Ack,
161,Philips Lamp 2,Bulb,Unknown,Unknown,,0,,
162,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
163,Unknown,Unknown,Unknown,Unknown,,0,Ack,
164,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '86', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['15 (0x000f)', '219 (0x00db)']}"
165,Unknown,Unknown,Unknown,Unknown,,0,Ack,
166,Philips Lamp 1,Bulb,Unknown,Unknown,,0,,
167,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
168,Power Plug 2,Socket,Unknown,Unknown,,0,,
169,Power Plug 2,Socket,Unknown,Unknown,,0,,
170,Unknown,Unknown,Unknown,Unknown,,0,Ack,
171,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
172,Unknown,Unknown,Unknown,Unknown,,0,Ack,
173,Unknown,Unknown,Unknown,Unknown,,0,,
174,Unknown,Unknown,Unknown,Unknown,,0,,
175,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
176,Unknown,Unknown,Unknown,Unknown,,0,Ack,
177,Unknown,Unknown,Unknown,Unknown,,0,,
178,Philips Lamp 2,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '88', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
179,Unknown,Unknown,Unknown,Unknown,,0,Ack,
180,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '88', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '21 (0x0000000000000015)', 'Bitmap8': '0x00'}"
181,Unknown,Unknown,Unknown,Unknown,,0,Ack,
182,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
183,Unknown,Unknown,Unknown,Unknown,,0,Ack,
184,Philips Lamp 2,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
185,Unknown,Unknown,Unknown,Unknown,,0,Ack,
186,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
187,Unknown,Unknown,Unknown,Unknown,,0,Ack,
188,Smart Socket,Socket,Smart Socket,Socket,Unknown,0,Link Status (0x08),
189,Power Plug 2,Socket,Power Plug 2,Socket,Unknown,0,Link Status (0x08),
190,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
191,Ledvance Z3 Plug,Socket,Unknown,Unknown,,0,,
192,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
193,Unknown,Unknown,Unknown,Unknown,,0,Ack,
194,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Link Status (0x08),
195,Philips Lamp 1,Bulb,Unknown,Unknown,,0,,
196,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
197,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
198,Unknown,Unknown,Unknown,Unknown,,0,Ack,
199,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
200,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
201,Power Plug 1,Socket,Unknown,Unknown,,0,,
202,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
203,Unknown,Unknown,Unknown,Unknown,,0,Ack,
204,Smart Socket,Socket,Smart Socket,Socket,Unknown,0,Link Status (0x08),
205,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
206,Power Plug 2,Socket,Power Plug 2,Socket,Unknown,0,Link Status (0x08),
207,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Unknown,0,Link Status (0x08),
208,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
209,Unknown,Unknown,Unknown,Unknown,,0,Ack,
210,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Link Status (0x08),
211,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
212,Philips Lamp 1,Bulb,Unknown,Unknown,,0,,
213,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
214,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
215,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
216,Power Plug 1,Socket,Power Plug 1,Socket,Unknown,0,Link Status (0x08),
217,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '90', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
218,Unknown,Unknown,Unknown,Unknown,,0,Ack,
219,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '90', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '225 (0x00000000000000e1)', 'Bitmap8': '0x00'}"
220,Unknown,Unknown,Unknown,Unknown,,0,Ack,
221,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '92', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
222,Unknown,Unknown,Unknown,Unknown,,0,Ack,
223,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '92', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
224,Unknown,Unknown,Unknown,Unknown,,0,Ack,
225,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
226,Unknown,Unknown,Unknown,Unknown,,0,Ack,
227,Power Plug 1,Socket,Unknown,Unknown,,0,,
