Packet Number,Device Name,Device Type,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Human Command,Packet Type,Command String
124,Unknown,Unknown,Unknown,Unknown,,0,Ack,
125,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '86', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
126,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '86', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
127,Unknown,Unknown,Unknown,Unknown,,0,Ack,
128,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '86', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
129,Unknown,Unknown,Unknown,Unknown,,0,Ack,
130,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '88', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
131,Unknown,Unknown,Unknown,Unknown,,0,Ack,
132,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '88', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
133,Unknown,Unknown,Unknown,Unknown,,0,Ack,
134,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '90', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
135,Unknown,Unknown,Unknown,Unknown,,0,Ack,
136,Philips Lamp 1,Bulb,Unknown,Unknown,,0,,
137,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '90', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
138,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '86', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
139,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '90', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
140,Unknown,Unknown,Unknown,Unknown,,0,,
141,Unknown,Unknown,Unknown,Unknown,,0,Ack,
142,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '86', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
143,Unknown,Unknown,Unknown,Unknown,,0,Ack,
144,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
145,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '90', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
146,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
147,Unknown,Unknown,Unknown,Unknown,,0,Ack,
148,Power Plug 2,Socket,Unknown,Unknown,,0,,
149,Unknown,Unknown,Unknown,Unknown,,0,Ack,
150,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
151,Unknown,Unknown,Unknown,Unknown,,0,Ack,
152,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
153,Unknown,Unknown,Unknown,Unknown,,0,Ack,
154,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '90', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
155,Unknown,Unknown,Unknown,Unknown,,0,Ack,
156,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
157,Unknown,Unknown,Unknown,Unknown,,0,Ack,
158,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
159,Unknown,Unknown,Unknown,Unknown,,0,Ack,
160,Power Plug 2,Socket,Unknown,Unknown,,0,,
161,Unknown,Unknown,Unknown,Unknown,,0,Ack,
162,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
163,Unknown,Unknown,Unknown,Unknown,,0,Ack,
164,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
165,Unknown,Unknown,Unknown,Unknown,,0,Ack,
166,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
167,Unknown,Unknown,Unknown,Unknown,,0,Ack,
168,Sonoff Door 1,Door,Sonoff Door 1,Door,Coordinator,1,Zone Status Change Notification (0x00),"{'Sequence Number': '209', 'Command': 'Zone Status Change Notification (0x00)', 'ZoneStatus': '0x0000', 'Extended Status': '0x00', 'Zone ID': '0x00'}"
169,Unknown,Unknown,Unknown,Unknown,,0,Ack,
170,Ledvance Bulb,Bulb,Sonoff Door 1,Door,Coordinator,0,Route Record (0x05),
171,Unknown,Unknown,Unknown,Unknown,,0,Ack,
172,Ledvance Bulb,Bulb,Sonoff Door 1,Door,Coordinator,1,Zone Status Change Notification (0x00),"{'Sequence Number': '209', 'Command': 'Zone Status Change Notification (0x00)', 'ZoneStatus': '0x0000', 'Extended Status': '0x00', 'Zone ID': '0x00'}"
173,Unknown,Unknown,Unknown,Unknown,,0,Ack,
174,Sonoff Door 1,Door,Unknown,Unknown,,0,,
175,Unknown,Unknown,Unknown,Unknown,,0,Ack,
176,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
177,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Link Status (0x08),
178,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '153', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '178'}"
179,Unknown,Unknown,Unknown,Unknown,,0,Ack,
180,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
181,Unknown,Unknown,Unknown,Unknown,,0,Ack,
182,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
183,Unknown,Unknown,Unknown,Unknown,,0,Ack,
184,Sonoff Door 1,Door,Sonoff Door 1,Door,Coordinator,1,Zone Status Change Notification (0x00),"{'Sequence Number': '210', 'Command': 'Zone Status Change Notification (0x00)', 'ZoneStatus': '0x0001, Alarm 1', 'Extended Status': '0x00', 'Zone ID': '0x00'}"
185,Unknown,Unknown,Unknown,Unknown,,0,Ack,
186,Ledvance Bulb,Bulb,Sonoff Door 1,Door,Coordinator,0,Route Record (0x05),
187,Unknown,Unknown,Unknown,Unknown,,0,Ack,
188,Ledvance Bulb,Bulb,Sonoff Door 1,Door,Coordinator,1,Zone Status Change Notification (0x00),"{'Sequence Number': '210', 'Command': 'Zone Status Change Notification (0x00)', 'ZoneStatus': '0x0001, Alarm 1', 'Extended Status': '0x00', 'Zone ID': '0x00'}"
189,Unknown,Unknown,Unknown,Unknown,,0,Ack,
190,Sonoff Door 1,Door,Unknown,Unknown,,0,,
191,Unknown,Unknown,Unknown,Unknown,,0,Ack,
192,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
193,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Unknown,0,Link Status (0x08),
194,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '154', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Hue (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Hue': '212'}"
195,Unknown,Unknown,Unknown,Unknown,,0,Ack,
196,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '155', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Saturation (0x0001)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Saturation': '174'}"
197,Unknown,Unknown,Unknown,Unknown,,0,Ack,
198,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
199,Unknown,Unknown,Unknown,Unknown,,0,Ack,
200,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
201,Unknown,Unknown,Unknown,Unknown,,0,Ack,
202,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Unknown,0,Link Status (0x08),
203,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
204,Unknown,Unknown,Unknown,Unknown,,0,Ack,
205,Sonoff Motion 2,Motion,Sonoff Motion 2,Motion,Coordinator,1,Zone Status Change Notification (0x00),"{'Sequence Number': '12', 'Command': 'Zone Status Change Notification (0x00)', 'ZoneStatus': '0x0001, Alarm 1', 'Extended Status': '0x00', 'Zone ID': '0x00'}"
206,Unknown,Unknown,Unknown,Unknown,,0,Ack,
207,Ledvance Bulb,Bulb,Sonoff Motion 2,Motion,Coordinator,0,Route Record (0x05),
208,Unknown,Unknown,Unknown,Unknown,,0,Ack,
209,Ledvance Bulb,Bulb,Sonoff Motion 2,Motion,Coordinator,1,Zone Status Change Notification (0x00),"{'Sequence Number': '12', 'Command': 'Zone Status Change Notification (0x00)', 'ZoneStatus': '0x0001, Alarm 1', 'Extended Status': '0x00', 'Zone ID': '0x00'}"
210,Unknown,Unknown,Unknown,Unknown,,0,Ack,
211,Sonoff Motion 2,Motion,Unknown,Unknown,,0,,
212,Unknown,Unknown,Unknown,Unknown,,0,Ack,
213,Power Plug 1,Socket,Unknown,Unknown,,0,,
214,Smart Socket,Socket,Smart Socket,Socket,Unknown,0,Link Status (0x08),
215,Aqara Button,Button,Aqara Button,Button,Coordinator,1,Report Attributes (0x0a),"{'Sequence Number': '6', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Present Value (0x0055)', 'Data Type': '16-Bit Unsigned Integer (0x21)', 'Uint16': '1 (0x0001)'}"
216,Unknown,Unknown,Unknown,Unknown,,0,Ack,
217,Smart Socket,Socket,Aqara Button,Button,Coordinator,1,Report Attributes (0x0a),"{'Sequence Number': '6', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Present Value (0x0055)', 'Data Type': '16-Bit Unsigned Integer (0x21)', 'Uint16': '1 (0x0001)'}"
218,Unknown,Unknown,Unknown,Unknown,,0,Ack,
219,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,1,Off (0x00),"{'Sequence Number': '92', 'Command': 'Off (0x00)'}"
220,Unknown,Unknown,Unknown,Unknown,,0,Ack,
221,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
222,Unknown,Unknown,Unknown,Unknown,,0,Ack,
