Packet Number,Device Name,Device Type,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Human Command,Packet Type,Command String
25,Unknown,Unknown,Unknown,Unknown,,0,Ack,
26,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '208', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '217 (0x00d9)']}"
27,Unknown,Unknown,Unknown,Unknown,,0,Ack,
28,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '210', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
29,Unknown,Unknown,Unknown,Unknown,,0,Ack,
30,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '210', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['15 (0x000f)', '217 (0x00d9)']}"
31,Unknown,Unknown,Unknown,Unknown,,0,Ack,
32,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '210', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
33,Unknown,Unknown,Unknown,Unknown,,0,Ack,
34,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '212', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
35,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '212', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
36,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '212', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
37,Unknown,Unknown,Unknown,Unknown,,0,Ack,
38,Power Plug 2,Socket,Unknown,Unknown,,0,,
39,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '212', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
40,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '212', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '33 (0x0000000000000021)', 'Bitmap8': '0x00'}"
41,Unknown,Unknown,Unknown,Unknown,,0,Ack,
42,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
43,Unknown,Unknown,Unknown,Unknown,,0,Ack,
44,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
45,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
46,Unknown,Unknown,Unknown,Unknown,,0,Ack,
47,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
48,Unknown,Unknown,Unknown,Unknown,,0,Ack,
49,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
50,Unknown,Unknown,Unknown,Unknown,,0,Ack,
51,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
52,Unknown,Unknown,Unknown,Unknown,,0,Ack,
53,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
54,Unknown,Unknown,Unknown,Unknown,,0,Ack,
55,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '212', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
56,Unknown,Unknown,Unknown,Unknown,,0,Ack,
57,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '212', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
58,Unknown,Unknown,Unknown,Unknown,,0,Ack,
59,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '212', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
60,Unknown,Unknown,Unknown,Unknown,,0,Ack,
61,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
62,Unknown,Unknown,Unknown,Unknown,,0,Ack,
63,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Unknown,0,Link Status (0x08),
64,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
65,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Unknown,0,Link Status (0x08),
66,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Link Status (0x08),
67,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Unknown,0,Link Status (0x08),
68,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
69,Unknown,Unknown,Unknown,Unknown,,0,Ack,
70,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,1,Off (0x00),"{'Sequence Number': '214', 'Command': 'Off (0x00)'}"
71,Unknown,Unknown,Unknown,Unknown,,0,Ack,
72,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,1,Off (0x00),"{'Sequence Number': '214', 'Command': 'Off (0x00)'}"
73,Unknown,Unknown,Unknown,Unknown,,0,Ack,
74,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '214', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x00', 'Status': 'Success (0x00)'}"
75,Unknown,Unknown,Unknown,Unknown,,0,Ack,
76,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '217', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
77,Unknown,Unknown,Unknown,Unknown,,0,Ack,
78,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,1,Off (0x00),"{'Sequence Number': '216', 'Command': 'Off (0x00)'}"
79,Unknown,Unknown,Unknown,Unknown,,0,Ack,
80,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '216', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x00', 'Status': 'Success (0x00)'}"
81,Unknown,Unknown,Unknown,Unknown,,0,Ack,
82,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '153', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
83,Unknown,Unknown,Unknown,Unknown,,0,Ack,
84,Power Plug 1,Socket,Power Plug 1,Socket,Unknown,0,Link Status (0x08),
85,Smart Socket,Socket,Smart Socket,Socket,Unknown,0,Link Status (0x08),
86,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
87,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,1,Off (0x00),"{'Sequence Number': '218', 'Command': 'Off (0x00)'}"
88,Unknown,Unknown,Unknown,Unknown,,0,Ack,
89,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '218', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x00', 'Status': 'Success (0x00)'}"
90,Unknown,Unknown,Unknown,Unknown,,0,Ack,
91,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '238', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
92,Unknown,Unknown,Unknown,Unknown,,0,Ack,
93,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
94,Unknown,Unknown,Unknown,Unknown,,0,Ack,
95,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,1,On (0x01),"{'Sequence Number': '220', 'Command': 'On (0x01)'}"
96,Unknown,Unknown,Unknown,Unknown,,0,Ack,
97,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '220', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x01', 'Status': 'Success (0x00)'}"
98,Unknown,Unknown,Unknown,Unknown,,0,Ack,
99,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,1,Report Attributes (0x0a),"{'Sequence Number': '239', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
100,Unknown,Unknown,Unknown,Unknown,,0,Ack,
101,Power Plug 2,Socket,Power Plug 2,Socket,Unknown,0,Link Status (0x08),
102,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
103,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,1,On (0x01),"{'Sequence Number': '222', 'Command': 'On (0x01)'}"
104,Unknown,Unknown,Unknown,Unknown,,0,Ack,
105,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,1,On (0x01),"{'Sequence Number': '222', 'Command': 'On (0x01)'}"
106,Unknown,Unknown,Unknown,Unknown,,0,Ack,
107,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,1,On (0x01),"{'Sequence Number': '222', 'Command': 'On (0x01)'}"
108,Unknown,Unknown,Unknown,Unknown,,0,Ack,
109,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,1,On (0x01),"{'Sequence Number': '222', 'Command': 'On (0x01)'}"
110,Unknown,Unknown,Unknown,Unknown,,0,Ack,
111,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '222', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x01', 'Status': 'Success (0x00)'}"
112,Unknown,Unknown,Unknown,Unknown,,0,Ack,
113,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,1,Report Attributes (0x0a),"{'Sequence Number': '218', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
114,Unknown,Unknown,Unknown,Unknown,,0,Ack,
115,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,1,On (0x01),"{'Sequence Number': '222', 'Command': 'On (0x01)'}"
116,Unknown,Unknown,Unknown,Unknown,,0,Ack,
117,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,1,On (0x01),"{'Sequence Number': '222', 'Command': 'On (0x01)'}"
118,Unknown,Unknown,Unknown,Unknown,,0,Ack,
119,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,1,On (0x01),"{'Sequence Number': '222', 'Command': 'On (0x01)'}"
120,Unknown,Unknown,Unknown,Unknown,,0,,
121,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,1,On (0x01),"{'Sequence Number': '222', 'Command': 'On (0x01)'}"
122,Unknown,Unknown,Unknown,Unknown,,0,Ack,
123,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,1,On (0x01),"{'Sequence Number': '222', 'Command': 'On (0x01)'}"
124,Unknown,Unknown,Unknown,Unknown,,0,Ack,
125,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,1,On (0x01),"{'Sequence Number': '224', 'Command': 'On (0x01)'}"
126,Unknown,Unknown,Unknown,Unknown,,0,Ack,
127,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '224', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x01', 'Status': 'Success (0x00)'}"
128,Unknown,Unknown,Unknown,Unknown,,0,Ack,
129,Smart Socket,Socket,Smart Socket,Socket,Coordinator,1,Report Attributes (0x0a),"{'Sequence Number': '154', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
130,Unknown,Unknown,Unknown,Unknown,,0,Ack,
131,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '155', 'Command': 'Report Attributes (0x0a)', 'Attribute': ['Application Version (0x0001)', 'Unknown (0xffe2)', 'Unknown (0xffe4)'], 'Data Type': ['8-Bit Unsigned Integer (0x20)', '8-Bit Unsigned Integer (0x20)', '8-Bit Unsigned Integer (0x20)'], 'Uint8': ['77 (0x4d)', '54 (0x36)', '0 (0x00)']}"
132,Unknown,Unknown,Unknown,Unknown,,0,Ack,
133,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Default Response (0x0b),"{'Sequence Number': '155', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
134,Unknown,Unknown,Unknown,Unknown,,0,Ack,
135,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,APS: Ack,
136,Unknown,Unknown,Unknown,Unknown,,0,Ack,
137,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
138,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
139,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
140,Moes Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
141,Moes Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
142,Power Plug 2,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
143,Ledvance Z3 Plug,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
144,Ledvance Smart+ Plug,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
145,Ledvance Z3 Plug,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
146,Philips Motion,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
147,Philips Motion,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
148,Smart Socket,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
149,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,zdp,
150,Unknown,Unknown,Unknown,Unknown,,0,Ack,
151,Power Plug 1,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
152,Smart Socket,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
153,Philips Lamp 2,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
154,Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,0,zdp,
155,Philips Lamp 1,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
156,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,Get Group Membership (0x02),"{'Sequence Number': '227', 'Command': 'Get Group Membership (0x02)', 'Group Count': '0'}"
157,Unknown,Unknown,Unknown,Unknown,,0,Ack,
158,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
159,Unknown,Unknown,Unknown,Unknown,,0,Ack,
160,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
161,Unknown,Unknown,Unknown,Unknown,,0,Ack,
162,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,zdp,
163,Unknown,Unknown,Unknown,Unknown,,0,Ack,
164,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
165,Unknown,Unknown,Unknown,Unknown,,0,Ack,
166,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
167,Unknown,Unknown,Unknown,Unknown,,0,Ack,
168,Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,0,zdp,
169,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,APS: Ack,
170,Unknown,Unknown,Unknown,Unknown,,0,Ack,
171,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Get Group Membership Response (0x02),"{'Sequence Number': '227', 'Command': 'Get Group Membership Response (0x02)', 'Group Capacity': '255', 'Group Count': '0'}"
172,Unknown,Unknown,Unknown,Unknown,,0,Ack,
173,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,APS: Ack,
174,Unknown,Unknown,Unknown,Unknown,,0,Ack,
175,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,APS: Ack,
176,Unknown,Unknown,Unknown,Unknown,,0,Ack,
177,Moes Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
178,Power Plug 2,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
179,Power Plug 1,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
180,Power Plug 2,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
181,Smart Socket,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
182,Power Plug 1,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
183,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
184,Ledvance Z3 Plug,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
185,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
186,Philips Lamp 1,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
187,Moes Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
188,Ledvance Z3 Plug,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
189,Power Plug 2,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
190,Power Plug 1,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
191,Ledvance Smart+ Plug,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
192,Ledvance Smart+ Plug,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
193,Smart Socket,Socket,Ledvance Bulb,Bulb,Unknown,0,zdp,
194,Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,0,zdp,
195,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
196,Unknown,Unknown,Unknown,Unknown,,0,Ack,
197,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '2', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '173'}"
198,Unknown,Unknown,Unknown,Unknown,,0,Ack,
199,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,APS: Ack,
200,Unknown,Unknown,Unknown,Unknown,,0,Ack,
201,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Unknown,0,Link Status (0x08),
202,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,Default Response (0x0b),"{'Sequence Number': '2', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
203,Unknown,Unknown,Unknown,Unknown,,0,Ack,
204,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
205,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
206,Unknown,Unknown,Unknown,Unknown,,0,Ack,
207,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,APS: Ack,
208,Unknown,Unknown,Unknown,Unknown,,0,Ack,
209,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,zdp,
210,Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,0,zdp,
211,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
212,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
213,Unknown,Unknown,Unknown,Unknown,,0,Ack,
214,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '0', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
215,Unknown,Unknown,Unknown,Unknown,,0,Ack,
216,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,APS: Ack,
217,Unknown,Unknown,Unknown,Unknown,,0,Ack,
218,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,Default Response (0x0b),"{'Sequence Number': '0', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
219,Unknown,Unknown,Unknown,Unknown,,0,Ack,
220,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
221,Unknown,Unknown,Unknown,Unknown,,0,Ack,
222,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,APS: Ack,
223,Unknown,Unknown,Unknown,Unknown,,0,Ack,
224,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Unknown,0,Link Status (0x08),
225,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
226,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
227,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Link Status (0x08),
228,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
229,Unknown,Unknown,Unknown,Unknown,,0,Ack,
230,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Smart+ Plug,1,Off (0x00),"{'Sequence Number': '232', 'Command': 'Off (0x00)'}"
231,Unknown,Unknown,Unknown,Unknown,,0,Ack,
232,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '232', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x00', 'Status': 'Success (0x00)'}"
233,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '232', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x00', 'Status': 'Success (0x00)'}"
234,Unknown,Unknown,Unknown,Unknown,,0,Ack,
235,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '48', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
236,Unknown,Unknown,Unknown,Unknown,,0,Ack,
237,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
238,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,1,Off (0x00),"{'Sequence Number': '234', 'Command': 'Off (0x00)'}"
239,Unknown,Unknown,Unknown,Unknown,,0,Ack,
