Packet Number,Device Name,Device Type,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Human Command,Packet Type,Command String
32,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '2', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
33,Unknown,Unknown,Unknown,Unknown,,0,Ack,
34,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '3', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '246'}"
35,Unknown,Unknown,Unknown,Unknown,,0,Ack,
36,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
37,Unknown,Unknown,Unknown,Unknown,,0,Ack,
38,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,,"{'Sequence Number': '26', 'Command': 'Query Next Image Request (0x01)', 'Field Control': '0x01, Hardware Version', 'Manufacturer Code': 'LEDVANCE LLC. (0x1189)', 'Image Type': 'Manufacturer Specific (0x008a)', 'File Version': '0x00203045', 'Hardware Version': '0x0002'}"
39,Unknown,Unknown,Unknown,Unknown,,0,Ack,
40,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,APS: Ack,
41,Unknown,Unknown,Unknown,Unknown,,0,Ack,
42,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,,"{'Sequence Number': '26', 'Command': 'Query Next Image Response (0x02)', 'Status': 'Ota No Image Available (0x98)'}"
43,Unknown,Unknown,Unknown,Unknown,,0,Ack,
44,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
45,Unknown,Unknown,Unknown,Unknown,,0,Ack,
46,Power Plug 2,Socket,Power Plug 2,Socket,Unknown,0,Link Status (0x08),
47,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,APS: Ack,
48,Unknown,Unknown,Unknown,Unknown,,0,Ack,
49,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
50,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Route Record (0x05),
51,Unknown,Unknown,Unknown,Unknown,,0,Ack,
52,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '4', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '254'}"
53,Unknown,Unknown,Unknown,Unknown,,0,Ack,
54,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
55,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 2,1,On (0x01),"{'Sequence Number': '123', 'Command': 'On (0x01)'}"
56,Unknown,Unknown,Unknown,Unknown,,0,Ack,
57,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,0,Route Record (0x05),
58,Unknown,Unknown,Unknown,Unknown,,0,Ack,
59,Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,1,On (0x01),"{'Sequence Number': '125', 'Command': 'On (0x01)'}"
60,Unknown,Unknown,Unknown,Unknown,,0,Ack,
61,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Route Record (0x05),
62,Unknown,Unknown,Unknown,Unknown,,0,Ack,
63,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,1,On (0x01),"{'Sequence Number': '127', 'Command': 'On (0x01)'}"
64,Unknown,Unknown,Unknown,Unknown,,0,Ack,
65,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,1,On (0x01),"{'Sequence Number': '127', 'Command': 'On (0x01)'}"
66,Unknown,Unknown,Unknown,Unknown,,0,Ack,
67,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '123', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x01', 'Status': 'Success (0x00)'}"
68,Unknown,Unknown,Unknown,Unknown,,0,Ack,
69,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '127', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x01', 'Status': 'Success (0x00)'}"
70,Unknown,Unknown,Unknown,Unknown,,0,Ack,
71,Moes Bulb,Bulb,Unknown,Unknown,,0,,
72,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '7', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
73,Unknown,Unknown,Unknown,Unknown,,0,Ack,
74,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,1,On (0x01),"{'Sequence Number': '129', 'Command': 'On (0x01)'}"
75,Unknown,Unknown,Unknown,Unknown,,0,Ack,
76,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '125', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x01', 'Status': 'Success (0x00)'}"
77,Unknown,Unknown,Unknown,Unknown,,0,Ack,
78,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 1,1,On (0x01),"{'Sequence Number': '131', 'Command': 'On (0x01)'}"
79,Unknown,Unknown,Unknown,Unknown,,0,Ack,
80,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Route Record (0x05),
81,Unknown,Unknown,Unknown,Unknown,,0,Ack,
82,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
83,Unknown,Unknown,Unknown,Unknown,,0,Ack,
84,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
85,Unknown,Unknown,Unknown,Unknown,,0,Ack,
86,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
87,Unknown,Unknown,Unknown,Unknown,,0,Ack,
88,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
89,Unknown,Unknown,Unknown,Unknown,,0,Ack,
90,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
91,Unknown,Unknown,Unknown,Unknown,,0,Ack,
92,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '133', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
93,Unknown,Unknown,Unknown,Unknown,,0,Ack,
94,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '131', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x01', 'Status': 'Success (0x00)'}"
95,Unknown,Unknown,Unknown,Unknown,,0,Ack,
96,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '133', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '225 (0x00000000000000e1)', 'Bitmap8': '0x00'}"
97,Unknown,Unknown,Unknown,Unknown,,0,Ack,
98,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '129', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x01', 'Status': 'Success (0x00)'}"
99,Unknown,Unknown,Unknown,Unknown,,0,Ack,
100,Ledvance Bulb,Bulb,Unknown,Unknown,,0,,
101,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '27', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
102,Unknown,Unknown,Unknown,Unknown,,0,Ack,
103,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,0,Route Record (0x05),
104,Unknown,Unknown,Unknown,Unknown,,0,Ack,
105,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '28', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '2'}"
106,Unknown,Unknown,Unknown,Unknown,,0,Ack,
107,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,0,Route Record (0x05),
108,Unknown,Unknown,Unknown,Unknown,,0,Ack,
109,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '135', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
110,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '135', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '0 (0x0000000000000000)', 'Bitmap8': '0x00'}"
111,Unknown,Unknown,Unknown,Unknown,,0,Ack,
112,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '135', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
113,Unknown,Unknown,Unknown,Unknown,,0,Ack,
114,Philips Lamp 2,Bulb,Unknown,Unknown,,0,,
115,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '255', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
116,Unknown,Unknown,Unknown,Unknown,,0,Ack,
117,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '0', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '59'}"
118,Unknown,Unknown,Unknown,Unknown,,0,Ack,
119,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
120,Unknown,Unknown,Unknown,Unknown,,0,Ack,
121,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '137', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
122,Unknown,Unknown,Unknown,Unknown,,0,Ack,
123,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '137', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '220 (0x00dc)']}"
124,Unknown,Unknown,Unknown,Unknown,,0,Ack,
125,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,APS: Ack,
126,Unknown,Unknown,Unknown,Unknown,,0,Ack,
127,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '139', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
128,Unknown,Unknown,Unknown,Unknown,,0,Ack,
129,Unknown,Unknown,Unknown,Unknown,,0,,
130,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,APS: Ack,
131,Unknown,Unknown,Unknown,Unknown,,0,Ack,
132,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '139', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
133,Unknown,Unknown,Unknown,Unknown,,0,Ack,
134,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '141', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
135,Unknown,Unknown,Unknown,Unknown,,0,Ack,
136,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Route Record (0x05),
137,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Route Record (0x05),
138,Unknown,Unknown,Unknown,Unknown,,0,Ack,
139,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Route Record (0x05),
140,Unknown,Unknown,Unknown,Unknown,,0,Ack,
141,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '139', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
142,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Route Record (0x05),
143,Unknown,Unknown,Unknown,Unknown,,0,Ack,
144,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '139', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
145,Power Plug 2,Socket,Unknown,Unknown,,0,,
146,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
147,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '250', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
148,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '141', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['14 (0x000e)', '219 (0x00db)']}"
149,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '139', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
150,Unknown,Unknown,Unknown,Unknown,,0,Ack,
151,Unknown,Unknown,Unknown,Unknown,,0,,
152,Unknown,Unknown,Unknown,Unknown,,0,Ack,
153,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '250', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
154,Unknown,Unknown,Unknown,Unknown,,0,Ack,
155,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '141', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['14 (0x000e)', '219 (0x00db)']}"
156,Unknown,Unknown,Unknown,Unknown,,0,Ack,
157,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '251', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '81'}"
158,Unknown,Unknown,Unknown,Unknown,,0,Ack,
159,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '143', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
160,Unknown,Unknown,Unknown,Unknown,,0,Ack,
161,Philips Lamp 2,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '143', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
162,Unknown,Unknown,Unknown,Unknown,,0,Ack,
163,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '143', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '33 (0x0000000000000021)', 'Bitmap8': '0x00'}"
164,Unknown,Unknown,Unknown,Unknown,,0,Ack,
165,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,Default Response (0x0b),"{'Sequence Number': '27', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
166,Unknown,Unknown,Unknown,Unknown,,0,Ack,
167,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,Default Response (0x0b),"{'Sequence Number': '28', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
168,Unknown,Unknown,Unknown,Unknown,,0,Ack,
169,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
170,Unknown,Unknown,Unknown,Unknown,,0,Ack,
171,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
172,Unknown,Unknown,Unknown,Unknown,,0,Ack,
173,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
174,Unknown,Unknown,Unknown,Unknown,,0,Ack,
175,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
176,Unknown,Unknown,Unknown,Unknown,,0,Ack,
177,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
178,Unknown,Unknown,Unknown,Unknown,,0,Ack,
179,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
180,Unknown,Unknown,Unknown,Unknown,,0,Ack,
181,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
182,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,APS: Ack,
183,Unknown,Unknown,Unknown,Unknown,,0,Ack,
184,Philips Lamp 2,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
185,Philips Lamp 2,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
186,Unknown,Unknown,Unknown,Unknown,,0,Ack,
187,Philips Lamp 2,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
188,Unknown,Unknown,Unknown,Unknown,,0,Ack,
189,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,APS: Ack,
190,Unknown,Unknown,Unknown,Unknown,,0,Ack,
191,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
192,Unknown,Unknown,Unknown,Unknown,,0,Ack,
193,Philips Lamp 2,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
194,Unknown,Unknown,Unknown,Unknown,,0,Ack,
195,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
196,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
197,Unknown,Unknown,Unknown,Unknown,,0,Ack,
198,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Route Record (0x05),
199,Unknown,Unknown,Unknown,Unknown,,0,Ack,
200,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Route Record (0x05),
201,Unknown,Unknown,Unknown,Unknown,,0,Ack,
202,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,1,Report Attributes (0x0a),"{'Sequence Number': '5', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
203,Unknown,Unknown,Unknown,Unknown,,0,Ack,
204,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '6', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '188'}"
205,Unknown,Unknown,Unknown,Unknown,,0,Ack,
206,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
207,Unknown,Unknown,Unknown,Unknown,,0,Ack,
208,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '29', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '173'}"
209,Unknown,Unknown,Unknown,Unknown,,0,Ack,
210,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,APS: Ack,
211,Unknown,Unknown,Unknown,Unknown,,0,Ack,
212,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,Default Response (0x0b),"{'Sequence Number': '29', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
213,Unknown,Unknown,Unknown,Unknown,,0,Ack,
214,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Route Record (0x05),
215,Unknown,Unknown,Unknown,Unknown,,0,Ack,
216,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,0,Route Record (0x05),
217,Unknown,Unknown,Unknown,Unknown,,0,Ack,
218,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,APS: Ack,
219,Unknown,Unknown,Unknown,Unknown,,0,Ack,
220,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '1', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '254'}"
221,Unknown,Unknown,Unknown,Unknown,,0,Ack,
222,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
223,Unknown,Unknown,Unknown,Unknown,,0,Ack,
224,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Coordinator,0,Route Record (0x05),
225,Unknown,Unknown,Unknown,Unknown,,0,Ack,
