Packet Number,Device Name,Device Type,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Human Command,Packet Type,Command String
51,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '182', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['15 (0x000f)', '219 (0x00db)']}"
52,Unknown,Unknown,Unknown,Unknown,,0,Ack,
53,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '184', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
54,Philips Lamp 2,Bulb,Unknown,Unknown,,0,,
55,Unknown,Unknown,Unknown,Unknown,,0,Ack,
56,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
57,Unknown,Unknown,Unknown,Unknown,,0,Ack,
58,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '184', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '33 (0x0000000000000021)', 'Bitmap8': '0x00'}"
59,Unknown,Unknown,Unknown,Unknown,,0,Ack,
60,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
61,Unknown,Unknown,Unknown,Unknown,,0,Ack,
62,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
63,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
64,Unknown,Unknown,Unknown,Unknown,,0,,
65,Philips Lamp 2,Bulb,Unknown,Unknown,,0,,
66,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
67,Unknown,Unknown,Unknown,Unknown,,0,Ack,
68,Philips Lamp 2,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
69,Unknown,Unknown,Unknown,Unknown,,0,Ack,
70,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Link Status (0x08),
71,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,1,Off (0x00),"{'Sequence Number': '186', 'Command': 'Off (0x00)'}"
72,Unknown,Unknown,Unknown,Unknown,,0,Ack,
73,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '186', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x00', 'Status': 'Success (0x00)'}"
74,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Smart+ Plug,1,Off (0x00),"{'Sequence Number': '188', 'Command': 'Off (0x00)'}"
75,Unknown,Unknown,Unknown,Unknown,,0,Ack,
76,Ledvance Z3 Plug,Socket,Unknown,Unknown,,0,,
77,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '188', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x00', 'Status': 'Success (0x00)'}"
78,Unknown,Unknown,Unknown,Unknown,,0,Ack,
79,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '186', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x00', 'Status': 'Success (0x00)'}"
80,Unknown,Unknown,Unknown,Unknown,,0,Ack,
81,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '67', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
82,Unknown,Unknown,Unknown,Unknown,,0,Ack,
83,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,0,APS: Ack,
84,Unknown,Unknown,Unknown,Unknown,,0,Ack,
85,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,0,APS: Ack,
86,Unknown,Unknown,Unknown,Unknown,,0,Ack,
87,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '57', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
88,Unknown,Unknown,Unknown,Unknown,,0,Ack,
89,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,0,Default Response (0x0b),"{'Sequence Number': '67', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
90,Unknown,Unknown,Unknown,Unknown,,0,Ack,
91,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,0,APS: Ack,
92,Unknown,Unknown,Unknown,Unknown,,0,Ack,
93,Philips Lamp 3,Motion,Unknown,Unknown,,0,,
94,Unknown,Unknown,Unknown,Unknown,,0,Ack,
95,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,1,On (0x01),"{'Sequence Number': '191', 'Command': 'On (0x01)'}"
96,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,1,On (0x01),"{'Sequence Number': '191', 'Command': 'On (0x01)'}"
97,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,1,On (0x01),"{'Sequence Number': '191', 'Command': 'On (0x01)'}"
98,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,1,On (0x01),"{'Sequence Number': '191', 'Command': 'On (0x01)'}"
99,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Smart+ Plug,1,On (0x01),"{'Sequence Number': '193', 'Command': 'On (0x01)'}"
100,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Smart+ Plug,1,On (0x01),"{'Sequence Number': '193', 'Command': 'On (0x01)'}"
101,Unknown,Unknown,Unknown,Unknown,,0,Ack,
102,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '193', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x01', 'Status': 'Success (0x00)'}"
103,Unknown,Unknown,Unknown,Unknown,,0,Ack,
104,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '193', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x01', 'Status': 'Success (0x00)'}"
105,Unknown,Unknown,Unknown,Unknown,,0,Ack,
106,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,1,On (0x01),"{'Sequence Number': '191', 'Command': 'On (0x01)'}"
107,Unknown,Unknown,Unknown,Unknown,,0,Ack,
108,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '193', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x01', 'Status': 'Success (0x00)'}"
109,Unknown,Unknown,Unknown,Unknown,,0,Ack,
110,Unknown,Unknown,Unknown,Unknown,,0,,
111,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Coordinator,1,Report Attributes (0x0a),"{'Sequence Number': '58', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
112,Unknown,Unknown,Unknown,Unknown,,0,Ack,
113,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,0,Default Response (0x0b),"{'Sequence Number': '191', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x01', 'Status': 'Success (0x00)'}"
114,Unknown,Unknown,Unknown,Unknown,,0,Ack,
115,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Z3 Plug,0,APS: Ack,
116,Unknown,Unknown,Unknown,Unknown,,0,Ack,
117,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
118,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
119,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,zdp,
120,Ledvance Smart+ Plug,Socket,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
121,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,Route Reply (0x02),
122,Unknown,Unknown,Unknown,Unknown,,0,Ack,
123,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,zdp,
124,Unknown,Unknown,Unknown,Unknown,,0,Ack,
125,Coordinator,Coordinator,Moes Bulb,Bulb,Unknown,0,zdp,
126,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,zdp,
127,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,zdp,
128,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,zdp,
129,Unknown,Unknown,Unknown,Unknown,,0,Ack,
130,Philips Lamp 2,Bulb,Unknown,Unknown,,0,,
131,Power Plug 1,Socket,Moes Bulb,Bulb,Unknown,0,zdp,
132,Ledvance Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,zdp,
133,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,,"{'Sequence Number': '105', 'Command': 'Unknown (0x06)'}"
134,Unknown,Unknown,Unknown,Unknown,,0,Ack,
135,Smart Socket,Socket,Moes Bulb,Bulb,Unknown,0,zdp,
136,Ledvance Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
137,Power Plug 1,Socket,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
138,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,APS: Ack,
139,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,Route Reply (0x02),
140,Unknown,Unknown,Unknown,Unknown,,0,Ack,
141,Ledvance Smart+ Plug,Socket,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
142,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Moes Bulb,0,Route Reply (0x02),
143,Unknown,Unknown,Unknown,Unknown,,0,Ack,
144,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,APS: Ack,
145,Unknown,Unknown,Unknown,Unknown,,0,Ack,
146,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '104', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'OnOff (0x0000)', 'Data Type': 'Boolean (0x10)'}"
147,Unknown,Unknown,Unknown,Unknown,,0,Ack,
148,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,APS: Ack,
149,Unknown,Unknown,Unknown,Unknown,,0,Ack,
150,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
151,Unknown,Unknown,Unknown,Unknown,,0,Ack,
152,Ledvance Z3 Plug,Socket,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
153,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
154,Unknown,Unknown,Unknown,Unknown,,0,Ack,
155,Power Plug 2,Socket,Unknown,Unknown,,0,,
156,Philips Lamp 1,Bulb,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
157,Smart Socket,Socket,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
158,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,zdp,
159,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
160,Smart Socket,Socket,Moes Bulb,Bulb,Unknown,0,zdp,
161,Power Plug 1,Socket,Moes Bulb,Bulb,Unknown,0,zdp,
162,Philips Lamp 2,Bulb,Unknown,Unknown,,0,,
163,Power Plug 1,Socket,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
164,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
165,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Link Status (0x08),
166,Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,0,Route Reply (0x02),
167,Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,0,Route Reply (0x02),
168,Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,0,Route Reply (0x02),
169,Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,0,Route Reply (0x02),
170,Unknown,Unknown,Unknown,Unknown,,0,Ack,
171,Philips Lamp 2,Bulb,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
172,Smart Socket,Socket,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
173,Philips Motion,Bulb,Moes Bulb,Bulb,Unknown,0,zdp,
174,Philips Lamp 1,Bulb,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
175,Ledvance Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
176,Power Plug 2,Socket,Unknown,Unknown,,0,,
177,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,Route Reply (0x02),
178,Unknown,Unknown,Unknown,Unknown,,0,Ack,
179,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Moes Bulb,0,Route Reply (0x02),
180,Unknown,Unknown,Unknown,Unknown,,0,Ack,
181,Ledvance Z3 Plug,Socket,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
182,Power Plug 2,Socket,Unknown,Unknown,,0,,
183,Ledvance Z3 Plug,Socket,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
184,Smart Socket,Socket,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
185,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,zdp,
186,Unknown,Unknown,Unknown,Unknown,,0,Ack,
187,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,zdp,
188,Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,0,zdp,
189,Unknown,Unknown,Unknown,Unknown,,0,Ack,
190,Unknown,Unknown,Unknown,Unknown,,0,,
191,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
192,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Route Record (0x05),
193,Unknown,Unknown,Unknown,Unknown,,0,Ack,
194,Philips Lamp 1,Bulb,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
195,Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,0,APS: Ack,
196,Unknown,Unknown,Unknown,Unknown,,0,Ack,
197,Power Plug 1,Socket,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
198,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Route Record (0x05),
199,Unknown,Unknown,Unknown,Unknown,,0,Ack,
200,Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,0,APS: Ack,
201,Unknown,Unknown,Unknown,Unknown,,0,Ack,
202,Philips Motion,Bulb,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
203,Smart Socket,Socket,Moes Bulb,Bulb,Unknown,0,zdp,
204,Ledvance Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,zdp,
205,Power Plug 1,Socket,Unknown,Unknown,,0,,
206,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,,
207,Unknown,Unknown,Unknown,Unknown,,0,Ack,
208,Coordinator,Coordinator,Moes Bulb,Bulb,Unknown,0,zdp,
209,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,APS: Ack,
210,Unknown,Unknown,Unknown,Unknown,,0,Ack,
211,Moes Bulb,Bulb,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
212,Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,0,,
213,Unknown,Unknown,Unknown,Unknown,,0,Ack,
214,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Route Record (0x05),
215,Unknown,Unknown,Unknown,Unknown,,0,Ack,
216,Philips Lamp 2,Bulb,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
217,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
218,Smart Socket,Socket,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
219,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,,
220,Unknown,Unknown,Unknown,Unknown,,0,Ack,
221,Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,0,APS: Ack,
222,Unknown,Unknown,Unknown,Unknown,,0,Ack,
223,Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,0,,
224,Unknown,Unknown,Unknown,Unknown,,0,Ack,
225,Philips Lamp 2,Bulb,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
226,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Route Record (0x05),
227,Unknown,Unknown,Unknown,Unknown,,0,Ack,
228,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,Route Record (0x05),
229,Unknown,Unknown,Unknown,Unknown,,0,Ack,
230,Ledvance Bulb,Bulb,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
231,Power Plug 2,Socket,Unknown,Unknown,,0,,
232,Philips Lamp 1,Bulb,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
233,Smart Socket,Socket,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
234,Philips Motion,Bulb,Philips Motion,Bulb,Coordinator,0,APS: Ack,
235,Unknown,Unknown,Unknown,Unknown,,0,Ack,
236,Unknown,Unknown,Unknown,Unknown,,0,,
237,Ledvance Z3 Plug,Socket,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
238,Ledvance Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
239,Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,0,Route Reply (0x02),
240,Unknown,Unknown,Unknown,Unknown,,0,Ack,
241,Moes Bulb,Bulb,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
242,Philips Motion,Bulb,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
243,Coordinator,Coordinator,Coordinator,Coordinator,Ledvance Bulb,0,Route Reply (0x02),
244,Unknown,Unknown,Unknown,Unknown,,0,Ack,
245,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Moes Bulb,0,Route Reply (0x02),
246,Unknown,Unknown,Unknown,Unknown,,0,Ack,
247,Philips Lamp 1,Bulb,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
248,Smart Socket,Socket,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
249,Philips Lamp 2,Bulb,Unknown,Unknown,,0,,
250,Philips Motion,Bulb,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
251,Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '106', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '74'}"
252,Unknown,Unknown,Unknown,Unknown,,0,Ack,
253,Unknown,Unknown,Unknown,Unknown,,0,,
254,Ledvance Bulb,Bulb,Moes Bulb,Bulb,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '106', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Current Level (0x0000)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '74'}"
255,Unknown,Unknown,Unknown,Unknown,,0,Ack,
256,Coordinator,Coordinator,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
257,Unknown,Unknown,Unknown,Unknown,,0,Ack,
258,Ledvance Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,0,APS: Ack,
259,Unknown,Unknown,Unknown,Unknown,,0,Ack,
260,Philips Lamp 2,Bulb,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
261,Ledvance Bulb,Bulb,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
262,Ledvance Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,zdp,
263,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Route Request (0x01),
264,Coordinator,Coordinator,Moes Bulb,Bulb,Unknown,0,zdp,
265,Ledvance Z3 Plug,Socket,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
266,Philips Lamp 1,Bulb,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
267,Moes Bulb,Bulb,Philips Motion,Bulb,Unknown,0,Route Request (0x01),
268,Coordinator,Coordinator,Coordinator,Coordinator,Philips Motion,0,Route Reply (0x02),
269,Unknown,Unknown,Unknown,Unknown,,0,Ack,
