Packet Number,Device Name,Device Type
265,Philips Lamp 1,Bulb
266,Philips Motion,Bulb
267,Ledvance Z3 Plug,Socket
268,Smart Socket,Socket
269,Moes Bulb,Bulb
270,Coordinator,Coordinator
271,Power Plug 2,Socket
272,Coordinator,Coordinator
273,Coordinator,Coordinator
274,Coordinator,Coordinator
275,Ledvance Bulb,Bulb
276,Unknown,Unknown
277,Moes Bulb,Bulb
278,Ledvance Bulb,Bulb
279,Smart Socket,Socket
280,Power Plug 2,Socket
281,Ledvance Z3 Plug,Socket
282,Ledvance Smart+ Plug,Socket
283,Philips Lamp 1,Bulb
284,Ledvance Z3 Plug,Socket
285,Philips Lamp 1,Bulb
286,Ledvance Bulb,Bulb
287,Ledvance Bulb,Bulb
288,Unknown,Unknown
289,Unknown,Unknown
290,Unknown,Unknown
291,Unknown,Unknown
292,Coordinator,Coordinator
293,Unknown,Unknown
294,Smart Socket,Socket
295,Unknown,Unknown
296,Coordinator,Coordinator
297,Unknown,Unknown
298,Unknown,Unknown
299,Unknown,Unknown
300,Smart Socket,Socket
301,Unknown,Unknown
302,Smart Socket,Socket
303,Unknown,Unknown
304,Moes Bulb,Bulb
305,Philips Lamp 1,Bulb
306,Philips Motion,Bulb
307,Power Plug 2,Socket
308,Coordinator,Coordinator
309,Ledvance Z3 Plug,Socket
310,Smart Socket,Socket
311,Ledvance Smart+ Plug,Socket
312,Unknown,Unknown
313,Power Plug 2,Socket
314,Moes Bulb,Bulb
315,Ledvance Bulb,Bulb
316,Philips Lamp 1,Bulb
317,Philips Motion,Bulb
318,Ledvance Smart+ Plug,Socket
319,Smart Socket,Socket
320,Power Plug 2,Socket
321,Moes Bulb,Bulb
322,Ledvance Z3 Plug,Socket
323,Coordinator,Coordinator
324,Smart Socket,Socket
325,Ledvance Bulb,Bulb
326,Moes Bulb,Bulb
327,Ledvance Smart+ Plug,Socket
328,Coordinator,Coordinator
329,Coordinator,Coordinator
330,Ledvance Z3 Plug,Socket
331,Ledvance Smart+ Plug,Socket
332,Ledvance Bulb,Bulb
333,Smart Socket,Socket
334,Unknown,Unknown
335,Moes Bulb,Bulb
336,Philips Motion,Bulb
337,Power Plug 2,Socket
338,Coordinator,Coordinator
339,Smart Socket,Socket
340,Unknown,Unknown
341,Coordinator,Coordinator
342,Unknown,Unknown
343,Smart Socket,Socket
344,Unknown,Unknown
345,Sonoff Door 1,Door
346,Unknown,Unknown
347,Ledvance Smart+ Plug,Socket
348,Sonoff Door 1,Door
349,Unknown,Unknown
350,Ledvance Z3 Plug,Socket
351,Coordinator,Coordinator
352,Unknown,Unknown
353,Smart Socket,Socket
354,Unknown,Unknown
355,Coordinator,Coordinator
356,Unknown,Unknown
357,Smart Socket,Socket
358,Unknown,Unknown
359,Coordinator,Coordinator
360,Unknown,Unknown
361,Unknown,Unknown
362,Unknown,Unknown
363,Coordinator,Coordinator
364,Unknown,Unknown
365,Unknown,Unknown
366,Unknown,Unknown
367,Smart Socket,Socket
368,Unknown,Unknown
369,Unknown,Unknown
370,Unknown,Unknown
371,Coordinator,Coordinator
372,Unknown,Unknown
373,Smart Socket,Socket
374,Unknown,Unknown
375,Unknown,Unknown
376,Unknown,Unknown
377,Coordinator,Coordinator
378,Unknown,Unknown
379,Philips Motion,Bulb
380,Unknown,Unknown
381,Power Plug 2,Socket
382,Unknown,Unknown
383,Coordinator,Coordinator
384,Unknown,Unknown
385,Smart Socket,Socket
386,Unknown,Unknown
387,Coordinator,Coordinator
388,Unknown,Unknown
389,Coordinator,Coordinator
390,Unknown,Unknown
391,Philips Motion,Bulb
392,Unknown,Unknown
393,Coordinator,Coordinator
394,Unknown,Unknown
395,Power Plug 2,Socket
396,Smart Socket,Socket
397,Power Plug 2,Socket
398,Unknown,Unknown
399,Smart Socket,Socket
400,Unknown,Unknown
401,Smart Socket,Socket
402,Unknown,Unknown
403,Power Plug 2,Socket
404,Unknown,Unknown
405,Coordinator,Coordinator
406,Unknown,Unknown
407,Smart Socket,Socket
408,Unknown,Unknown
409,Coordinator,Coordinator
410,Unknown,Unknown
411,Philips Motion,Bulb
412,Coordinator,Coordinator
413,Philips Motion,Bulb
414,Unknown,Unknown
415,Coordinator,Coordinator
416,Unknown,Unknown
417,Philips Motion,Bulb
418,Unknown,Unknown
419,Coordinator,Coordinator
420,Unknown,Unknown
421,Philips Lamp 1,Bulb
422,Unknown,Unknown
423,Philips Motion,Bulb
424,Unknown,Unknown
425,Philips Lamp 1,Bulb
426,Unknown,Unknown
427,Philips Motion,Bulb
428,Unknown,Unknown
429,Coordinator,Coordinator
430,Unknown,Unknown
431,Philips Motion,Bulb
432,Unknown,Unknown
433,Philips Lamp 1,Bulb
434,Unknown,Unknown
435,Philips Motion,Bulb
436,Unknown,Unknown
437,Philips Lamp 1,Bulb
438,Unknown,Unknown
439,Philips Motion,Bulb
440,Unknown,Unknown
441,Ledvance Bulb,Bulb
442,Smart Socket,Socket
443,Unknown,Unknown
444,Moes Bulb,Bulb
445,Unknown,Unknown
446,Philips Motion,Bulb
447,Philips Lamp 1,Bulb
448,Coordinator,Coordinator
449,Ledvance Smart+ Plug,Socket
450,Ledvance Z3 Plug,Socket
451,Ledvance Bulb,Bulb
452,Smart Socket,Socket
453,Unknown,Unknown
454,Moes Bulb,Bulb
455,Power Plug 2,Socket
456,Philips Motion,Bulb
457,Power Plug 2,Socket
458,Unknown,Unknown
459,Coordinator,Coordinator
460,Unknown,Unknown
461,Philips Motion,Bulb
462,Unknown,Unknown
463,Power Plug 2,Socket
464,Unknown,Unknown
465,Philips Lamp 1,Bulb
466,Ledvance Smart+ Plug,Socket
467,Coordinator,Coordinator
468,Coordinator,Coordinator
469,Unknown,Unknown
470,Smart Socket,Socket
471,Unknown,Unknown
472,Coordinator,Coordinator
473,Unknown,Unknown
474,Smart Socket,Socket
475,Unknown,Unknown
476,Coordinator,Coordinator
477,Unknown,Unknown
478,Unknown,Unknown
479,Unknown,Unknown
480,Coordinator,Coordinator
481,Unknown,Unknown
482,Smart Socket,Socket
483,Unknown,Unknown
484,Coordinator,Coordinator
485,Unknown,Unknown
486,Smart Socket,Socket
487,Unknown,Unknown
488,Coordinator,Coordinator
489,Unknown,Unknown
490,Smart Socket,Socket
491,Coordinator,Coordinator
492,Smart Socket,Socket
493,Unknown,Unknown
494,Unknown,Unknown
495,Smart Socket,Socket
496,Unknown,Unknown
497,Coordinator,Coordinator
498,Unknown,Unknown
499,Unknown,Unknown
500,Unknown,Unknown
501,Philips Motion,Bulb
502,Unknown,Unknown
503,Power Plug 2,Socket
504,Unknown,Unknown
505,Coordinator,Coordinator
506,Unknown,Unknown
507,Coordinator,Coordinator
508,Unknown,Unknown
509,Coordinator,Coordinator
510,Unknown,Unknown
511,Smart Socket,Socket
512,Unknown,Unknown
513,Coordinator,Coordinator
514,Unknown,Unknown
515,Smart Socket,Socket
516,Coordinator,Coordinator
517,Unknown,Unknown
518,Smart Socket,Socket
519,Unknown,Unknown
520,Philips Motion,Bulb
521,Unknown,Unknown
522,Philips Motion,Bulb
523,Unknown,Unknown
524,Power Plug 2,Socket
525,Unknown,Unknown
526,Coordinator,Coordinator
527,Unknown,Unknown
528,Philips Motion,Bulb
529,Unknown,Unknown
530,Ledvance Z3 Plug,Socket
531,Ledvance Bulb,Bulb
532,Smart Socket,Socket
533,Unknown,Unknown
534,Unknown,Unknown
535,Unknown,Unknown
536,Coordinator,Coordinator
537,Unknown,Unknown
538,Smart Socket,Socket
539,Unknown,Unknown
540,Moes Bulb,Bulb
541,Power Plug 2,Socket
542,Unknown,Unknown
543,Unknown,Unknown
544,Coordinator,Coordinator
545,Unknown,Unknown
546,Smart Socket,Socket
547,Unknown,Unknown
548,Philips Motion,Bulb
549,Philips Lamp 1,Bulb
550,Ledvance Smart+ Plug,Socket
551,Coordinator,Coordinator
552,Ledvance Z3 Plug,Socket
553,Aqara Door 1,Door
554,Unknown,Unknown
555,Smart Socket,Socket
556,Unknown,Unknown
557,Aqara Door 1,Door
558,Unknown,Unknown
559,Smart Socket,Socket
560,Unknown,Unknown
561,Aqara Door 1,Door
562,Unknown,Unknown
563,Smart Socket,Socket
564,Unknown,Unknown
565,Moes Bulb,Bulb
566,Ledvance Bulb,Bulb
567,Power Plug 2,Socket
568,Aqara Door 2,Door
569,Unknown,Unknown
570,Smart Socket,Socket
571,Unknown,Unknown
572,Philips Motion,Bulb
573,Ledvance Smart+ Plug,Socket
574,Coordinator,Coordinator
575,Unknown,Unknown
576,Smart Socket,Socket
577,Unknown,Unknown
578,Coordinator,Coordinator
579,Unknown,Unknown
580,Smart Socket,Socket
581,Unknown,Unknown
582,Coordinator,Coordinator
583,Unknown,Unknown
584,Unknown,Unknown
585,Unknown,Unknown
586,Coordinator,Coordinator
587,Unknown,Unknown
588,Smart Socket,Socket
589,Unknown,Unknown
590,Aqara Door 2,Door
591,Unknown,Unknown
592,Smart Socket,Socket
593,Unknown,Unknown
594,Coordinator,Coordinator
595,Unknown,Unknown
596,Smart Socket,Socket
597,Unknown,Unknown
598,Coordinator,Coordinator
599,Unknown,Unknown
600,Smart Socket,Socket
601,Unknown,Unknown
602,Coordinator,Coordinator
603,Unknown,Unknown
604,Unknown,Unknown
605,Unknown,Unknown
606,Unknown,Unknown
607,Unknown,Unknown
608,Coordinator,Coordinator
609,Unknown,Unknown
610,Philips Motion,Bulb
611,Unknown,Unknown
612,Coordinator,Coordinator
613,Unknown,Unknown
614,Power Plug 2,Socket
615,Unknown,Unknown
616,Philips Motion,Bulb
617,Power Plug 2,Socket
618,Unknown,Unknown
619,Philips Motion,Bulb
620,Philips Motion,Bulb
621,Coordinator,Coordinator
622,Power Plug 2,Socket
623,Unknown,Unknown
624,Coordinator,Coordinator
625,Smart Socket,Socket
626,Smart Socket,Socket
627,Coordinator,Coordinator
628,Power Plug 2,Socket
629,Coordinator,Coordinator
630,Unknown,Unknown
631,Power Plug 2,Socket
632,Unknown,Unknown
633,Philips Motion,Bulb
634,Philips Motion,Bulb
635,Coordinator,Coordinator
636,Unknown,Unknown
637,Philips Motion,Bulb
638,Coordinator,Coordinator
639,Philips Motion,Bulb
640,Coordinator,Coordinator
641,Unknown,Unknown
642,Power Plug 2,Socket
643,Unknown,Unknown
644,Coordinator,Coordinator
645,Unknown,Unknown
646,Philips Motion,Bulb
647,Unknown,Unknown
648,Philips Motion,Bulb
649,Coordinator,Coordinator
650,Power Plug 2,Socket
651,Coordinator,Coordinator
652,Unknown,Unknown
653,Power Plug 2,Socket
654,Unknown,Unknown
655,Power Plug 2,Socket
656,Unknown,Unknown
657,Philips Motion,Bulb
658,Philips Motion,Bulb
659,Coordinator,Coordinator
660,Unknown,Unknown
661,Unknown,Unknown
662,Power Plug 2,Socket
663,Unknown,Unknown
664,Philips Motion,Bulb
665,Unknown,Unknown
666,Philips Motion,Bulb
667,Unknown,Unknown
668,Philips Motion,Bulb
669,Unknown,Unknown
670,Coordinator,Coordinator
671,Unknown,Unknown
672,Philips Motion,Bulb
673,Unknown,Unknown
674,Philips Motion,Bulb
675,Unknown,Unknown
676,Philips Lamp 1,Bulb
677,Ledvance Z3 Plug,Socket
678,Unknown,Unknown
679,Unknown,Unknown
680,Coordinator,Coordinator
681,Unknown,Unknown
682,Smart Socket,Socket
683,Unknown,Unknown
684,Smart Socket,Socket
685,Unknown,Unknown
686,Coordinator,Coordinator
687,Moes Bulb,Bulb
688,Power Plug 2,Socket
689,Ledvance Bulb,Bulb
690,Philips Motion,Bulb
691,Sonoff Motion 2,Motion
692,Unknown,Unknown
693,Sonoff Motion 2,Motion
694,Unknown,Unknown
695,Ledvance Smart+ Plug,Socket
696,Coordinator,Coordinator
697,Ledvance Bulb,Bulb
698,Ledvance Smart+ Plug,Socket
699,Philips Lamp 1,Bulb
700,Ledvance Z3 Plug,Socket
701,Moes Bulb,Bulb
702,Philips Motion,Bulb
703,Ledvance Smart+ Plug,Socket
704,Unknown,Unknown
705,Smart Socket,Socket
706,Ledvance Smart+ Plug,Socket
707,Ledvance Z3 Plug,Socket
708,Coordinator,Coordinator
709,Moes Bulb,Bulb
710,Ledvance Bulb,Bulb
711,Philips Motion,Bulb
712,Power Plug 2,Socket
713,Philips Lamp 1,Bulb
714,Unknown,Unknown
715,Smart Socket,Socket
716,Moes Bulb,Bulb
717,Coordinator,Coordinator
718,Ledvance Bulb,Bulb
719,Ledvance Z3 Plug,Socket
720,Philips Motion,Bulb
721,Philips Lamp 1,Bulb
722,Unknown,Unknown
723,Smart Socket,Socket
724,Coordinator,Coordinator
725,Ledvance Z3 Plug,Socket
726,Smart Socket,Socket
727,Philips Lamp 1,Bulb
728,Unknown,Unknown
729,Moes Bulb,Bulb
730,Coordinator,Coordinator
731,Power Plug 2,Socket
732,Ledvance Bulb,Bulb
733,Smart Socket,Socket
734,Unknown,Unknown
735,Coordinator,Coordinator
736,Unknown,Unknown
737,Smart Socket,Socket
738,Unknown,Unknown
739,Smart Socket,Socket
740,Smart Socket,Socket
741,Unknown,Unknown
742,Smart Socket,Socket
743,Unknown,Unknown
744,Coordinator,Coordinator
745,Unknown,Unknown
746,Smart Socket,Socket
747,Unknown,Unknown
748,Smart Socket,Socket
749,Smart Socket,Socket
750,Unknown,Unknown
751,Sonoff Motion 1,Motion
752,Unknown,Unknown
753,Ledvance Smart+ Plug,Socket
754,Philips Motion,Bulb
755,Sonoff Motion 1,Motion
756,Unknown,Unknown
757,Coordinator,Coordinator
758,Unknown,Unknown
759,Smart Socket,Socket
760,Unknown,Unknown
761,Coordinator,Coordinator
762,Unknown,Unknown
763,Smart Socket,Socket
764,Unknown,Unknown
765,Coordinator,Coordinator
766,Unknown,Unknown
767,Unknown,Unknown
768,Unknown,Unknown
769,Unknown,Unknown
770,Unknown,Unknown
771,Coordinator,Coordinator
772,Unknown,Unknown
773,Smart Socket,Socket
774,Unknown,Unknown
775,Coordinator,Coordinator
776,Unknown,Unknown
777,Smart Socket,Socket
778,Unknown,Unknown
779,Unknown,Unknown
780,Unknown,Unknown
781,Coordinator,Coordinator
782,Unknown,Unknown
783,Smart Socket,Socket
784,Unknown,Unknown
785,Coordinator,Coordinator
786,Unknown,Unknown
787,Philips Motion,Bulb
788,Unknown,Unknown
789,Coordinator,Coordinator
790,Unknown,Unknown
791,Power Plug 2,Socket
792,Coordinator,Coordinator
793,Unknown,Unknown
794,Power Plug 2,Socket
795,Unknown,Unknown
796,Philips Motion,Bulb
797,Unknown,Unknown
798,Power Plug 2,Socket
799,Unknown,Unknown
800,Coordinator,Coordinator
801,Unknown,Unknown
802,Smart Socket,Socket
803,Smart Socket,Socket
804,Unknown,Unknown
805,Smart Socket,Socket
806,Unknown,Unknown
807,Coordinator,Coordinator
808,Unknown,Unknown
809,Philips Motion,Bulb
810,Unknown,Unknown
811,Coordinator,Coordinator
812,Unknown,Unknown
813,Philips Motion,Bulb
814,Unknown,Unknown
815,Ledvance Z3 Plug,Socket
816,Smart Socket,Socket
817,Unknown,Unknown
818,Philips Lamp 1,Bulb
819,Moes Bulb,Bulb
820,Power Plug 2,Socket
821,Coordinator,Coordinator
822,Ledvance Bulb,Bulb
823,Ledvance Smart+ Plug,Socket
824,Philips Motion,Bulb
825,Ledvance Z3 Plug,Socket
826,Smart Socket,Socket
827,Unknown,Unknown
828,Moes Bulb,Bulb
829,Philips Lamp 1,Bulb
830,Power Plug 2,Socket
831,Ledvance Bulb,Bulb
832,Coordinator,Coordinator
833,Ledvance Smart+ Plug,Socket
834,Coordinator,Coordinator
835,Unknown,Unknown
836,Smart Socket,Socket
837,Unknown,Unknown
838,Coordinator,Coordinator
839,Unknown,Unknown
840,Smart Socket,Socket
841,Unknown,Unknown
842,Coordinator,Coordinator
843,Unknown,Unknown
844,Unknown,Unknown
845,Unknown,Unknown
846,Coordinator,Coordinator
847,Unknown,Unknown
848,Smart Socket,Socket
849,Unknown,Unknown
850,Coordinator,Coordinator
851,Unknown,Unknown
852,Smart Socket,Socket
853,Coordinator,Coordinator
854,Coordinator,Coordinator
855,Unknown,Unknown
856,Smart Socket,Socket
857,Unknown,Unknown
858,Smart Socket,Socket
859,Unknown,Unknown
860,Smart Socket,Socket
861,Unknown,Unknown
862,Smart Socket,Socket
863,Unknown,Unknown
864,Unknown,Unknown
865,Coordinator,Coordinator
866,Unknown,Unknown
867,Philips Motion,Bulb
868,Coordinator,Coordinator
869,Unknown,Unknown
870,Philips Motion,Bulb
871,Philips Motion,Bulb
872,Philips Motion,Bulb
873,Unknown,Unknown
874,Unknown,Unknown
875,Coordinator,Coordinator
876,Unknown,Unknown
877,Unknown,Unknown
878,Unknown,Unknown
879,Philips Motion,Bulb
880,Unknown,Unknown
881,Power Plug 2,Socket
882,Power Plug 2,Socket
883,Unknown,Unknown
884,Philips Motion,Bulb
885,Power Plug 2,Socket
886,Unknown,Unknown
887,Coordinator,Coordinator
888,Unknown,Unknown
889,Philips Motion,Bulb
890,Unknown,Unknown
891,Smart Socket,Socket
892,Unknown,Unknown
893,Philips Motion,Bulb
894,Unknown,Unknown
895,Coordinator,Coordinator
896,Unknown,Unknown
897,Smart Socket,Socket
898,Unknown,Unknown
899,Coordinator,Coordinator
900,Unknown,Unknown
901,Coordinator,Coordinator
902,Unknown,Unknown
903,Philips Motion,Bulb
904,Unknown,Unknown
905,Philips Motion,Bulb
906,Unknown,Unknown
907,Philips Motion,Bulb
908,Ledvance Z3 Plug,Socket
909,Coordinator,Coordinator
910,Unknown,Unknown
911,Philips Motion,Bulb
912,Unknown,Unknown
913,Philips Motion,Bulb
914,Unknown,Unknown
915,Coordinator,Coordinator
916,Unknown,Unknown
917,Philips Motion,Bulb
918,Unknown,Unknown
919,Philips Motion,Bulb
920,Unknown,Unknown
921,Smart Socket,Socket
922,Unknown,Unknown
923,Moes Bulb,Bulb
924,Power Plug 2,Socket
925,Ledvance Bulb,Bulb
926,Unknown,Unknown
927,Coordinator,Coordinator
928,Aqara Motion,Motion
929,Unknown,Unknown
930,Aqara Motion,Motion
931,Unknown,Unknown
932,Aqara Motion,Motion
933,Unknown,Unknown
934,Aqara Motion,Motion
935,Unknown,Unknown
936,Ledvance Smart+ Plug,Socket
937,Aqara Motion,Motion
938,Unknown,Unknown
939,Ledvance Z3 Plug,Socket
940,Philips Motion,Bulb
941,Smart Socket,Socket
942,Unknown,Unknown
943,Unknown,Unknown
944,Unknown,Unknown
945,Coordinator,Coordinator
946,Unknown,Unknown
947,Smart Socket,Socket
948,Unknown,Unknown
949,Unknown,Unknown
950,Unknown,Unknown
951,Moes Bulb,Bulb
952,Unknown,Unknown
953,Unknown,Unknown
954,Coordinator,Coordinator
955,Unknown,Unknown
956,Smart Socket,Socket
957,Unknown,Unknown
958,Unknown,Unknown
959,Unknown,Unknown
960,Unknown,Unknown
961,Unknown,Unknown
962,Coordinator,Coordinator
963,Coordinator,Coordinator
964,Unknown,Unknown
965,Smart Socket,Socket
966,Unknown,Unknown
967,Unknown,Unknown
968,Unknown,Unknown
969,Power Plug 2,Socket
970,Ledvance Bulb,Bulb
971,Philips Lamp 1,Bulb
972,Coordinator,Coordinator
973,Ledvance Smart+ Plug,Socket
974,Coordinator,Coordinator
975,Unknown,Unknown
976,Smart Socket,Socket
977,Unknown,Unknown
978,Coordinator,Coordinator
979,Unknown,Unknown
980,Smart Socket,Socket
981,Unknown,Unknown
982,Coordinator,Coordinator
983,Unknown,Unknown
984,Unknown,Unknown
985,Unknown,Unknown
986,Unknown,Unknown
987,Unknown,Unknown
988,Coordinator,Coordinator
989,Unknown,Unknown
990,Smart Socket,Socket
991,Unknown,Unknown
992,Coordinator,Coordinator
993,Unknown,Unknown
994,Smart Socket,Socket
995,Unknown,Unknown
996,Smart Socket,Socket
997,Unknown,Unknown
998,Coordinator,Coordinator
999,Unknown,Unknown
1000,Smart Socket,Socket
1001,Unknown,Unknown
1002,Coordinator,Coordinator
1003,Unknown,Unknown
1004,Unknown,Unknown
1005,Unknown,Unknown
1006,Coordinator,Coordinator
1007,Unknown,Unknown
1008,Philips Motion,Bulb
1009,Unknown,Unknown
1010,Power Plug 2,Socket
1011,Unknown,Unknown
