Packet Number,Device Name,Device Type,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Human Command,Packet Type,Command String
19,Unknown,Unknown,Unknown,Unknown,,0,Ack,
20,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '251', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
21,Unknown,Unknown,Unknown,Unknown,,0,Ack,
22,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '251', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
23,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '251', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
24,Unknown,Unknown,Unknown,Unknown,,0,Ack,
25,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
26,Unknown,Unknown,Unknown,Unknown,,0,Ack,
27,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
28,Unknown,Unknown,Unknown,Unknown,,0,Ack,
29,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '253', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
30,Unknown,Unknown,Unknown,Unknown,,0,Ack,
31,Philips Lamp 3,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '253', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
32,Unknown,Unknown,Unknown,Unknown,,0,Ack,
33,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
34,Unknown,Unknown,Unknown,Unknown,,0,Ack,
35,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '253', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
36,Unknown,Unknown,Unknown,Unknown,,0,Ack,
37,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '255', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
38,Unknown,Unknown,Unknown,Unknown,,0,Ack,
39,Philips Lamp 3,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '255', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
40,Unknown,Unknown,Unknown,Unknown,,0,Ack,
41,Power Plug 2,Socket,Unknown,Unknown,,0,,
42,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
43,Unknown,Unknown,Unknown,Unknown,,0,Ack,
44,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
45,Unknown,Unknown,Unknown,Unknown,,0,Ack,
46,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
47,Unknown,Unknown,Unknown,Unknown,,0,Ack,
48,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
49,Unknown,Unknown,Unknown,Unknown,,0,Ack,
50,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
51,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
52,Unknown,Unknown,Unknown,Unknown,,0,Ack,
53,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '255', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '24 (0x0000000000000018)', 'Bitmap8': '0x00'}"
54,Unknown,Unknown,Unknown,Unknown,,0,Ack,
55,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
56,Unknown,Unknown,Unknown,Unknown,,0,Ack,
57,Philips Lamp 3,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
58,Unknown,Unknown,Unknown,Unknown,,0,Ack,
59,Aqara Motion,Motion,Aqara Motion,Motion,Coordinator,1,Report Attributes (0x0a),"{'Manufacturer Code': 'Lumi United Techology, Ltd Shenzhen (0x115f)', 'Sequence Number': '70', 'Command': 'Report Attributes (0x0a)', 'Attribute': '0x0112', 'Data Type': '32-Bit Unsigned Integer (0x23)', 'Uint32': '65536 (0x00010000)'}"
60,Unknown,Unknown,Unknown,Unknown,,0,Ack,
61,Unknown,Unknown,Unknown,Unknown,,0,,
62,Unknown,Unknown,Unknown,Unknown,,0,Ack,
63,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
64,Unknown,Unknown,Unknown,Unknown,,0,,
65,Philips Lamp 3,Bulb,Unknown,Unknown,,0,beacon,
66,Philips Lamp 2,Bulb,Unknown,Unknown,,0,beacon,
67,Philips Lamp 1,Bulb,Unknown,Unknown,,0,beacon,
68,Smart Socket,Socket,Unknown,Unknown,,0,beacon,
69,Power Plug 1,Socket,Unknown,Unknown,,0,beacon,
70,Ledvance Bulb,Bulb,Unknown,Unknown,,0,beacon,
71,Ledvance Z3 Plug,Socket,Unknown,Unknown,,0,beacon,
72,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,0,beacon,
73,Unknown,Unknown,Unknown,Unknown,,0,,
74,Coordinator,Coordinator,Unknown,Unknown,,0,beacon,
75,Moes Bulb,Bulb,Unknown,Unknown,,0,beacon,
76,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
77,Power Plug 2,Socket,Power Plug 2,Socket,Unknown,0,Link Status (0x08),
78,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
79,Unknown,Unknown,Unknown,Unknown,,0,,
80,Unknown,Unknown,Unknown,Unknown,,0,Ack,
81,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '1', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
82,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '1', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
83,Unknown,Unknown,Unknown,Unknown,,0,Ack,
84,Philips Lamp 3,Bulb,Philips Lamp 3,Bulb,Coordinator,0,Route Record (0x05),
85,Unknown,Unknown,Unknown,Unknown,,0,Ack,
86,Philips Lamp 3,Bulb,Philips Lamp 3,Bulb,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '1', 'Command': 'Read Attributes Response (0x01)', 'Attribute': 'OnOff (0x0000)', 'Status': 'Success (0x00)', 'Data Type': 'Boolean (0x10)'}"
87,Unknown,Unknown,Unknown,Unknown,,0,Ack,
88,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '3', 'Command': 'Read Attributes (0x00)', 'Attribute': 'Current Level (0x0000)'}"
89,Unknown,Unknown,Unknown,Unknown,,0,Ack,
90,Philips Lamp 3,Bulb,Philips Lamp 3,Bulb,Coordinator,0,Route Record (0x05),
91,Unknown,Unknown,Unknown,Unknown,,0,Ack,
92,Philips Lamp 3,Bulb,Philips Lamp 3,Bulb,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '3', 'Command': 'Read Attributes Response (0x01)', 'Attribute': 'Current Level (0x0000)', 'Status': 'Success (0x00)', 'Data Type': '8-Bit Unsigned Integer (0x20)', 'Current Level': '254'}"
93,Unknown,Unknown,Unknown,Unknown,,0,Ack,
94,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Unknown,0,Link Status (0x08),
95,Unknown,Unknown,Unknown,Unknown,,0,,
96,Power Plug 1,Socket,Power Plug 1,Socket,Unknown,0,Link Status (0x08),
97,Philips Lamp 3,Bulb,Philips Lamp 3,Bulb,Unknown,0,Link Status (0x08),
98,Smart Socket,Socket,Smart Socket,Socket,Unknown,0,Link Status (0x08),
99,Unknown,Unknown,Unknown,Unknown,,0,,
100,Unknown,Unknown,Unknown,Unknown,,0,Ack,
101,Philips Lamp 2,Bulb,Unknown,Unknown,,0,,
102,Philips Lamp 1,Bulb,Philips Lamp 1,Bulb,Unknown,0,Link Status (0x08),
103,Unknown,Unknown,Unknown,Unknown,,0,,
104,Unknown,Unknown,Unknown,Unknown,,0,Ack,
105,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
106,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
107,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
108,Power Plug 2,Socket,Power Plug 2,Socket,Unknown,0,Link Status (0x08),
109,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
110,Unknown,Unknown,Unknown,Unknown,,0,,
111,Unknown,Unknown,Unknown,Unknown,,0,Ack,
112,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Unknown,0,Link Status (0x08),
113,Power Plug 1,Socket,Power Plug 1,Socket,Unknown,0,Link Status (0x08),
114,Philips Lamp 3,Bulb,Philips Lamp 3,Bulb,Unknown,0,Link Status (0x08),
115,Smart Socket,Socket,Smart Socket,Socket,Unknown,0,Link Status (0x08),
116,Unknown,Unknown,Unknown,Unknown,,0,,
117,Unknown,Unknown,Unknown,Unknown,,0,Ack,
118,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Unknown,0,Link Status (0x08),
119,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '5', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
120,Unknown,Unknown,Unknown,Unknown,,0,Ack,
121,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '5', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '231 (0x00000000000000e7)', 'Bitmap8': '0x00'}"
122,Unknown,Unknown,Unknown,Unknown,,0,Ack,
123,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '7', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
124,Unknown,Unknown,Unknown,Unknown,,0,Ack,
125,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '7', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
126,Unknown,Unknown,Unknown,Unknown,,0,Ack,
127,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
128,Unknown,Unknown,Unknown,Unknown,,0,Ack,
129,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '7', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '99 (0x0000000000000063)', 'Bitmap8': '0x00'}"
130,Unknown,Unknown,Unknown,Unknown,,0,Ack,
131,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '9', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
132,Unknown,Unknown,Unknown,Unknown,,0,Ack,
133,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '9', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '221 (0x00dd)']}"
134,Unknown,Unknown,Unknown,Unknown,,0,Ack,
135,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '11', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
136,Unknown,Unknown,Unknown,Unknown,,0,Ack,
137,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '11', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
138,Unknown,Unknown,Unknown,Unknown,,0,Ack,
139,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '11', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
140,Unknown,Unknown,Unknown,Unknown,,0,Ack,
141,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
142,Unknown,Unknown,Unknown,Unknown,,0,Ack,
143,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
144,Unknown,Unknown,Unknown,Unknown,,0,Ack,
145,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
146,Unknown,Unknown,Unknown,Unknown,,0,Ack,
147,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '13', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
148,Unknown,Unknown,Unknown,Unknown,,0,Ack,
149,Philips Lamp 3,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '13', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
150,Unknown,Unknown,Unknown,Unknown,,0,Ack,
151,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '15', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
152,Unknown,Unknown,Unknown,Unknown,,0,Ack,
153,Philips Lamp 3,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '15', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
154,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
155,Unknown,Unknown,Unknown,Unknown,,0,Ack,
156,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
157,Unknown,Unknown,Unknown,Unknown,,0,Ack,
158,Philips Lamp 3,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '15', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
159,Philips Lamp 3,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '15', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
160,Philips Lamp 3,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '15', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
161,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '13', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '219 (0x00db)']}"
162,Unknown,Unknown,Unknown,Unknown,,0,Ack,
163,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
164,Unknown,Unknown,Unknown,Unknown,,0,Ack,
165,Philips Lamp 3,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
166,Unknown,Unknown,Unknown,Unknown,,0,Ack,
167,Philips Lamp 3,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '15', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
168,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '15', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '24 (0x0000000000000018)', 'Bitmap8': '0x00'}"
169,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '15', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '24 (0x0000000000000018)', 'Bitmap8': '0x00'}"
170,Unknown,Unknown,Unknown,Unknown,,0,Ack,
171,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
172,Unknown,Unknown,Unknown,Unknown,,0,Ack,
173,Philips Lamp 3,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
174,Unknown,Unknown,Unknown,Unknown,,0,Ack,
175,Unknown,Unknown,Unknown,Unknown,,0,,
176,Unknown,Unknown,Unknown,Unknown,,0,Ack,
177,Ledvance Smart+ Plug,Socket,Ledvance Smart+ Plug,Socket,Unknown,0,Link Status (0x08),
178,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
179,Power Plug 2,Socket,Unknown,Unknown,,0,,
180,Moes Bulb,Bulb,Moes Bulb,Bulb,Unknown,0,Link Status (0x08),
181,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Unknown,0,Link Status (0x08),
182,Unknown,Unknown,Unknown,Unknown,,0,,
183,Unknown,Unknown,Unknown,Unknown,,0,Ack,
184,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '15', 'Command': 'Report Attributes (0x0a)', 'Attribute': ['Application Version (0x0001)', 'Unknown (0xffe2)', 'Unknown (0xffe4)'], 'Data Type': ['8-Bit Unsigned Integer (0x20)', '8-Bit Unsigned Integer (0x20)', '8-Bit Unsigned Integer (0x20)'], 'Uint8': ['77 (0x4d)', '54 (0x36)', '0 (0x00)']}"
185,Unknown,Unknown,Unknown,Unknown,,0,Ack,
186,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Default Response (0x0b),"{'Sequence Number': '15', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
187,Unknown,Unknown,Unknown,Unknown,,0,Ack,
188,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,APS: Ack,
189,Unknown,Unknown,Unknown,Unknown,,0,Ack,
190,Power Plug 1,Socket,Power Plug 1,Socket,Unknown,0,Link Status (0x08),
191,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Unknown,0,Link Status (0x08),
192,Philips Lamp 3,Bulb,Philips Lamp 3,Bulb,Unknown,0,Link Status (0x08),
193,Smart Socket,Socket,Smart Socket,Socket,Unknown,0,Link Status (0x08),
194,Unknown,Unknown,Unknown,Unknown,,0,,
195,Unknown,Unknown,Unknown,Unknown,,0,Ack,
196,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '168', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'RMS Voltage (0x0505)', 'Data Type': '16-Bit Unsigned Integer (0x21)', 'Uint16': '220 (0x00dc)'}"
197,Unknown,Unknown,Unknown,Unknown,,0,Ack,
198,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
199,Unknown,Unknown,Unknown,Unknown,,0,Ack,
200,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
201,Unknown,Unknown,Unknown,Unknown,,0,Ack,
202,Philips Lamp 2,Bulb,Philips Lamp 2,Bulb,Unknown,0,Link Status (0x08),
203,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '16', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'RMS Voltage (0x0505)', 'Data Type': '16-Bit Unsigned Integer (0x21)', 'Uint16': '222 (0x00de)'}"
204,Unknown,Unknown,Unknown,Unknown,,0,Ack,
205,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
206,Unknown,Unknown,Unknown,Unknown,,0,Ack,
207,Sonoff Temperature,Temperature,Sonoff Temperature,Temperature,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '31', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Measured Value (0x0000)', 'Data Type': '16-Bit Unsigned Integer (0x21)', 'Measured Value': '67.39 [%]'}"
208,Unknown,Unknown,Unknown,Unknown,,0,Ack,
209,Unknown,Unknown,Unknown,Unknown,,0,,
210,Unknown,Unknown,Unknown,Unknown,,0,Ack,
