Packet Number,Device Name,Device Type
410,Unknown,Unknown
411,Unknown,Unknown
412,Unknown,Unknown
413,Coordinator,Coordinator
414,Unknown,Unknown
415,Philips Motion,Bulb
416,Unknown,Unknown
417,Philips Motion,Bulb
418,Unknown,Unknown
419,Philips Lamp 3,Motion
420,Unknown,Unknown
421,Ledvance Smart+ Plug,Socket
422,Unknown,Unknown
423,Philips Lamp 3,Motion
424,Unknown,Unknown
425,Philips Lamp 3,Motion
426,Philips Lamp 3,Motion
427,Philips Lamp 3,Motion
428,Philips Lamp 3,Motion
429,Unknown,Unknown
430,Philips Lamp 3,Motion
431,Unknown,Unknown
432,Ledvance Smart+ Plug,Socket
433,Unknown,Unknown
434,Coordinator,Coordinator
435,Philips Motion,Bulb
436,Philips Lamp 1,Bulb
437,Coordinator,Coordinator
438,Unknown,Unknown
439,Coordinator,Coordinator
440,Coordinator,Coordinator
441,Coordinator,Coordinator
442,Coordinator,Coordinator
443,Coordinator,Coordinator
444,Coordinator,Coordinator
445,Coordinator,Coordinator
446,Coordinator,Coordinator
447,Coordinator,Coordinator
448,Coordinator,Coordinator
449,Coordinator,Coordinator
450,Coordinator,Coordinator
451,Coordinator,Coordinator
452,Coordinator,Coordinator
453,Coordinator,Coordinator
454,Coordinator,Coordinator
455,Smart Socket,Socket
456,Power Plug 2,Socket
457,Philips Lamp 3,Motion
458,Unknown,Unknown
459,Ledvance Smart+ Plug,Socket
460,Ledvance Z3 Plug,Socket
461,Smart Socket,Socket
462,Coordinator,Coordinator
463,Power Plug 1,Socket
464,Philips Lamp 3,Motion
465,Unknown,Unknown
466,Ledvance Z3 Plug,Socket
467,Coordinator,Coordinator
468,Philips Lamp 3,Motion
469,Unknown,Unknown
470,Philips Lamp 3,Motion
471,Unknown,Unknown
472,Ledvance Smart+ Plug,Socket
473,Coordinator,Coordinator
474,Coordinator,Coordinator
475,Philips Lamp 1,Bulb
476,Coordinator,Coordinator
477,Ledvance Z3 Plug,Socket
478,Ledvance Smart+ Plug,Socket
479,Unknown,Unknown
480,Smart Socket,Socket
481,Coordinator,Coordinator
482,Philips Motion,Bulb
483,Coordinator,Coordinator
484,Coordinator,Coordinator
485,Coordinator,Coordinator
486,Coordinator,Coordinator
487,Coordinator,Coordinator
488,Coordinator,Coordinator
489,Coordinator,Coordinator
490,Coordinator,Coordinator
491,Coordinator,Coordinator
492,Coordinator,Coordinator
493,Coordinator,Coordinator
494,Coordinator,Coordinator
495,Coordinator,Coordinator
496,Coordinator,Coordinator
497,Coordinator,Coordinator
498,Coordinator,Coordinator
499,Coordinator,Coordinator
500,Coordinator,Coordinator
501,Coordinator,Coordinator
502,Coordinator,Coordinator
503,Coordinator,Coordinator
504,Power Plug 1,Socket
505,Power Plug 2,Socket
506,Smart Socket,Socket
507,Philips Lamp 3,Motion
508,Unknown,Unknown
509,Ledvance Z3 Plug,Socket
510,Ledvance Smart+ Plug,Socket
511,Power Plug 1,Socket
512,Power Plug 2,Socket
513,Smart Socket,Socket
514,Coordinator,Coordinator
515,Philips Lamp 3,Motion
516,Unknown,Unknown
517,Ledvance Z3 Plug,Socket
518,Coordinator,Coordinator
519,Philips Lamp 3,Motion
520,Unknown,Unknown
521,Coordinator,Coordinator
522,Coordinator,Coordinator
523,Coordinator,Coordinator
524,Coordinator,Coordinator
525,Coordinator,Coordinator
526,Coordinator,Coordinator
527,Coordinator,Coordinator
528,Coordinator,Coordinator
529,Coordinator,Coordinator
530,Coordinator,Coordinator
531,Coordinator,Coordinator
532,Coordinator,Coordinator
533,Coordinator,Coordinator
534,Coordinator,Coordinator
535,Coordinator,Coordinator
536,Coordinator,Coordinator
537,Philips Lamp 3,Motion
538,Unknown,Unknown
539,Coordinator,Coordinator
540,Coordinator,Coordinator
541,Coordinator,Coordinator
542,Coordinator,Coordinator
543,Philips Lamp 3,Motion
544,Unknown,Unknown
545,Philips Lamp 3,Motion
546,Unknown,Unknown
547,Coordinator,Coordinator
548,Ledvance Smart+ Plug,Socket
549,Unknown,Unknown
550,Smart Socket,Socket
551,Philips Lamp 1,Bulb
552,Ledvance Smart+ Plug,Socket
553,Unknown,Unknown
554,Smart Socket,Socket
555,Unknown,Unknown
556,Philips Lamp 3,Motion
557,Unknown,Unknown
558,Power Plug 1,Socket
559,Smart Socket,Socket
560,Ledvance Z3 Plug,Socket
561,Coordinator,Coordinator
562,Power Plug 2,Socket
563,Philips Lamp 1,Bulb
564,Power Plug 1,Socket
565,Smart Socket,Socket
566,Power Plug 2,Socket
567,Coordinator,Coordinator
568,Ledvance Smart+ Plug,Socket
569,Unknown,Unknown
570,Ledvance Z3 Plug,Socket
571,Philips Lamp 3,Motion
572,Unknown,Unknown
573,Power Plug 1,Socket
574,Philips Lamp 1,Bulb
575,Power Plug 2,Socket
576,Philips Lamp 3,Motion
577,Unknown,Unknown
578,Coordinator,Coordinator
579,Ledvance Smart+ Plug,Socket
580,Unknown,Unknown
581,Philips Motion,Bulb
582,Philips Lamp 1,Bulb
583,Philips Motion,Bulb
584,Ledvance Smart+ Plug,Socket
585,Coordinator,Coordinator
586,Coordinator,Coordinator
587,Unknown,Unknown
588,Philips Motion,Bulb
589,Unknown,Unknown
590,Ledvance Z3 Plug,Socket
591,Coordinator,Coordinator
592,Unknown,Unknown
593,Coordinator,Coordinator
594,Unknown,Unknown
595,Philips Motion,Bulb
596,Unknown,Unknown
597,Philips Motion,Bulb
598,Unknown,Unknown
599,Coordinator,Coordinator
600,Unknown,Unknown
601,Power Plug 1,Socket
602,Philips Motion,Bulb
603,Unknown,Unknown
604,Philips Motion,Bulb
605,Unknown,Unknown
606,Coordinator,Coordinator
607,Unknown,Unknown
608,Philips Motion,Bulb
609,Unknown,Unknown
610,Power Plug 2,Socket
611,Smart Socket,Socket
612,Philips Motion,Bulb
613,Philips Lamp 1,Bulb
614,Ledvance Smart+ Plug,Socket
615,Philips Motion,Bulb
616,Unknown,Unknown
617,Coordinator,Coordinator
618,Unknown,Unknown
619,Coordinator,Coordinator
620,Unknown,Unknown
621,Philips Motion,Bulb
622,Unknown,Unknown
623,Philips Motion,Bulb
624,Unknown,Unknown
625,Coordinator,Coordinator
626,Unknown,Unknown
627,Ledvance Z3 Plug,Socket
628,Power Plug 2,Socket
629,Smart Socket,Socket
630,Philips Motion,Bulb
631,Philips Lamp 1,Bulb
632,Philips Lamp 1,Bulb
633,Power Plug 1,Socket
634,Ledvance Z3 Plug,Socket
635,Power Plug 2,Socket
636,Smart Socket,Socket
637,Coordinator,Coordinator
638,Unknown,Unknown
639,Philips Motion,Bulb
640,Coordinator,Coordinator
641,Unknown,Unknown
642,Philips Lamp 1,Bulb
643,Ledvance Smart+ Plug,Socket
644,Coordinator,Coordinator
645,Ledvance Z3 Plug,Socket
646,Smart Socket,Socket
647,Ledvance Z3 Plug,Socket
648,Unknown,Unknown
649,Coordinator,Coordinator
650,Unknown,Unknown
651,Coordinator,Coordinator
652,Unknown,Unknown
653,Ledvance Z3 Plug,Socket
654,Unknown,Unknown
655,Moes Bulb,Bulb
656,Moes Bulb,Bulb
657,Moes Bulb,Bulb
658,Ledvance Z3 Plug,Socket
659,Coordinator,Coordinator
660,Coordinator,Coordinator
661,Unknown,Unknown
662,Smart Socket,Socket
663,Philips Lamp 1,Bulb
664,Power Plug 2,Socket
665,Coordinator,Coordinator
666,Power Plug 1,Socket
667,Coordinator,Coordinator
668,Coordinator,Coordinator
669,Moes Bulb,Bulb
670,Coordinator,Coordinator
671,Coordinator,Coordinator
672,Coordinator,Coordinator
673,Unknown,Unknown
674,Moes Bulb,Bulb
675,Unknown,Unknown
676,Moes Bulb,Bulb
677,Unknown,Unknown
678,Moes Bulb,Bulb
679,Unknown,Unknown
680,Ledvance Z3 Plug,Socket
681,Coordinator,Coordinator
682,Unknown,Unknown
683,Coordinator,Coordinator
684,Unknown,Unknown
685,Ledvance Smart+ Plug,Socket
686,Moes Bulb,Bulb
687,Unknown,Unknown
688,Moes Bulb,Bulb
689,Moes Bulb,Bulb
690,Philips Lamp 1,Bulb
691,Smart Socket,Socket
692,Ledvance Smart+ Plug,Socket
693,Unknown,Unknown
694,Smart Socket,Socket
695,Power Plug 1,Socket
696,Ledvance Smart+ Plug,Socket
697,Power Plug 2,Socket
698,Coordinator,Coordinator
699,Unknown,Unknown
700,Ledvance Z3 Plug,Socket
701,Moes Bulb,Bulb
702,Moes Bulb,Bulb
703,Philips Lamp 1,Bulb
704,Smart Socket,Socket
705,Ledvance Smart+ Plug,Socket
706,Power Plug 2,Socket
707,Coordinator,Coordinator
708,Smart Socket,Socket
709,Power Plug 1,Socket
710,Philips Lamp 1,Bulb
711,Power Plug 2,Socket
712,Ledvance Z3 Plug,Socket
713,Moes Bulb,Bulb
714,Power Plug 1,Socket
715,Coordinator,Coordinator
716,Unknown,Unknown
717,Philips Motion,Bulb
718,Moes Bulb,Bulb
719,Unknown,Unknown
720,Ledvance Z3 Plug,Socket
721,Philips Lamp 1,Bulb
722,Coordinator,Coordinator
723,Unknown,Unknown
724,Philips Lamp 1,Bulb
725,Philips Motion,Bulb
726,Moes Bulb,Bulb
727,Coordinator,Coordinator
728,Philips Motion,Bulb
729,Philips Lamp 1,Bulb
730,Philips Motion,Bulb
731,Philips Motion,Bulb
732,Philips Lamp 1,Bulb
733,Philips Motion,Bulb
734,Philips Motion,Bulb
735,Power Plug 1,Socket
736,Coordinator,Coordinator
737,Philips Motion,Bulb
738,Philips Lamp 1,Bulb
739,Smart Socket,Socket
740,Unknown,Unknown
741,Moes Bulb,Bulb
742,Coordinator,Coordinator
743,Unknown,Unknown
744,Power Plug 2,Socket
745,Philips Motion,Bulb
746,Unknown,Unknown
747,Coordinator,Coordinator
748,Ledvance Smart+ Plug,Socket
749,Philips Motion,Bulb
750,Unknown,Unknown
751,Philips Lamp 3,Motion
752,Unknown,Unknown
753,Smart Socket,Socket
754,Power Plug 1,Socket
755,Moes Bulb,Bulb
756,Philips Lamp 2,Bulb
757,Philips Lamp 2,Bulb
758,Philips Lamp 2,Bulb
759,Ledvance Z3 Plug,Socket
760,Power Plug 2,Socket
761,Coordinator,Coordinator
762,Unknown,Unknown
763,Coordinator,Coordinator
764,Ledvance Smart+ Plug,Socket
765,Power Plug 2,Socket
766,Unknown,Unknown
767,Coordinator,Coordinator
768,Unknown,Unknown
769,Coordinator,Coordinator
770,Power Plug 2,Socket
771,Unknown,Unknown
772,Power Plug 2,Socket
773,Unknown,Unknown
774,Philips Lamp 2,Bulb
775,Unknown,Unknown
776,Power Plug 2,Socket
777,Unknown,Unknown
778,Power Plug 1,Socket
779,Philips Motion,Bulb
780,Coordinator,Coordinator
781,Unknown,Unknown
782,Philips Motion,Bulb
783,Unknown,Unknown
784,Coordinator,Coordinator
785,Unknown,Unknown
786,Unknown,Unknown
787,Philips Lamp 2,Bulb
788,Philips Lamp 2,Bulb
789,Unknown,Unknown
790,Power Plug 2,Socket
791,Unknown,Unknown
792,Power Plug 2,Socket
793,Unknown,Unknown
794,Smart Socket,Socket
795,Philips Motion,Bulb
796,Unknown,Unknown
797,Power Plug 1,Socket
798,Coordinator,Coordinator
799,Unknown,Unknown
800,Moes Bulb,Bulb
801,Philips Motion,Bulb
802,Unknown,Unknown
803,Coordinator,Coordinator
804,Coordinator,Coordinator
805,Unknown,Unknown
806,Coordinator,Coordinator
807,Ledvance Z3 Plug,Socket
808,Coordinator,Coordinator
809,Power Plug 1,Socket
810,Unknown,Unknown
811,Coordinator,Coordinator
812,Philips Lamp 1,Bulb
813,Coordinator,Coordinator
814,Unknown,Unknown
815,Philips Motion,Bulb
816,Philips Motion,Bulb
817,Unknown,Unknown
818,Coordinator,Coordinator
819,Unknown,Unknown
820,Unknown,Unknown
821,Power Plug 1,Socket
822,Unknown,Unknown
823,Philips Lamp 1,Bulb
824,Unknown,Unknown
825,Coordinator,Coordinator
826,Unknown,Unknown
827,Coordinator,Coordinator
828,Unknown,Unknown
829,Coordinator,Coordinator
830,Unknown,Unknown
831,Philips Motion,Bulb
832,Unknown,Unknown
833,Coordinator,Coordinator
834,Unknown,Unknown
835,Philips Motion,Bulb
836,Unknown,Unknown
837,Philips Motion,Bulb
838,Unknown,Unknown
839,Philips Lamp 2,Bulb
840,Power Plug 2,Socket
841,Ledvance Smart+ Plug,Socket
842,Philips Motion,Bulb
843,Unknown,Unknown
844,Moes Bulb,Bulb
845,Philips Lamp 2,Bulb
846,Unknown,Unknown
847,Philips Motion,Bulb
848,Unknown,Unknown
849,Ledvance Smart+ Plug,Socket
850,Power Plug 1,Socket
851,Smart Socket,Socket
852,Ledvance Z3 Plug,Socket
853,Coordinator,Coordinator
854,Unknown,Unknown
855,Philips Motion,Bulb
856,Unknown,Unknown
857,Unknown,Unknown
858,Philips Lamp 1,Bulb
859,Moes Bulb,Bulb
860,Ledvance Z3 Plug,Socket
861,Unknown,Unknown
862,Smart Socket,Socket
863,Philips Lamp 2,Bulb
864,Coordinator,Coordinator
865,Ledvance Z3 Plug,Socket
866,Philips Motion,Bulb
867,Moes Bulb,Bulb
868,Ledvance Smart+ Plug,Socket
869,Sonoff Door 2,Door
870,Unknown,Unknown
871,Philips Lamp 1,Bulb
872,Coordinator,Coordinator
873,Coordinator,Coordinator
874,Unknown,Unknown
875,Ledvance Smart+ Plug,Socket
876,Unknown,Unknown
877,Philips Motion,Bulb
878,Unknown,Unknown
879,Philips Lamp 2,Bulb
880,Ledvance Z3 Plug,Socket
881,Philips Lamp 1,Bulb
882,Smart Socket,Socket
883,Unknown,Unknown
884,Coordinator,Coordinator
885,Unknown,Unknown
886,Philips Motion,Bulb
887,Unknown,Unknown
888,Coordinator,Coordinator
889,Unknown,Unknown
890,Smart Socket,Socket
891,Unknown,Unknown
892,Unknown,Unknown
893,Ledvance Smart+ Plug,Socket
894,Philips Lamp 1,Bulb
895,Unknown,Unknown
896,Philips Motion,Bulb
897,Coordinator,Coordinator
898,Unknown,Unknown
899,Power Plug 1,Socket
900,Ledvance Bulb,Bulb
901,Ledvance Bulb,Bulb
902,Ledvance Bulb,Bulb
903,Ledvance Z3 Plug,Socket
904,Moes Bulb,Bulb
905,Smart Socket,Socket
906,Power Plug 2,Socket
907,Smart Socket,Socket
908,Philips Lamp 1,Bulb
909,Philips Motion,Bulb
910,Philips Lamp 1,Bulb
911,Ledvance Z3 Plug,Socket
912,Coordinator,Coordinator
913,Ledvance Smart+ Plug,Socket
914,Philips Motion,Bulb
915,Coordinator,Coordinator
916,Unknown,Unknown
917,Coordinator,Coordinator
918,Unknown,Unknown
919,Ledvance Bulb,Bulb
920,Unknown,Unknown
921,Unknown,Unknown
922,Coordinator,Coordinator
923,Coordinator,Coordinator
924,Unknown,Unknown
925,Ledvance Bulb,Bulb
926,Unknown,Unknown
927,Ledvance Bulb,Bulb
928,Unknown,Unknown
929,Ledvance Bulb,Bulb
930,Unknown,Unknown
931,Coordinator,Coordinator
932,Unknown,Unknown
933,Ledvance Bulb,Bulb
934,Unknown,Unknown
935,Moes Bulb,Bulb
936,Smart Socket,Socket
937,Power Plug 2,Socket
938,Smart Socket,Socket
939,Unknown,Unknown
940,Moes Bulb,Bulb
941,Power Plug 2,Socket
942,Ledvance Smart+ Plug,Socket
943,Ledvance Z3 Plug,Socket
944,Ledvance Bulb,Bulb
945,Ledvance Bulb,Bulb
946,Moes Bulb,Bulb
947,Smart Socket,Socket
948,Power Plug 2,Socket
949,Smart Socket,Socket
950,Philips Lamp 1,Bulb
951,Power Plug 1,Socket
952,Ledvance Smart+ Plug,Socket
953,Moes Bulb,Bulb
954,Coordinator,Coordinator
955,Ledvance Smart+ Plug,Socket
956,Coordinator,Coordinator
957,Power Plug 2,Socket
958,Ledvance Bulb,Bulb
959,Unknown,Unknown
960,Ledvance Bulb,Bulb
961,Unknown,Unknown
962,Coordinator,Coordinator
963,Coordinator,Coordinator
964,Unknown,Unknown
965,Coordinator,Coordinator
966,Unknown,Unknown
967,Ledvance Bulb,Bulb
968,Unknown,Unknown
969,Ledvance Bulb,Bulb
970,Ledvance Bulb,Bulb
971,Unknown,Unknown
972,Ledvance Bulb,Bulb
973,Coordinator,Coordinator
974,Coordinator,Coordinator
975,Ledvance Bulb,Bulb
976,Unknown,Unknown
977,Philips Lamp 1,Bulb
978,Ledvance Bulb,Bulb
979,Unknown,Unknown
980,Coordinator,Coordinator
981,Unknown,Unknown
982,Coordinator,Coordinator
983,Unknown,Unknown
984,Ledvance Bulb,Bulb
985,Unknown,Unknown
