Packet Number,Device Name,Device Type,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Human Command,Packet Type,Command String
106,Unknown,Unknown,Unknown,Unknown,,0,Ack,
107,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '97', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
108,Unknown,Unknown,Unknown,Unknown,,0,Ack,
109,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '97', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
110,Unknown,Unknown,Unknown,Unknown,,0,Ack,
111,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
112,Unknown,Unknown,Unknown,Unknown,,0,Ack,
113,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '97', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '100 (0x0000000000000064)', 'Bitmap8': '0x00'}"
114,Unknown,Unknown,Unknown,Unknown,,0,Ack,
115,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,Read Attributes (0x00),"{'Sequence Number': '99', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
116,Unknown,Unknown,Unknown,Unknown,,0,Ack,
117,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '99', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '223 (0x00df)']}"
118,Unknown,Unknown,Unknown,Unknown,,0,Ack,
119,Smart Socket,Socket,Smart Socket,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '99', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '223 (0x00df)']}"
120,Unknown,Unknown,Unknown,Unknown,,0,Ack,
121,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
122,Unknown,Unknown,Unknown,Unknown,,0,Ack,
123,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
124,Unknown,Unknown,Unknown,Unknown,,0,Ack,
125,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '101', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
126,Unknown,Unknown,Unknown,Unknown,,0,Ack,
127,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,0,Read Attributes (0x00),"{'Sequence Number': '101', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
128,Unknown,Unknown,Unknown,Unknown,,0,Ack,
129,Coordinator,Coordinator,Coordinator,Coordinator,Smart Socket,0,APS: Ack,
130,Unknown,Unknown,Unknown,Unknown,,0,Ack,
131,Power Plug 1,Socket,Power Plug 1,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '101', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)'], 'Status': ['Success (0x00)', 'Success (0x00)', 'Success (0x00)'], 'Data Type': ['16-Bit Signed Integer (0x29)', '16-Bit Unsigned Integer (0x21)', '16-Bit Unsigned Integer (0x21)'], 'Int16': '0', 'Uint16': ['0 (0x0000)', '220 (0x00dc)']}"
132,Unknown,Unknown,Unknown,Unknown,,0,Ack,
133,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '103', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
134,Unknown,Unknown,Unknown,Unknown,,0,Ack,
135,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '103', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Active Power (0x050b)', 'RMS Current (0x0508)', 'RMS Voltage (0x0505)']}"
136,Power Plug 2,Socket,Unknown,Unknown,,0,,
137,Unknown,Unknown,Unknown,Unknown,,0,Ack,
138,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '105', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
139,Unknown,Unknown,Unknown,Unknown,,0,Ack,
140,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,0,Read Attributes (0x00),"{'Sequence Number': '105', 'Command': 'Read Attributes (0x00)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)']}"
141,Unknown,Unknown,Unknown,Unknown,,0,Ack,
142,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Read Attributes Response (0x01),"{'Sequence Number': '105', 'Command': 'Read Attributes Response (0x01)', 'Attribute': ['Current Summation Delivered (0x0000)', 'Status (0x0200)'], 'Status': ['Success (0x00)', 'Success (0x00)'], 'Data Type': ['48-Bit Unsigned Integer (0x25)', '8-Bit Bitmap (0x18)'], 'Uint48': '24 (0x0000000000000018)', 'Bitmap8': '0x00'}"
143,Unknown,Unknown,Unknown,Unknown,,0,Ack,
144,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
145,Unknown,Unknown,Unknown,Unknown,,0,Ack,
146,Ledvance Bulb,Bulb,Coordinator,Coordinator,Power Plug 1,0,APS: Ack,
147,Unknown,Unknown,Unknown,Unknown,,0,Ack,
148,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
149,Unknown,Unknown,Unknown,Unknown,,0,Ack,
150,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
151,Unknown,Unknown,Unknown,Unknown,,0,Ack,
152,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
153,Unknown,Unknown,Unknown,Unknown,,0,Ack,
154,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,0,APS: Ack,
155,Unknown,Unknown,Unknown,Unknown,,0,Ack,
156,Coordinator,Coordinator,Coordinator,Coordinator,Unknown,0,Link Status (0x08),
157,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
158,Unknown,Unknown,Unknown,Unknown,,0,Ack,
159,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
160,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
161,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
162,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
163,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
164,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
165,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
166,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
167,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
168,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
169,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
170,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
171,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
172,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
173,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
174,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
175,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
176,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
177,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
178,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
179,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,Report Attributes (0x0a),"{'Sequence Number': '216', 'Command': 'Report Attributes (0x0a)', 'Attribute': ['Application Version (0x0001)', 'Unknown (0xffe2)', 'Unknown (0xffe4)'], 'Data Type': ['8-Bit Unsigned Integer (0x20)', '8-Bit Unsigned Integer (0x20)', '8-Bit Unsigned Integer (0x20)'], 'Uint8': ['77 (0x4d)', '54 (0x36)', '0 (0x00)']}"
180,Unknown,Unknown,Unknown,Unknown,,0,Ack,
181,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
182,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
183,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
184,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
185,Coordinator,Coordinator,Coordinator,Coordinator,Power Plug 2,0,Default Response (0x0b),"{'Sequence Number': '216', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
186,Unknown,Unknown,Unknown,Unknown,,0,Ack,
187,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,0,Default Response (0x0b),"{'Sequence Number': '216', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
188,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,0,Default Response (0x0b),"{'Sequence Number': '216', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
189,Power Plug 2,Socket,Unknown,Unknown,,0,,
190,Unknown,Unknown,Unknown,Unknown,,0,Ack,
191,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,APS: Ack,
192,Unknown,Unknown,Unknown,Unknown,,0,Ack,
193,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 2,0,Default Response (0x0b),"{'Sequence Number': '216', 'Command': 'Default Response (0x0b)', 'Response to Command': '0x0a', 'Status': 'Success (0x00)'}"
194,Unknown,Unknown,Unknown,Unknown,,0,Ack,
195,Power Plug 2,Socket,Power Plug 2,Socket,Coordinator,0,APS: Ack,
196,Unknown,Unknown,Unknown,Unknown,,0,Ack,
197,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
198,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
199,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
200,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,zdp,
201,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
202,Unknown,Unknown,Unknown,Unknown,,0,Ack,
203,Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Unknown,0,Link Status (0x08),
204,Coordinator,Coordinator,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
205,Unknown,Unknown,Unknown,Unknown,,0,Ack,
206,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
207,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
208,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
209,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
210,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
211,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
212,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
213,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
214,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
215,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
216,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
217,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
218,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
219,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
220,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
221,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
222,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
223,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
224,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
225,Ledvance Bulb,Bulb,Coordinator,Coordinator,Philips Lamp 3,0,Read Attributes (0x00),"{'Sequence Number': '110', 'Command': 'Read Attributes (0x00)', 'Attribute': 'OnOff (0x0000)'}"
226,Ledvance Bulb,Bulb,Ledvance Bulb,Bulb,Coordinator,0,Network Status (0x03),
